Datetime,Open,High,Low,Close,Volume
2025-05-01 08:00:00+00:00,112.85,113.36,112.6,113.23,213561.0
2025-05-01 08:05:00+00:00,113.26,113.32,112.85,112.98,100182.0
2025-05-01 08:10:00+00:00,112.98,113.09,112.85,112.9,60153.0
2025-05-01 08:15:00+00:00,112.93,113.03,112.87,112.94,30994.0
2025-05-01 08:20:00+00:00,112.94,112.98,112.91,112.95,20816.0
2025-05-01 08:25:00+00:00,112.92,112.95,112.85,112.91,23374.0
2025-05-01 08:30:00+00:00,112.9,112.95,112.81,112.89,27191.0
2025-05-01 08:35:00+00:00,112.88,112.88,112.56,112.71,61409.0
2025-05-01 08:40:00+00:00,112.71,112.89,112.69,112.85,37946.0
2025-05-01 08:45:00+00:00,112.83,113.17,112.82,113.06,75731.0
2025-05-01 08:50:00+00:00,113.06,113.09,112.97,113.08,36730.0
2025-05-01 08:55:00+00:00,113.05,113.11,113.04,113.1,26009.0
2025-05-01 09:00:00+00:00,113.1,113.15,113.02,113.15,26468.0
2025-05-01 09:05:00+00:00,113.16,113.25,113.15,113.23,56824.0
2025-05-01 09:10:00+00:00,113.23,113.64,113.23,113.58,134027.0
2025-05-01 09:15:00+00:00,113.57,113.57,113.35,113.38,53825.0
2025-05-01 09:20:00+00:00,113.36,113.36,113.2,113.33,50208.0
2025-05-01 09:25:00+00:00,113.32,113.4,113.23,113.24,40256.0
2025-05-01 09:30:00+00:00,113.24,113.45,113.23,113.34,49884.0
2025-05-01 09:35:00+00:00,113.36,113.4,113.33,113.34,21853.0
2025-05-01 09:40:00+00:00,113.33,113.55,113.29,113.53,54338.0
2025-05-01 09:45:00+00:00,113.53,113.55,113.46,113.52,43428.0
2025-05-01 09:50:00+00:00,113.53,113.71,113.5,113.51,62574.0
2025-05-01 09:55:00+00:00,113.52,113.7,113.5,113.55,38444.0
2025-05-01 10:00:00+00:00,113.54,113.6,113.43,113.5,51321.0
2025-05-01 10:05:00+00:00,113.53,113.58,113.41,113.51,42360.0
2025-05-01 10:10:00+00:00,113.51,113.71,113.51,113.71,63926.0
2025-05-01 10:15:00+00:00,113.67,113.86,113.67,113.85,58178.0
2025-05-01 10:20:00+00:00,113.86,113.93,113.77,113.77,73454.0
2025-05-01 10:25:00+00:00,113.77,113.88,113.75,113.85,49433.0
2025-05-01 10:30:00+00:00,113.85,113.88,113.6,113.64,76081.0
2025-05-01 10:35:00+00:00,113.65,113.69,113.52,113.56,37215.0
2025-05-01 10:40:00+00:00,113.53,113.61,113.43,113.43,67528.0
2025-05-01 10:45:00+00:00,113.42,113.6,113.35,113.57,68082.0
2025-05-01 10:50:00+00:00,113.59,113.75,113.56,113.74,75533.0
2025-05-01 10:55:00+00:00,113.75,113.88,113.7,113.72,55240.0
2025-05-01 11:00:00+00:00,113.72,114.25,113.57,114.17,385920.0
2025-05-01 11:05:00+00:00,114.18,114.32,114.1,114.31,147210.0
2025-05-01 11:10:00+00:00,114.33,114.47,114.26,114.44,132142.0
2025-05-01 11:15:00+00:00,114.41,114.47,114.05,114.05,172455.0
2025-05-01 11:20:00+00:00,114.059,114.32,114.05,114.3,114463.0
2025-05-01 11:25:00+00:00,114.3,114.3,114.15,114.15,87483.0
2025-05-01 11:30:00+00:00,114.15,114.39,114.15,114.39,135216.0
2025-05-01 11:35:00+00:00,114.4,114.45,114.27,114.3,97225.0
2025-05-01 11:40:00+00:00,114.28,114.33,114.18,114.23,116258.0
