ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-11 13:30:00+00:00,7,14.2171,14.6,13.71,14.6,13.7,1778506200000,3
2026-05-11 13:32:00+00:00,2,12.42,12.42,12.42,12.42,12.42,1778506320000,2
2026-05-11 13:33:00+00:00,16,12.0875,12.1,11.9,12.1,11.9,1778506380000,4
2026-05-11 13:34:00+00:00,4,11.7,11.7,11.7,11.7,11.7,1778506440000,1
2026-05-11 13:35:00+00:00,3,11.8967,11.9,11.89,11.9,11.89,1778506500000,2
2026-05-11 13:36:00+00:00,2,12.515,12.42,12.61,12.61,12.42,1778506560000,2
2026-05-11 13:37:00+00:00,8,12.42,12.4,12.48,12.48,12.4,1778506620000,2
2026-05-11 13:39:00+00:00,10,12.1,12.1,12.1,12.1,12.1,1778506740000,2
2026-05-11 13:40:00+00:00,6,11.67,11.87,11.63,11.87,11.63,1778506800000,2
2026-05-11 13:44:00+00:00,2,9.63,9.63,9.63,9.63,9.63,1778507040000,1
2026-05-11 13:46:00+00:00,5,8.686,8.5,8.72,8.77,8.5,1778507160000,3
2026-05-11 13:47:00+00:00,5,8.47,8.5,8.45,8.5,8.45,1778507220000,4
2026-05-11 13:48:00+00:00,7,8.0929,8.4,8.0,8.4,8.0,1778507280000,3
2026-05-11 13:49:00+00:00,2,8.3,8.3,8.3,8.3,8.3,1778507340000,2
2026-05-11 13:50:00+00:00,3,8.14,8.1,8.22,8.22,8.1,1778507400000,3
2026-05-11 13:51:00+00:00,2,8.6,8.6,8.6,8.6,8.6,1778507460000,2
2026-05-11 13:52:00+00:00,12,8.2333,8.5,8.18,8.5,8.18,1778507520000,3
2026-05-11 13:54:00+00:00,3,8.65,8.6,8.8,8.8,8.55,1778507640000,3
2026-05-11 13:55:00+00:00,3,8.76,8.7,8.88,8.88,8.7,1778507700000,3
2026-05-11 13:56:00+00:00,24,8.75,8.75,8.75,8.75,8.75,1778507760000,2
2026-05-11 13:57:00+00:00,3,8.6,8.6,8.6,8.6,8.6,1778507820000,1
2026-05-11 13:58:00+00:00,4,8.44,8.52,8.2,8.52,8.2,1778507880000,4
2026-05-11 13:59:00+00:00,39,8.2659,8.07,8.3,8.3,8.07,1778507940000,9
2026-05-11 14:01:00+00:00,1,8.1,8.1,8.1,8.1,8.1,1778508060000,1
2026-05-11 14:02:00+00:00,1,8.25,8.25,8.25,8.25,8.25,1778508120000,1
2026-05-11 14:05:00+00:00,3,8.3767,8.33,8.4,8.4,8.33,1778508300000,2
2026-05-11 14:06:00+00:00,1,8.2,8.2,8.2,8.2,8.2,1778508360000,1
2026-05-11 14:08:00+00:00,5,7.71,7.71,7.71,7.71,7.71,1778508480000,1
2026-05-11 14:11:00+00:00,8,8.0,7.8,8.1,8.1,7.8,1778508660000,4
2026-05-11 14:12:00+00:00,10,7.9,7.9,7.9,7.9,7.9,1778508720000,5
2026-05-11 14:13:00+00:00,1,7.7,7.7,7.7,7.7,7.7,1778508780000,1
2026-05-11 14:14:00+00:00,2,7.4,7.4,7.4,7.4,7.4,1778508840000,1
2026-05-11 14:15:00+00:00,35,7.0734,7.15,7.07,7.15,7.03,1778508900000,5
2026-05-11 14:16:00+00:00,8,6.9313,7.1,6.87,7.1,6.87,1778508960000,4
2026-05-11 14:17:00+00:00,3,6.8,6.8,6.8,6.8,6.8,1778509020000,2
2026-05-11 14:18:00+00:00,3,6.85,6.85,6.85,6.85,6.85,1778509080000,2
2026-05-11 14:19:00+00:00,2,6.78,6.78,6.78,6.78,6.78,1778509140000,1
2026-05-11 14:21:00+00:00,12,6.8583,6.9,6.85,6.9,6.85,1778509260000,2
2026-05-11 14:22:00+00:00,2,6.89,6.89,6.89,6.89,6.89,1778509320000,1
2026-05-11 14:23:00+00:00,16,6.8513,6.87,6.85,6.87,6.85,1778509380000,2
2026-05-11 14:24:00+00:00,4,6.9125,6.95,6.9,6.95,6.9,1778509440000,2
2026-05-11 14:25:00+00:00,3,6.9467,6.95,6.94,6.95,6.94,1778509500000,2
2026-05-11 14:26:00+00:00,15,7.2053,7.08,7.2,7.3,7.08,1778509560000,7
2026-05-11 14:27:00+00:00,46,7.6483,7.4,7.8,7.8,7.4,1778509620000,8
2026-05-11 14:28:00+00:00,4,7.675,7.9,7.6,7.9,7.6,1778509680000,3
2026-05-11 14:29:00+00:00,11,8.2373,8.07,8.42,8.42,8.0,1778509740000,6
2026-05-11 14:30:00+00:00,2,8.7,8.7,8.7,8.7,8.7,1778509800000,1
2026-05-11 14:31:00+00:00,34,9.4429,8.99,10.16,10.37,8.92,1778509860000,10
2026-05-11 14:32:00+00:00,13,10.16,10.41,9.9,11.08,9.9,1778509920000,3
2026-05-11 14:33:00+00:00,18,9.5722,9.9,9.26,9.9,9.26,1778509980000,6
2026-05-11 14:34:00+00:00,2,8.5,8.5,8.5,8.5,8.5,1778510040000,1
2026-05-11 14:35:00+00:00,1,8.69,8.69,8.69,8.69,8.69,1778510100000,1
2026-05-11 14:36:00+00:00,2,8.49,8.49,8.49,8.49,8.49,1778510160000,1
2026-05-11 14:37:00+00:00,4,8.6,8.6,8.6,8.6,8.6,1778510220000,1
2026-05-11 14:40:00+00:00,25,8.028,8.12,8.0,8.12,8.0,1778510400000,12
2026-05-11 14:42:00+00:00,6,7.5417,7.5,7.55,7.55,7.5,1778510520000,2
2026-05-11 14:43:00+00:00,1,7.38,7.38,7.38,7.38,7.38,1778510580000,1
2026-05-11 14:44:00+00:00,1,7.4,7.4,7.4,7.4,7.4,1778510640000,1
2026-05-11 14:45:00+00:00,4,7.32,7.29,7.35,7.35,7.29,1778510700000,2
2026-05-11 14:46:00+00:00,3,7.56,7.6,7.48,7.6,7.48,1778510760000,2
2026-05-11 14:48:00+00:00,3,7.3267,7.34,7.32,7.34,7.32,1778510880000,2
2026-05-11 14:49:00+00:00,20,7.705,7.4,7.8,7.8,7.4,1778510940000,4
2026-05-11 14:50:00+00:00,3,7.0467,7.1,7.02,7.1,7.02,1778511000000,2
2026-05-11 14:51:00+00:00,5,6.48,6.5,6.4,6.5,6.4,1778511060000,4
2026-05-11 14:52:00+00:00,1,6.64,6.64,6.64,6.64,6.64,1778511120000,1
2026-05-11 14:53:00+00:00,10,6.065,6.4,6.2,6.4,5.65,1778511180000,4
2026-05-11 14:54:00+00:00,11,6.0064,6.05,6.0,6.16,5.98,1778511240000,5
2026-05-11 14:55:00+00:00,11,5.9273,5.9,6.2,6.2,5.9,1778511300000,7
2026-05-11 14:56:00+00:00,3,6.3333,6.3,6.4,6.4,6.3,1778511360000,3
2026-05-11 14:57:00+00:00,1,6.45,6.45,6.45,6.45,6.45,1778511420000,1
2026-05-11 14:58:00+00:00,2,6.36,6.36,6.36,6.36,6.36,1778511480000,1
2026-05-11 14:59:00+00:00,3,6.3133,6.4,6.27,6.4,6.27,1778511540000,2
2026-05-11 15:01:00+00:00,1,6.62,6.62,6.62,6.62,6.62,1778511660000,1
2026-05-11 15:03:00+00:00,15,6.6,6.6,6.6,6.6,6.6,1778511780000,2
2026-05-11 15:04:00+00:00,5,6.6,6.6,6.6,6.6,6.6,1778511840000,1
2026-05-11 15:08:00+00:00,1,6.8,6.8,6.8,6.8,6.8,1778512080000,1
2026-05-11 15:09:00+00:00,3,6.4767,6.48,6.47,6.48,6.47,1778512140000,2
