ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-08 13:30:00+00:00,9,12.1622,12.07,11.9,12.54,11.9,1778247000000,9
2026-05-08 13:32:00+00:00,5,12.724,12.76,12.7,12.76,12.7,1778247120000,3
2026-05-08 13:33:00+00:00,2,12.75,12.8,12.7,12.8,12.7,1778247180000,2
2026-05-08 13:35:00+00:00,1,12.84,12.84,12.84,12.84,12.84,1778247300000,1
2026-05-08 13:36:00+00:00,6,12.8583,12.8,12.87,12.87,12.8,1778247360000,2
2026-05-08 13:37:00+00:00,5,13.32,13.32,13.32,13.32,13.32,1778247420000,1
2026-05-08 13:38:00+00:00,2,12.55,12.62,12.48,12.62,12.48,1778247480000,2
2026-05-08 13:39:00+00:00,13,12.3146,12.51,11.98,12.6,11.98,1778247540000,4
2026-05-08 13:40:00+00:00,21,11.3238,11.6,11.31,11.6,11.31,1778247600000,2
2026-05-08 13:41:00+00:00,22,12.0382,12.22,12.02,12.22,12.02,1778247660000,5
2026-05-08 13:43:00+00:00,4,12.4,12.7,12.3,12.7,12.3,1778247780000,2
2026-05-08 13:44:00+00:00,1,12.72,12.72,12.72,12.72,12.72,1778247840000,1
2026-05-08 13:45:00+00:00,5,14.088,14.07,14.0,14.3,14.0,1778247900000,3
2026-05-08 13:46:00+00:00,11,14.7782,14.6,15.0,15.0,14.56,1778247960000,5
2026-05-08 13:47:00+00:00,2,15.65,15.42,15.88,15.88,15.42,1778248020000,2
2026-05-08 13:49:00+00:00,6,15.52,15.62,15.5,15.62,15.5,1778248140000,2
2026-05-08 13:50:00+00:00,13,15.7831,15.6,15.81,15.81,15.6,1778248200000,3
2026-05-08 13:51:00+00:00,2,15.4,15.4,15.4,15.4,15.4,1778248260000,1
2026-05-08 13:52:00+00:00,1,16.4,16.4,16.4,16.4,16.4,1778248320000,1
2026-05-08 13:53:00+00:00,12,16.5558,16.4,16.57,16.57,16.4,1778248380000,2
2026-05-08 13:54:00+00:00,1,15.1,15.1,15.1,15.1,15.1,1778248440000,1
