Timestamp,Open,High,Low,Close,Volume
2024-11-06 04:00:00-05:00,583.0,590.6,583.0,589.04,135042.0
2024-11-06 04:15:00-05:00,589.02,589.1,588.56,588.95,55525.0
2024-11-06 04:30:00-05:00,589.0,589.79,588.96,589.13,71571.0
2024-11-06 04:45:00-05:00,589.11,590.11,589.1,590.11,63082.0
2024-11-06 05:00:00-05:00,590.1,590.25,589.39,589.52,26382.0
2024-11-06 05:15:00-05:00,589.7,590.71,589.7,590.01,50835.0
2024-11-06 05:30:00-05:00,590.1,590.32,589.74,589.88,32614.0
2024-11-06 05:45:00-05:00,589.98,590.1,589.3,589.53,175453.0
2024-11-06 06:00:00-05:00,589.65,589.66,589.21,589.6,61174.0
2024-11-06 06:15:00-05:00,589.75,589.99,589.52,589.63,78888.0
2024-11-06 06:30:00-05:00,589.57,589.59,588.52,588.65,154593.0
2024-11-06 06:45:00-05:00,588.64,588.96,587.3,587.78,116136.0
2024-11-06 07:00:00-05:00,587.76,589.24,587.46,589.24,232824.0
2024-11-06 07:15:00-05:00,589.07,589.79,588.77,589.0,292071.0
2024-11-06 07:30:00-05:00,589.05,589.8,588.91,589.75,152436.0
2024-11-06 07:45:00-05:00,589.74,590.41,589.57,589.7,160740.0
2024-11-06 08:00:00-05:00,587.65,590.52,582.5,588.94,457859.0
2024-11-06 08:15:00-05:00,588.96,590.19,588.94,589.8,220575.0
2024-11-06 08:30:00-05:00,589.74,589.89,589.04,589.07,193847.0
2024-11-06 08:45:00-05:00,589.06,589.1,588.5203,588.68,197309.0
2024-11-06 09:00:00-05:00,588.63,588.71,588.0,588.51,334250.0
2024-11-06 09:15:00-05:00,588.45,589.24,588.31,589.23,380882.0
2024-11-06 09:30:00-05:00,589.2,589.43,587.69,587.94,6688506.0
2024-11-06 09:45:00-05:00,587.91,588.04,585.39,586.11,4048224.0
2024-11-06 10:00:00-05:00,586.12,587.64,586.12,587.39,2901192.0
2024-11-06 10:15:00-05:00,587.395,589.08,587.19,588.82,2517735.0
2024-11-06 10:30:00-05:00,588.82,589.04,587.15,587.4,2626056.0
2024-11-06 10:45:00-05:00,587.4,587.7199,586.39,587.02,1635795.0
2024-11-06 11:00:00-05:00,586.99,587.95,586.31,587.89,1788539.0
2024-11-06 11:15:00-05:00,587.88,588.33,587.09,588.15,1155447.0
2024-11-06 11:30:00-05:00,588.16,588.86,588.16,588.59,1365754.0
2024-11-06 11:45:00-05:00,588.59,588.83,588.37,588.78,1583748.0
2024-11-06 12:00:00-05:00,588.77,589.09,588.3101,589.0499,1194266.0
2024-11-06 12:15:00-05:00,589.055,589.055,588.32,588.76,1468934.0
2024-11-06 12:30:00-05:00,588.75,589.01,588.51,588.91,641752.0
2024-11-06 12:45:00-05:00,588.905,589.48,588.905,589.265,1203815.0
2024-11-06 13:00:00-05:00,589.26,590.0,589.12,589.895,1036378.0
2024-11-06 13:15:00-05:00,589.9,590.27,589.58,590.19,1177811.0
2024-11-06 13:30:00-05:00,590.2,590.53,590.07,590.31,1715984.0
2024-11-06 13:45:00-05:00,590.31,590.71,590.06,590.27,1126117.0
2024-11-06 14:00:00-05:00,590.28,590.5842,589.79,590.389,1219437.0
2024-11-06 14:15:00-05:00,590.39,590.6199,590.2211,590.55,1074703.0
2024-11-06 14:30:00-05:00,590.53,590.85,590.17,590.3,1161766.0
2024-11-06 14:45:00-05:00,590.3,590.65,590.12,590.54,831417.0
2024-11-06 15:00:00-05:00,590.54,591.51,590.45,591.47,1988560.0
2024-11-06 15:15:00-05:00,591.47,591.66,590.8,591.115,1613460.0
2024-11-06 15:30:00-05:00,591.11,591.4799,590.77,591.41,3162085.0
2024-11-06 15:45:00-05:00,591.4,591.93,590.67,591.04,8113177.0
2024-11-06 16:00:00-05:00,591.02,591.51,590.8755,590.95,3810831.0
2024-11-06 16:15:00-05:00,590.95,591.29,590.65,591.29,319207.0
2024-11-06 16:30:00-05:00,591.23,591.29,591.1,591.25,164448.0
2024-11-06 16:45:00-05:00,591.17,591.87,591.17,591.79,219152.0
2024-11-06 17:00:00-05:00,591.8199,591.87,591.69,591.87,157145.0
2024-11-06 17:15:00-05:00,591.87,591.87,591.04,591.65,89115.0
2024-11-06 17:30:00-05:00,591.57,591.57,591.1,591.29,87535.0
2024-11-06 17:45:00-05:00,591.29,591.55,591.25,591.45,13319.0
2024-11-06 18:00:00-05:00,591.55,591.55,591.1245,591.37,231167.0
2024-11-06 18:15:00-05:00,591.35,591.35,590.99,591.17,203884.0
2024-11-06 18:30:00-05:00,591.1981,591.2,590.79,590.84,28196.0
2024-11-06 18:45:00-05:00,590.95,590.95,590.83,590.84,6576.0
2024-11-06 19:00:00-05:00,590.89,591.22,590.89,591.12,7423.0
2024-11-06 19:15:00-05:00,591.15,591.33,590.54,590.64,18291.0
2024-11-06 19:30:00-05:00,590.61,590.78,590.54,590.6,10764.0
2024-11-06 19:45:00-05:00,590.63,590.66,590.3599,590.46,29779.0
