Timestamp,Open,High,Low,Close,Volume
2024-12-17 04:00:00-05:00,605.35,605.35,604.8,605.2,30429.0
2024-12-17 04:15:00-05:00,605.2,605.22,604.87,604.87,4963.0
2024-12-17 04:30:00-05:00,605.1,605.17,605.01,605.11,6745.0
2024-12-17 04:45:00-05:00,605.08,605.36,605.08,605.33,2108.0
2024-12-17 05:00:00-05:00,605.37,605.39,605.24,605.32,1200.0
2024-12-17 05:15:00-05:00,605.16,605.16,605.0,605.06,1640.0
2024-12-17 05:30:00-05:00,605.36,605.36,605.36,605.36,318.0
2024-12-17 05:45:00-05:00,605.35,605.42,605.24,605.39,1932.0
2024-12-17 06:00:00-05:00,605.14,605.28,605.14,605.28,513.0
2024-12-17 06:15:00-05:00,605.5,605.62,605.49,605.53,4713.0
2024-12-17 06:30:00-05:00,605.2,605.2,604.98,605.05,2497.0
2024-12-17 06:45:00-05:00,604.85,605.02,604.85,605.02,26434.0
2024-12-17 07:00:00-05:00,605.09,605.25,604.8,604.98,30086.0
2024-12-17 07:15:00-05:00,604.94,604.95,604.8,604.91,43710.0
2024-12-17 07:30:00-05:00,604.86,605.01,604.8,605.01,10121.0
2024-12-17 07:45:00-05:00,604.93,605.02,604.66,604.68,67526.0
2024-12-17 08:00:00-05:00,604.86,606.46,604.02,604.12,152005.0
2024-12-17 08:15:00-05:00,604.2,604.5,604.18,604.35,54039.0
2024-12-17 08:30:00-05:00,604.27,604.65,604.06,604.06,69625.0
2024-12-17 08:45:00-05:00,604.11,604.62,604.11,604.6,51052.0
2024-12-17 09:00:00-05:00,604.6,604.9,604.53,604.56,80990.0
2024-12-17 09:15:00-05:00,604.66,604.66,604.17,604.19,118789.0
2024-12-17 09:30:00-05:00,604.19,604.61,603.6004,604.52,2542276.0
2024-12-17 09:45:00-05:00,604.5,604.86,604.27,604.4,1600485.0
2024-12-17 10:00:00-05:00,604.38,604.41,603.34,603.4,1256108.0
2024-12-17 10:15:00-05:00,603.4,603.75,603.16,603.22,1645275.0
2024-12-17 10:30:00-05:00,603.2,603.72,603.165,603.64,1289382.0
2024-12-17 10:45:00-05:00,603.63,603.99,603.59,603.935,1003358.0
2024-12-17 11:00:00-05:00,603.935,605.11,603.85,604.99,1503009.0
2024-12-17 11:15:00-05:00,605.015,605.02,604.16,604.39,809227.0
2024-12-17 11:30:00-05:00,604.36,605.1095,604.27,605.05,1012365.0
2024-12-17 11:45:00-05:00,605.04,605.17,604.67,604.94,728368.0
2024-12-17 12:00:00-05:00,604.94,604.965,604.3601,604.475,625920.0
2024-12-17 12:15:00-05:00,604.46,604.66,604.26,604.54,668939.0
2024-12-17 12:30:00-05:00,604.55,604.97,604.33,604.94,1355482.0
2024-12-17 12:45:00-05:00,604.93,604.97,604.64,604.82,559285.0
2024-12-17 13:00:00-05:00,604.79,604.79,604.44,604.53,665029.0
2024-12-17 13:15:00-05:00,604.54,604.6,604.02,604.215,2069235.0
2024-12-17 13:30:00-05:00,604.22,604.41,604.065,604.365,922358.0
2024-12-17 13:45:00-05:00,604.365,604.44,604.09,604.25,868515.0
2024-12-17 14:00:00-05:00,604.24,604.3,603.9,603.975,919538.0
2024-12-17 14:15:00-05:00,603.9702,604.02,603.61,603.675,1134887.0
2024-12-17 14:30:00-05:00,603.6799,603.73,603.29,603.6702,1532320.0
2024-12-17 14:45:00-05:00,603.67,603.71,603.25,603.41,1244166.0
2024-12-17 15:00:00-05:00,603.4,603.5,603.15,603.3,1939535.0
2024-12-17 15:15:00-05:00,603.3,603.48,602.885,603.09,1368055.0
2024-12-17 15:30:00-05:00,603.09,604.06,602.96,604.0321,2293785.0
2024-12-17 15:45:00-05:00,604.03,604.74,603.74,604.24,5418219.0
2024-12-17 16:00:00-05:00,604.22,604.3649,603.66,603.95,12028164.0
2024-12-17 16:15:00-05:00,603.94,604.47,603.8,604.36,352995.0
2024-12-17 16:30:00-05:00,604.33,604.41,603.94,603.99,644894.0
2024-12-17 16:45:00-05:00,603.99,604.18,603.9,604.03,140899.0
2024-12-17 17:00:00-05:00,604.0,604.05,604.0,604.05,4448.0
2024-12-17 17:15:00-05:00,604.04,604.12,604.04,604.12,1304.0
2024-12-17 17:30:00-05:00,604.05,604.15,603.92,603.92,11407.0
2024-12-17 17:45:00-05:00,604.01,604.15,604.01,604.15,4968.0
2024-12-17 18:00:00-05:00,604.14,604.15,602.87,603.37,35651.0
2024-12-17 18:15:00-05:00,603.26,603.44,603.26,603.42,4047.0
2024-12-17 18:30:00-05:00,603.48,603.79,603.48,603.77,6490.0
2024-12-17 18:45:00-05:00,603.81,603.91,603.7913,603.9,3329.0
2024-12-17 19:00:00-05:00,603.82,604.15,603.82,604.15,9896.0
2024-12-17 19:15:00-05:00,604.13,604.17,604.06,604.17,4445.0
2024-12-17 19:30:00-05:00,604.09,604.09,604.01,604.05,3422.0
2024-12-17 19:45:00-05:00,604.02,604.14,604.02,604.09,9154.0
