Timestamp,Open,High,Low,Close,Volume
2025-01-06 04:00:00-05:00,593.73,594.22,593.73,594.21,14219.0
2025-01-06 04:15:00-05:00,594.16,594.34,594.06,594.14,16018.0
2025-01-06 04:30:00-05:00,594.22,594.37,594.16,594.34,3241.0
2025-01-06 04:45:00-05:00,594.55,594.79,594.49,594.78,7767.0
2025-01-06 05:00:00-05:00,594.77,594.82,594.53,594.82,3159.0
2025-01-06 05:15:00-05:00,594.75,595.21,594.75,594.94,9380.0
2025-01-06 05:30:00-05:00,594.85,594.85,594.59,594.71,4155.0
2025-01-06 05:45:00-05:00,594.66,594.66,594.44,594.52,3640.0
2025-01-06 06:00:00-05:00,594.37,594.77,593.87,594.77,11861.0
2025-01-06 06:15:00-05:00,595.05,595.9,594.87,595.9,33491.0
2025-01-06 06:30:00-05:00,595.9,596.27,595.76,596.0,24956.0
2025-01-06 06:45:00-05:00,596.0,596.2,595.7,596.19,30245.0
2025-01-06 07:00:00-05:00,596.24,596.35,595.86,595.97,79395.0
2025-01-06 07:15:00-05:00,596.04,596.35,595.9,596.27,35285.0
2025-01-06 07:30:00-05:00,596.23,596.42,596.05,596.41,31580.0
2025-01-06 07:45:00-05:00,596.48,596.95,596.43,596.5,59213.0
2025-01-06 08:00:00-05:00,596.23,596.88,591.89,596.3842,131075.0
2025-01-06 08:15:00-05:00,596.31,596.5855,596.26,596.58,21639.0
2025-01-06 08:30:00-05:00,596.58,596.69,596.15,596.41,71771.0
2025-01-06 08:45:00-05:00,596.47,597.0,596.43,597.0,54104.0
2025-01-06 09:00:00-05:00,597.03,597.08,596.6,596.78,87590.0
2025-01-06 09:15:00-05:00,596.781,596.79,594.57,596.25,1139634.0
2025-01-06 09:30:00-05:00,596.27,597.78,595.9,597.19,3857006.0
2025-01-06 09:45:00-05:00,597.19,598.27,597.18,597.88,1876592.0
2025-01-06 10:00:00-05:00,597.9,598.84,597.68,598.73,1581951.0
2025-01-06 10:15:00-05:00,598.7299,599.0,598.08,598.89,1245740.0
2025-01-06 10:30:00-05:00,598.91,598.9499,598.07,598.45,1893232.0
2025-01-06 10:45:00-05:00,598.43,599.22,598.43,598.87,1156724.0
2025-01-06 11:00:00-05:00,598.88,599.19,598.48,599.07,789698.0
2025-01-06 11:15:00-05:00,599.07,599.51,598.9,599.509,1174947.0
2025-01-06 11:30:00-05:00,599.492,599.7,599.35,599.48,1106747.0
2025-01-06 11:45:00-05:00,599.485,599.5695,599.17,599.46,588414.0
2025-01-06 12:00:00-05:00,599.46,599.465,598.8,598.925,529440.0
2025-01-06 12:15:00-05:00,598.93,599.12,598.37,598.57,917592.0
2025-01-06 12:30:00-05:00,598.53,598.74,597.7,597.985,1224178.0
2025-01-06 12:45:00-05:00,597.985,598.1303,597.4,597.75,1036887.0
2025-01-06 13:00:00-05:00,597.75,597.79,596.58,597.29,1027040.0
2025-01-06 13:15:00-05:00,597.31,597.56,596.8101,597.39,840882.0
2025-01-06 13:30:00-05:00,597.37,597.4299,596.31,596.46,812405.0
2025-01-06 13:45:00-05:00,596.49,598.6987,595.59,595.67,1011765.0
2025-01-06 14:00:00-05:00,595.63,595.81,594.88,595.54,1512784.0
2025-01-06 14:15:00-05:00,595.535,595.85,595.31,595.35,1130561.0
2025-01-06 14:30:00-05:00,595.37,595.58,594.83,595.305,1236661.0
2025-01-06 14:45:00-05:00,595.28,595.58,594.2603,594.35,1416408.0
2025-01-06 15:00:00-05:00,594.32,594.87,594.04,594.5199,1846749.0
2025-01-06 15:15:00-05:00,594.51,595.26,594.26,595.055,1216860.0
2025-01-06 15:30:00-05:00,595.055,595.46,594.48,594.58,2049993.0
2025-01-06 15:45:00-05:00,594.61,595.5,593.6,595.4,5959300.0
2025-01-06 16:00:00-05:00,595.42,595.95,595.2364,595.82,3850145.0
2025-01-06 16:15:00-05:00,595.86,595.86,595.67,595.7,201113.0
2025-01-06 16:30:00-05:00,595.7,595.8,595.67,595.7,75284.0
2025-01-06 16:45:00-05:00,595.7,595.96,595.66,595.9,41484.0
2025-01-06 17:00:00-05:00,595.84,595.9,595.8,595.8499,24593.0
2025-01-06 17:15:00-05:00,595.82,595.86,595.78,595.7808,61210.0
2025-01-06 17:30:00-05:00,595.82,595.87,595.82,595.87,10964.0
2025-01-06 17:45:00-05:00,595.84,596.0,595.83,596.0,31996.0
2025-01-06 18:00:00-05:00,595.93,596.21,595.93,596.11,48029.0
2025-01-06 18:15:00-05:00,596.08,596.08,595.81,595.85,15988.0
2025-01-06 18:30:00-05:00,595.81,595.93,595.73,595.93,9152.0
2025-01-06 18:45:00-05:00,595.99,595.99,595.7,595.71,4178.0
2025-01-06 19:00:00-05:00,595.79,595.79,595.55,595.76,12369.0
2025-01-06 19:15:00-05:00,595.82,595.82,595.6,595.6,19752.0
2025-01-06 19:30:00-05:00,595.75,595.86,595.75,595.84,5798.0
2025-01-06 19:45:00-05:00,595.8,595.8,595.35,595.55,40651.0
