Timestamp,Open,High,Low,Close,Volume
2025-07-17 04:00:00-04:00,624.4,624.64,624.32,624.64,10699.0
2025-07-17 04:15:00-04:00,624.58,624.63,624.24,624.41,14025.0
2025-07-17 04:30:00-04:00,624.45,624.65,624.36,624.59,8413.0
2025-07-17 04:45:00-04:00,624.59,624.7,624.29,624.69,10266.0
2025-07-17 05:00:00-04:00,624.59,624.94,624.59,624.94,14013.0
2025-07-17 05:15:00-04:00,624.9,625.01,624.82,624.85,7874.0
2025-07-17 05:30:00-04:00,624.93,625.02,624.8,624.8,10049.0
2025-07-17 05:45:00-04:00,624.85,624.85,624.64,624.64,2667.0
2025-07-17 06:00:00-04:00,624.68,624.72,624.59,624.59,3240.0
2025-07-17 06:15:00-04:00,624.6,624.62,624.45,624.59,15988.0
2025-07-17 06:30:00-04:00,624.65,624.74,624.51,624.56,16262.0
2025-07-17 06:45:00-04:00,624.58,624.67,624.25,624.3,27217.0
2025-07-17 07:00:00-04:00,624.3,624.31,623.9,624.25,43639.0
2025-07-17 07:15:00-04:00,624.25,624.34,624.04,624.22,14260.0
2025-07-17 07:30:00-04:00,624.15,624.15,623.89,623.96,9698.0
2025-07-17 07:45:00-04:00,624.03,624.03,623.75,623.87,31528.0
2025-07-17 08:00:00-04:00,624.01,625.0,623.27,623.96,82724.0
2025-07-17 08:15:00-04:00,623.95,624.14,623.73,624.14,62912.0
2025-07-17 08:30:00-04:00,624.24,624.91,623.92,624.84,182429.0
2025-07-17 08:45:00-04:00,624.87,625.41,624.77,625.34,142814.0
2025-07-17 09:00:00-04:00,625.34,625.61,625.21,625.23,118503.0
2025-07-17 09:15:00-04:00,625.16,625.19,624.44,624.44,186158.0
2025-07-17 09:30:00-04:00,624.4,625.64,624.18,625.575,3554139.0
2025-07-17 09:45:00-04:00,625.58,626.1981,625.43,625.78,2523067.0
2025-07-17 10:00:00-04:00,625.79,626.22,625.74,626.18,1709229.0
2025-07-17 10:15:00-04:00,626.15,626.23,624.84,625.46,2644744.0
2025-07-17 10:30:00-04:00,625.46,625.81,625.01,625.45,1763333.0
2025-07-17 10:45:00-04:00,625.46,625.92,625.3,625.812,2007187.0
2025-07-17 11:00:00-04:00,625.815,626.5801,625.79,626.33,2406843.0
2025-07-17 11:15:00-04:00,626.335,626.72,626.19,626.67,2250183.0
2025-07-17 11:30:00-04:00,626.6712,627.185,626.56,627.035,2093435.0
2025-07-17 11:45:00-04:00,627.035,627.27,626.855,627.2147,1454262.0
2025-07-17 12:00:00-04:00,627.21,627.51,627.105,627.2115,1532885.0
2025-07-17 12:15:00-04:00,627.22,627.225,626.78,626.85,1605090.0
2025-07-17 12:30:00-04:00,626.84,626.92,626.525,626.79,1362984.0
2025-07-17 12:45:00-04:00,626.79,626.87,626.61,626.83,1599888.0
2025-07-17 13:00:00-04:00,626.83,626.975,626.665,626.8778,1862066.0
2025-07-17 13:15:00-04:00,626.87,627.098,626.67,627.025,1278492.0
2025-07-17 13:30:00-04:00,627.03,627.3799,626.98,627.3208,1251544.0
2025-07-17 13:45:00-04:00,627.325,627.46,627.19,627.4301,1322371.0
2025-07-17 14:00:00-04:00,627.44,627.5,627.14,627.16,2183596.0
2025-07-17 14:15:00-04:00,627.155,627.88,627.14,627.8322,2041773.0
2025-07-17 14:30:00-04:00,627.84,627.91,627.645,627.83,1461013.0
2025-07-17 14:45:00-04:00,627.83,628.14,627.77,627.965,1625226.0
2025-07-17 15:00:00-04:00,627.97,628.4048,627.945,628.25,1741172.0
2025-07-17 15:15:00-04:00,628.24,628.32,627.95,627.98,2400583.0
2025-07-17 15:30:00-04:00,627.97,628.27,627.8549,627.9,3361187.0
2025-07-17 15:45:00-04:00,627.9,628.32,627.65,627.98,11261818.0
2025-07-17 16:00:00-04:00,627.98,628.13,627.6144,627.86,5675224.0
2025-07-17 16:15:00-04:00,627.82,628.24,627.81,628.15,265078.0
2025-07-17 16:30:00-04:00,628.14,628.32,628.07,628.1,132045.0
2025-07-17 16:45:00-04:00,628.08,628.14,627.969,628.0,31881.0
2025-07-17 17:00:00-04:00,628.01,628.029,627.92,627.98,16128.0
2025-07-17 17:15:00-04:00,628.0,628.03,627.94,627.96,25445.0
2025-07-17 17:30:00-04:00,627.96,627.98,627.95,627.96,3425.0
2025-07-17 17:45:00-04:00,627.96,628.05,627.8,628.05,19337.0
2025-07-17 18:00:00-04:00,628.05,628.149,627.77,628.12,34766.0
2025-07-17 18:15:00-04:00,628.07,628.19,628.06,628.14,4443.0
2025-07-17 18:30:00-04:00,628.14,628.14,627.97,627.9701,8018.0
2025-07-17 18:45:00-04:00,628.0383,628.08,627.99,628.02,6874.0
2025-07-17 19:00:00-04:00,628.19,628.53,628.07,628.53,11510.0
2025-07-17 19:15:00-04:00,628.5196,628.66,628.26,628.35,13104.0
2025-07-17 19:30:00-04:00,628.26,628.48,628.25,628.43,3891.0
2025-07-17 19:45:00-04:00,628.45,628.8502,628.45,628.71,23453.0
