Timestamp,Open,High,Low,Close,Volume
2024-02-14 04:00:00-05:00,495.0,495.79,495.0,495.79,10225.0
2024-02-14 04:15:00-05:00,495.93,495.96,495.74,495.93,5450.0
2024-02-14 04:30:00-05:00,495.93,496.01,495.82,496.0,2581.0
2024-02-14 04:45:00-05:00,496.19,496.57,496.19,496.51,5776.0
2024-02-14 05:00:00-05:00,496.5,496.5,496.14,496.14,2398.0
2024-02-14 05:15:00-05:00,496.21,496.23,496.14,496.15,7865.0
2024-02-14 05:30:00-05:00,496.09,496.24,496.07,496.12,17346.0
2024-02-14 05:45:00-05:00,496.12,496.42,496.12,496.37,17449.0
2024-02-14 06:00:00-05:00,496.18,496.18,495.95,496.0,6451.0
2024-02-14 06:15:00-05:00,496.04,496.04,495.97,496.03,3923.0
2024-02-14 06:30:00-05:00,496.01,496.01,495.71,495.77,5719.0
2024-02-14 06:45:00-05:00,496.05,496.53,496.04,496.52,13233.0
2024-02-14 07:00:00-05:00,496.49,496.84,496.48,496.63,113141.0
2024-02-14 07:15:00-05:00,496.63,496.73,496.52,496.551,42188.0
2024-02-14 07:30:00-05:00,496.53,496.65,496.31,496.5,69612.0
2024-02-14 07:45:00-05:00,496.55,496.63,496.39,496.44,54119.0
2024-02-14 08:00:00-05:00,496.55,497.13,494.37,496.96,186396.0
2024-02-14 08:15:00-05:00,496.95,496.95,496.28,496.36,130241.0
2024-02-14 08:30:00-05:00,496.37,496.84,496.33,496.83,106923.0
2024-02-14 08:45:00-05:00,496.87,496.9,496.21,496.4,114520.0
2024-02-14 09:00:00-05:00,496.42,496.53,496.19,496.53,67017.0
2024-02-14 09:15:00-05:00,496.46,496.83,496.23,496.79,197475.0
2024-02-14 09:30:00-05:00,496.79,497.3,495.78,496.67,4697132.0
2024-02-14 09:45:00-05:00,496.67,497.0,496.21,496.88,2282060.0
2024-02-14 10:00:00-05:00,496.9,497.14,496.57,496.78,2051839.0
2024-02-14 10:15:00-05:00,496.78,497.99,496.68,497.71,3016406.0
2024-02-14 10:30:00-05:00,497.72,497.91,496.76,496.91,2052830.0
2024-02-14 10:45:00-05:00,496.9,497.13,495.94,495.955,1876738.0
2024-02-14 11:00:00-05:00,495.95,496.08,495.15,495.6,2746963.0
2024-02-14 11:15:00-05:00,495.61,496.33,495.36,496.23,1850374.0
2024-02-14 11:30:00-05:00,496.24,496.33,495.41,495.57,1413979.0
2024-02-14 11:45:00-05:00,495.624,496.06,495.32,495.336,1900677.0
2024-02-14 12:00:00-05:00,495.35,495.45,494.4,495.34,2572802.0
2024-02-14 12:15:00-05:00,495.33,496.04,495.2503,496.0,1244640.0
2024-02-14 12:30:00-05:00,496.03,496.23,495.8399,496.16,1399680.0
2024-02-14 12:45:00-05:00,496.17,496.33,496.06,496.2,790946.0
2024-02-14 13:00:00-05:00,496.21,496.57,495.42,495.6493,2048883.0
2024-02-14 13:15:00-05:00,495.645,496.04,495.55,495.95,1026608.0
2024-02-14 13:30:00-05:00,495.95,497.14,495.87,496.59,2251124.0
2024-02-14 13:45:00-05:00,496.59,496.89,496.16,496.5701,1209315.0
2024-02-14 14:00:00-05:00,496.58,496.62,495.22,495.82,2315389.0
2024-02-14 14:15:00-05:00,495.81,496.7816,495.76,496.69,1867161.0
2024-02-14 14:30:00-05:00,496.7,497.1047,496.435,496.845,1558066.0
2024-02-14 14:45:00-05:00,496.85,496.95,496.48,496.92,1604672.0
2024-02-14 15:00:00-05:00,496.92,497.43,496.61,497.2201,3746025.0
2024-02-14 15:15:00-05:00,497.215,498.21,497.19,497.9945,3368144.0
2024-02-14 15:30:00-05:00,497.9906,498.215,497.4701,498.09,3668341.0
2024-02-14 15:45:00-05:00,498.09,499.07,498.0101,498.625,7522310.0
2024-02-14 16:00:00-05:00,498.6,499.03,498.38,498.93,1351916.0
2024-02-14 16:15:00-05:00,498.93,499.23,498.827,499.17,1884869.0
2024-02-14 16:30:00-05:00,499.17,499.33,499.0,499.02,249240.0
2024-02-14 16:45:00-05:00,499.04,499.04,498.81,498.84,84127.0
2024-02-14 17:00:00-05:00,498.84,498.9,498.75,498.85,31326.0
2024-02-14 17:15:00-05:00,498.86,498.95,498.86,498.93,22471.0
2024-02-14 17:30:00-05:00,498.92,498.99,498.92,498.93,79533.0
2024-02-14 17:45:00-05:00,498.95,498.96,498.91,498.93,13233.0
2024-02-14 18:00:00-05:00,498.91,498.97,498.79,498.96,32967.0
2024-02-14 18:15:00-05:00,498.98,498.98,498.91,498.94,2125.0
2024-02-14 18:30:00-05:00,498.945,498.96,498.88,498.93,11770.0
2024-02-14 18:45:00-05:00,498.92,498.98,498.899,498.94,12690.0
2024-02-14 19:00:00-05:00,498.9391,498.9391,498.75,498.75,15532.0
2024-02-14 19:15:00-05:00,498.74,498.74,498.69,498.7,11849.0
2024-02-14 19:30:00-05:00,498.68,498.79,498.66,498.7,6760.0
2024-02-14 19:45:00-05:00,498.7,498.75,498.6,498.65,44443.0
