Timestamp,Open,High,Low,Close,Volume
2025-08-01 04:00:00-04:00,629.5,629.5,627.01,627.27,143489.0
2025-08-01 04:15:00-04:00,627.43,627.78,626.06,626.15,66604.0
2025-08-01 04:30:00-04:00,626.25,626.53,625.69,626.13,56760.0
2025-08-01 04:45:00-04:00,626.26,626.87,626.26,626.7,41671.0
2025-08-01 05:00:00-04:00,626.67,627.1,626.65,626.65,25025.0
2025-08-01 05:15:00-04:00,626.66,626.82,626.28,626.32,33386.0
2025-08-01 05:30:00-04:00,626.13,626.71,626.12,626.54,14492.0
2025-08-01 05:45:00-04:00,626.69,626.84,626.65,626.68,4784.0
2025-08-01 06:00:00-04:00,626.67,626.67,626.0,626.51,19802.0
2025-08-01 06:15:00-04:00,626.46,626.57,626.07,626.5,12613.0
2025-08-01 06:30:00-04:00,626.35,626.42,625.6,625.63,188642.0
2025-08-01 06:45:00-04:00,625.71,625.97,624.83,625.17,141109.0
2025-08-01 07:00:00-04:00,625.36,626.4,625.2,626.24,127931.0
2025-08-01 07:15:00-04:00,626.28,626.52,626.18,626.37,74676.0
2025-08-01 07:30:00-04:00,626.28,626.69,626.26,626.619,40820.0
2025-08-01 07:45:00-04:00,626.62,627.0,626.48,626.87,91771.0
2025-08-01 08:00:00-04:00,625.38,631.64,624.8696,626.89,380503.0
2025-08-01 08:15:00-04:00,626.92,627.0,626.54,626.95,188497.0
2025-08-01 08:30:00-04:00,626.53,628.2,625.4,627.71,1109738.0
2025-08-01 08:45:00-04:00,627.59,627.59,625.8,625.84,453424.0
2025-08-01 09:00:00-04:00,625.95,626.64,625.6,625.64,279475.0
2025-08-01 09:15:00-04:00,625.7,626.32,625.3,626.31,359885.0
2025-08-01 09:30:00-04:00,626.3,626.34,622.26,622.282,7888760.0
2025-08-01 09:45:00-04:00,622.31,622.585,621.1,621.4815,6839696.0
2025-08-01 10:00:00-04:00,621.53,622.56,619.65,621.94,7416389.0
2025-08-01 10:15:00-04:00,621.9,623.52,621.86,623.37,4846717.0
2025-08-01 10:30:00-04:00,623.37,624.07,622.23,622.41,5607153.0
2025-08-01 10:45:00-04:00,622.4,623.75,621.78,621.96,4485252.0
2025-08-01 11:00:00-04:00,621.96,622.9793,621.45,622.16,3635563.0
2025-08-01 11:15:00-04:00,622.15,622.92,621.39,621.51,3406789.0
2025-08-01 11:30:00-04:00,621.51,623.63,621.38,623.61,3628651.0
2025-08-01 11:45:00-04:00,623.62,624.035,623.36,624.0,3014168.0
2025-08-01 12:00:00-04:00,624.0,624.965,623.88,624.54,3751172.0
2025-08-01 12:15:00-04:00,624.545,624.96,624.11,624.21,3225084.0
2025-08-01 12:30:00-04:00,624.21,624.46,622.91,623.15,3437314.0
2025-08-01 12:45:00-04:00,623.13,623.665,621.2,621.35,4982802.0
2025-08-01 13:00:00-04:00,621.34,621.79,620.665,620.83,4815004.0
2025-08-01 13:15:00-04:00,620.83,621.31,620.335,620.57,3454721.0
2025-08-01 13:30:00-04:00,620.57,621.37,620.21,620.68,3365642.0
2025-08-01 13:45:00-04:00,620.68,621.41,620.3,620.6299,3931041.0
2025-08-01 14:00:00-04:00,620.61,620.845,619.29,619.73,4033788.0
2025-08-01 14:15:00-04:00,619.71,621.81,619.68,621.6248,3520715.0
2025-08-01 14:30:00-04:00,621.63,623.075,621.3713,623.05,3535796.0
2025-08-01 14:45:00-04:00,623.04,623.11,620.95,621.4,5479440.0
2025-08-01 15:00:00-04:00,621.41,621.8,620.97,621.56,5059435.0
2025-08-01 15:15:00-04:00,621.54,622.3,621.28,621.79,4387355.0
2025-08-01 15:30:00-04:00,621.78,621.93,620.84,621.78,4934384.0
2025-08-01 15:45:00-04:00,621.77,623.3,621.39,621.71,13152173.0
2025-08-01 16:00:00-04:00,621.72,622.17,621.5,622.17,7226817.0
2025-08-01 16:15:00-04:00,622.15,623.7583,621.85,622.1193,686152.0
2025-08-01 16:30:00-04:00,622.08,622.13,621.83,621.95,213044.0
2025-08-01 16:45:00-04:00,621.9001,621.92,621.68,621.68,70636.0
2025-08-01 17:00:00-04:00,621.71,621.74,621.52,621.56,66999.0
2025-08-01 17:15:00-04:00,621.56,621.9995,621.5,621.88,48550.0
2025-08-01 17:30:00-04:00,621.98,622.05,621.91,622.03,17895.0
2025-08-01 17:45:00-04:00,622.0414,622.11,622.0,622.11,6933.0
2025-08-01 18:00:00-04:00,622.1499,622.1499,621.98,621.98,6474.0
2025-08-01 18:15:00-04:00,622.0,622.17,621.91,621.97,21769.0
2025-08-01 18:30:00-04:00,621.98,622.01,621.6,621.9,30292.0
2025-08-01 18:45:00-04:00,621.78,621.78,621.6001,621.62,18785.0
2025-08-01 19:00:00-04:00,621.6007,621.6007,621.23,621.24,24972.0
2025-08-01 19:15:00-04:00,621.25,621.2996,621.14,621.24,21616.0
2025-08-01 19:30:00-04:00,621.11,621.24,621.03,621.11,19423.0
2025-08-01 19:45:00-04:00,621.04,621.23,621.04,621.23,16831.0
