Timestamp,Open,High,Low,Close,Volume
2025-08-25 04:00:00-04:00,644.41,644.52,644.37,644.41,18866.0
2025-08-25 04:15:00-04:00,644.4,644.51,644.23,644.51,4266.0
2025-08-25 04:30:00-04:00,644.51,644.55,644.29,644.29,4576.0
2025-08-25 04:45:00-04:00,644.25,644.37,644.13,644.13,6575.0
2025-08-25 05:00:00-04:00,644.1,644.13,643.92,643.97,12134.0
2025-08-25 05:15:00-04:00,644.0,644.04,643.89,643.89,15668.0
2025-08-25 05:30:00-04:00,643.85,644.0,643.83,643.91,4918.0
2025-08-25 05:45:00-04:00,643.86,644.04,643.79,644.04,8376.0
2025-08-25 06:00:00-04:00,644.04,644.04,643.87,643.88,9205.0
2025-08-25 06:15:00-04:00,643.81,643.83,643.45,643.46,17889.0
2025-08-25 06:30:00-04:00,643.5,643.63,643.37,643.63,50617.0
2025-08-25 06:45:00-04:00,643.61,643.63,643.43,643.43,12577.0
2025-08-25 07:00:00-04:00,643.44,643.85,643.38,643.85,92775.0
2025-08-25 07:15:00-04:00,643.86,643.94,643.84,643.92,12646.0
2025-08-25 07:30:00-04:00,643.88,643.92,643.82,643.82,10497.0
2025-08-25 07:45:00-04:00,643.85,643.94,643.78,643.83,11590.0
2025-08-25 08:00:00-04:00,643.55,645.14,643.24,643.39,123042.0
2025-08-25 08:15:00-04:00,643.37,643.51,643.27,643.33,50583.0
2025-08-25 08:30:00-04:00,643.29,643.57,643.14,643.55,115193.0
2025-08-25 08:45:00-04:00,643.54,643.6097,643.46,643.48,52428.0
2025-08-25 09:00:00-04:00,643.5,643.8,643.45,643.62,90746.0
2025-08-25 09:15:00-04:00,643.6399,644.05,643.55,644.03,95829.0
2025-08-25 09:30:00-04:00,644.04,644.369,643.41,644.125,3973738.0
2025-08-25 09:45:00-04:00,644.13,644.34,643.63,644.34,2646526.0
2025-08-25 10:00:00-04:00,644.33,644.67,643.81,644.195,2656952.0
2025-08-25 10:15:00-04:00,644.19,644.3,643.76,644.15,1826696.0
2025-08-25 10:30:00-04:00,644.15,644.3894,643.75,643.96,1486902.0
2025-08-25 10:45:00-04:00,643.96,644.46,643.74,644.42,1416504.0
2025-08-25 11:00:00-04:00,644.41,644.8,644.23,644.75,1551170.0
2025-08-25 11:15:00-04:00,644.75,645.05,644.69,644.91,1273172.0
2025-08-25 11:30:00-04:00,644.91,645.01,644.505,644.74,1203127.0
2025-08-25 11:45:00-04:00,644.74,645.065,644.555,644.97,1050615.0
2025-08-25 12:00:00-04:00,644.96,645.145,644.865,645.05,1015365.0
2025-08-25 12:15:00-04:00,645.04,645.09,644.79,644.94,943153.0
2025-08-25 12:30:00-04:00,644.94,645.24,644.82,645.1805,842172.0
2025-08-25 12:45:00-04:00,645.18,645.29,644.89,644.995,1026930.0
2025-08-25 13:00:00-04:00,644.9813,645.015,644.41,644.76,1119207.0
2025-08-25 13:15:00-04:00,644.76,644.83,644.445,644.67,806532.0
2025-08-25 13:30:00-04:00,644.66,644.82,644.025,644.37,1303085.0
2025-08-25 13:45:00-04:00,644.38,644.72,644.36,644.505,865122.0
2025-08-25 14:00:00-04:00,644.5011,644.56,644.25,644.53,1398157.0
2025-08-25 14:15:00-04:00,644.54,644.565,643.94,644.17,1384248.0
2025-08-25 14:30:00-04:00,644.165,644.26,643.99,644.0549,3376642.0
2025-08-25 14:45:00-04:00,644.05,644.28,643.895,643.94,1154078.0
2025-08-25 15:00:00-04:00,643.97,644.15,643.77,643.985,1294192.0
2025-08-25 15:15:00-04:00,643.99,644.01,643.62,643.69,1721530.0
2025-08-25 15:30:00-04:00,643.69,643.84,643.545,643.579,1587113.0
2025-08-25 15:45:00-04:00,643.57,643.68,642.35,642.47,6915282.0
2025-08-25 16:00:00-04:00,642.5,643.08,642.34,642.93,2850357.0
2025-08-25 16:15:00-04:00,642.94,643.09,642.91,643.07,127101.0
2025-08-25 16:30:00-04:00,643.0899,643.1499,642.96,643.0,48952.0
2025-08-25 16:45:00-04:00,642.98,643.02,642.89,642.93,66374.0
2025-08-25 17:00:00-04:00,642.92,642.95,642.85,642.9301,248736.0
2025-08-25 17:15:00-04:00,642.9301,642.97,642.8,642.84,35818.0
2025-08-25 17:30:00-04:00,642.84,642.9788,642.8,642.97,10732.0
2025-08-25 17:45:00-04:00,642.93,642.98,642.9,642.98,2347.0
2025-08-25 18:00:00-04:00,642.98,643.26,642.97,643.18,30597.0
2025-08-25 18:15:00-04:00,643.2,643.38,643.2,643.27,6528.0
2025-08-25 18:30:00-04:00,643.2,643.32,643.19,643.3,5081.0
2025-08-25 18:45:00-04:00,643.25,643.28,643.17,643.17,5944.0
2025-08-25 19:00:00-04:00,643.27,643.33,643.17,643.21,5932.0
2025-08-25 19:15:00-04:00,643.2001,643.21,642.94,643.08,11468.0
2025-08-25 19:30:00-04:00,643.08,643.19,642.95,642.95,9493.0
2025-08-25 19:45:00-04:00,643.0,643.05,642.8319,643.01,23154.0
