Datetime,Open,High,Low,Close,Volume
2026-01-02 09:00:00+00:00,664.5,665.5,664.0,665.33,2133.0
2026-01-02 09:05:00+00:00,665.2,665.91,665.2,665.91,1172.0
2026-01-02 09:10:00+00:00,665.9,666.13,665.9,666.13,1692.0
2026-01-02 09:15:00+00:00,665.79,666.0,665.79,666.0,770.0
2026-01-02 09:20:00+00:00,665.85,665.85,665.4,665.4,269.0
2026-01-02 09:25:00+00:00,665.17,665.17,665.17,665.17,150.0
2026-01-02 09:30:00+00:00,665.4,665.4,665.13,665.13,175.0
2026-01-02 09:40:00+00:00,665.79,665.8,665.74,665.74,358.0
2026-01-02 09:45:00+00:00,665.72,665.72,665.5,665.5,262.0
2026-01-02 09:50:00+00:00,665.44,665.47,665.3,665.47,236.0
2026-01-02 10:00:00+00:00,665.4,665.4,665.38,665.38,739.0
2026-01-02 10:05:00+00:00,665.38,665.38,665.27,665.27,1858.0
2026-01-02 10:10:00+00:00,665.17,665.27,665.0,665.0,1909.0
2026-01-02 10:15:00+00:00,665.0,665.0,664.75,664.75,220.0
2026-01-02 10:20:00+00:00,664.65,664.99,664.65,664.99,311.0
2026-01-02 10:30:00+00:00,664.51,664.51,664.5,664.5,486.0
2026-01-02 10:35:00+00:00,664.57,664.57,664.21,664.21,453.0
2026-01-02 10:40:00+00:00,664.5,664.5,664.18,664.18,258.0
2026-01-02 10:45:00+00:00,664.7,665.0,664.2,664.99,1669.0
2026-01-02 10:50:00+00:00,664.75,664.75,664.75,664.75,309.0
2026-01-02 11:00:00+00:00,665.0,665.0,665.0,665.0,346.0
2026-01-02 11:05:00+00:00,665.0,665.0,665.0,665.0,174.0
2026-01-02 11:15:00+00:00,664.56,664.56,664.56,664.56,162.0
2026-01-02 11:20:00+00:00,664.93,665.5,664.93,665.06,1196.0
2026-01-02 11:25:00+00:00,664.63,664.63,664.63,664.63,50.0
2026-01-02 11:30:00+00:00,664.51,664.51,664.48,664.49,713.0
2026-01-02 11:35:00+00:00,664.6,664.6,664.6,664.6,177.0
2026-01-02 11:40:00+00:00,664.6,664.6,664.6,664.6,134.0
2026-01-02 11:45:00+00:00,664.33,664.37,664.0,664.32,8226.0
2026-01-02 11:55:00+00:00,664.7,665.01,664.5,664.5,1032.0
2026-01-02 12:00:00+00:00,664.81,664.81,664.02,664.2,6078.0
2026-01-02 12:05:00+00:00,664.17,664.17,663.71,663.71,1172.0
2026-01-02 12:10:00+00:00,663.57,663.66,663.23,663.66,1767.0
2026-01-02 12:15:00+00:00,663.66,663.9,663.59,663.9,1050.0
2026-01-02 12:20:00+00:00,663.88,664.08,663.77,663.8,4825.0
2026-01-02 12:25:00+00:00,663.93,664.1,663.7,664.1,996.0
