Datetime,Open,High,Low,Close,Volume
2025-11-03 09:00:00+00:00,654.7,656.38,652.6,656.37,32912.0
2025-11-03 09:05:00+00:00,656.32,657.12,655.31,655.89,23240.0
2025-11-03 09:10:00+00:00,655.89,657.3,655.1,657.12,15387.0
2025-11-03 09:15:00+00:00,657.13,657.34,656.23,657.2,15662.0
2025-11-03 09:20:00+00:00,657.04,657.4,656.7,657.1,13587.0
2025-11-03 09:25:00+00:00,657.3,657.39,656.21,657.0,10956.0
2025-11-03 09:30:00+00:00,656.67,657.0,656.35,656.54,9027.0
2025-11-03 09:35:00+00:00,656.39,657.0,656.2,657.0,7857.0
2025-11-03 09:40:00+00:00,657.0,657.38,656.0,656.74,9713.0
2025-11-03 09:45:00+00:00,656.5,656.98,656.5,656.97,5126.0
2025-11-03 09:50:00+00:00,656.9,656.9,655.8,656.5,9803.0
2025-11-03 09:55:00+00:00,656.53,657.0,656.31,656.5,5935.0
2025-11-03 10:00:00+00:00,656.84,656.84,656.0,656.2,7094.0
2025-11-03 10:05:00+00:00,656.4,656.96,656.23,656.9,7728.0
2025-11-03 10:10:00+00:00,656.88,657.29,656.72,657.18,7088.0
2025-11-03 10:15:00+00:00,657.19,657.3,657.13,657.25,4655.0
2025-11-03 10:20:00+00:00,657.3,658.6,657.27,658.02,19763.0
2025-11-03 10:25:00+00:00,658.3,658.58,657.92,658.16,7741.0
2025-11-03 10:30:00+00:00,658.38,658.5,658.03,658.15,6531.0
2025-11-03 10:35:00+00:00,658.07,658.2,657.73,658.19,6126.0
2025-11-03 10:40:00+00:00,658.2,658.3,657.85,657.85,7645.0
2025-11-03 10:45:00+00:00,657.74,658.35,657.74,658.1,6185.0
2025-11-03 10:50:00+00:00,658.2,658.2,658.0,658.2,5310.0
2025-11-03 10:55:00+00:00,658.13,658.13,657.47,657.86,5690.0
2025-11-03 11:00:00+00:00,658.0,658.58,657.96,658.0,4424.0
2025-11-03 11:05:00+00:00,658.03,658.35,657.89,658.35,4092.0
2025-11-03 11:10:00+00:00,658.15,658.5,658.15,658.4,3520.0
2025-11-03 11:15:00+00:00,658.33,658.33,657.39,657.61,7574.0
2025-11-03 11:20:00+00:00,657.39,657.8,657.2,657.8,11004.0
2025-11-03 11:25:00+00:00,657.5,657.8,657.0,657.55,14744.0
2025-11-03 11:30:00+00:00,657.8,658.0,657.6,658.0,5141.0
2025-11-03 11:35:00+00:00,658.06,658.06,657.16,657.3,4376.0
2025-11-03 11:40:00+00:00,657.29,657.3,657.08,657.1,3599.0
2025-11-03 11:45:00+00:00,657.0,657.0,656.66,657.0,5553.0
2025-11-03 11:50:00+00:00,657.0,657.2,656.34,656.5,8399.0
2025-11-03 11:55:00+00:00,656.33,656.33,656.0,656.02,6280.0
2025-11-03 12:00:00+00:00,656.03,656.56,654.09,654.22,56392.0
2025-11-03 12:05:00+00:00,654.18,655.09,653.98,654.77,19016.0
2025-11-03 12:10:00+00:00,654.52,654.7,654.15,654.15,10043.0
2025-11-03 12:15:00+00:00,654.22,654.35,653.4,654.35,12016.0
2025-11-03 12:20:00+00:00,654.36,654.8,654.03,654.8,7563.0
2025-11-03 12:25:00+00:00,654.65,654.69,654.42,654.42,4750.0
2025-11-03 12:30:00+00:00,654.55,654.55,654.1,654.11,5996.0
2025-11-03 12:35:00+00:00,654.15,654.25,653.22,653.55,11406.0
2025-11-03 12:40:00+00:00,653.61,654.38,653.61,653.9,7744.0
2025-11-03 12:45:00+00:00,653.89,653.97,653.2,653.7,8896.0
2025-11-03 12:50:00+00:00,653.55,653.55,653.3,653.43,6654.0
2025-11-03 12:55:00+00:00,653.42,653.68,653.3,653.65,5142.0
2025-11-03 13:00:00+00:00,656.0,658.6,651.0,653.88,230415.0
2025-11-03 13:05:00+00:00,653.86,654.49,653.65,654.43,10540.0
2025-11-03 13:10:00+00:00,654.39,654.83,654.3518,654.6,16175.0
2025-11-03 13:15:00+00:00,654.57,655.0,654.48,654.89,22625.0
2025-11-03 13:20:00+00:00,654.8801,655.01,654.7,654.86,21596.0
2025-11-03 13:25:00+00:00,654.9,654.9,654.19,654.2803,21294.0
2025-11-03 13:30:00+00:00,654.28,654.9932,654.24,654.9932,17290.0
2025-11-03 13:35:00+00:00,654.98,655.5,654.8,655.5,28952.0
