Datetime,Open,High,Low,Close,Volume
2026-01-02 09:00:00+00:00,458.63,460.42,456.53,459.85,51680.0
2026-01-02 09:05:00+00:00,459.89,460.2,459.48,459.94,21049.0
2026-01-02 09:10:00+00:00,459.95,460.54,459.91,460.5,22191.0
2026-01-02 09:15:00+00:00,460.54,460.73,460.2,460.47,16459.0
2026-01-02 09:20:00+00:00,460.38,461.19,460.38,460.64,25796.0
2026-01-02 09:25:00+00:00,460.68,461.19,460.44,461.19,17426.0
2026-01-02 09:30:00+00:00,461.23,461.6,461.23,461.33,17875.0
2026-01-02 09:35:00+00:00,461.3,461.77,461.21,461.65,8893.0
2026-01-02 09:40:00+00:00,461.7,461.71,461.53,461.7,7642.0
2026-01-02 09:45:00+00:00,461.7,462.5,461.7,461.98,35431.0
2026-01-02 09:50:00+00:00,461.97,462.09,461.8,462.05,9208.0
2026-01-02 09:55:00+00:00,462.06,462.1,461.75,461.95,9053.0
2026-01-02 10:00:00+00:00,461.98,462.4,461.98,462.34,11401.0
2026-01-02 10:05:00+00:00,462.26,462.33,460.97,460.99,25323.0
2026-01-02 10:10:00+00:00,460.92,461.5,460.89,460.89,9254.0
2026-01-02 10:15:00+00:00,460.9,461.0,460.2,460.29,19668.0
2026-01-02 10:20:00+00:00,460.34,460.79,460.21,460.7,7625.0
2026-01-02 10:25:00+00:00,460.68,460.74,460.33,460.44,9728.0
2026-01-02 10:30:00+00:00,460.37,460.4,460.3,460.38,9965.0
2026-01-02 10:35:00+00:00,460.38,460.79,460.38,460.59,7830.0
2026-01-02 10:40:00+00:00,460.59,460.69,460.37,460.4,6636.0
2026-01-02 10:45:00+00:00,460.42,460.7,460.37,460.37,9528.0
2026-01-02 10:50:00+00:00,460.36,460.4,459.8,459.82,16295.0
2026-01-02 10:55:00+00:00,459.9,459.98,459.7,459.9,7851.0
2026-01-02 11:00:00+00:00,460.0,460.51,459.86,459.96,13777.0
2026-01-02 11:05:00+00:00,459.96,460.11,459.88,460.01,7565.0
2026-01-02 11:10:00+00:00,460.1,460.2,460.05,460.05,4065.0
2026-01-02 11:15:00+00:00,460.04,460.06,459.81,459.88,6099.0
2026-01-02 11:20:00+00:00,459.88,459.99,459.45,459.75,11232.0
2026-01-02 11:25:00+00:00,459.79,459.79,459.15,459.15,10335.0
2026-01-02 11:30:00+00:00,459.14,459.61,459.06,459.2,16048.0
2026-01-02 11:35:00+00:00,459.3,459.55,459.02,459.18,6039.0
2026-01-02 11:40:00+00:00,459.41,459.6,459.22,459.58,6827.0
2026-01-02 11:45:00+00:00,459.53,459.58,459.29,459.35,6071.0
2026-01-02 11:50:00+00:00,459.38,459.38,458.89,458.89,11276.0
2026-01-02 11:55:00+00:00,458.8,458.97,458.61,458.61,13848.0
2026-01-02 12:00:00+00:00,458.59,458.7,455.61,456.0,98936.0
2026-01-02 12:05:00+00:00,456.0,456.45,455.46,455.5,37411.0
2026-01-02 12:10:00+00:00,455.42,455.96,455.12,455.16,31535.0
2026-01-02 12:15:00+00:00,455.23,456.09,455.23,455.96,29369.0
2026-01-02 12:20:00+00:00,455.9,456.0,455.24,455.3,17710.0
2026-01-02 12:25:00+00:00,455.46,455.85,455.4,455.85,12498.0
2026-01-02 12:30:00+00:00,455.75,456.0,455.75,455.9,18837.0
2026-01-02 12:35:00+00:00,455.89,456.48,455.6,456.43,30958.0
2026-01-02 12:40:00+00:00,456.35,456.84,456.15,456.54,14747.0
2026-01-02 12:45:00+00:00,456.55,457.47,456.5,457.15,28893.0
2026-01-02 12:50:00+00:00,457.17,457.17,456.76,457.0,14615.0
2026-01-02 12:55:00+00:00,457.0,457.15,456.56,456.77,11715.0
2026-01-02 13:00:00+00:00,459.54,462.5,449.72,457.0,603083.0
2026-01-02 13:05:00+00:00,456.95,456.99,456.01,456.09,34976.0
2026-01-02 13:10:00+00:00,456.1,456.65,455.9,456.33,28285.0
2026-01-02 13:15:00+00:00,456.33,456.33,456.07,456.26,22656.0
2026-01-02 13:20:00+00:00,456.28,456.47,455.3,455.564,32351.0
2026-01-02 13:25:00+00:00,455.6,456.1,455.55,456.05,27333.0
2026-01-02 13:30:00+00:00,455.95,456.1,455.45,455.49,29686.0
2026-01-02 13:35:00+00:00,455.5408,455.81,455.36,455.67,34342.0
2026-01-02 13:40:00+00:00,455.6001,456.1,455.43,456.1,28037.0
2026-01-02 13:45:00+00:00,456.0,456.5,456.0,456.09,37455.0
2026-01-02 13:50:00+00:00,456.04,456.35,455.76,456.3,47699.0
2026-01-02 13:55:00+00:00,456.2,458.88,456.17,457.15,136280.0
2026-01-02 14:00:00+00:00,457.15,459.16,455.46,458.94,1771715.0
2026-01-02 14:05:00+00:00,458.94,460.11,457.5,457.882,272696.0
2026-01-02 14:10:00+00:00,457.8,458.0,454.65,455.4,283991.0
2026-01-02 14:15:00+00:00,455.45,455.93,454.5,454.63,161426.0
2026-01-02 14:20:00+00:00,454.63,458.0,454.62,455.78,107442.0
2026-01-02 14:25:00+00:00,455.8,459.26,455.74,457.9,182054.0
2026-01-02 14:30:00+00:00,457.8,458.34,453.32,453.895,3948470.0
2026-01-02 14:35:00+00:00,453.94,454.1,451.39,451.865,1689762.0
2026-01-02 14:40:00+00:00,451.895,452.4507,450.41,450.49,1330470.0
2026-01-02 14:45:00+00:00,450.56,452.68,449.5,452.47,2144861.0
2026-01-02 14:50:00+00:00,452.48,454.49,452.48,453.15,1645325.0
2026-01-02 14:55:00+00:00,453.1999,453.86,452.33,452.53,904023.0
2026-01-02 15:00:00+00:00,452.5741,454.36,452.51,453.48,1026595.0
2026-01-02 15:05:00+00:00,453.38,454.12,452.7,453.225,925130.0
2026-01-02 15:10:00+00:00,453.21,453.4069,448.75,449.025,1691950.0
2026-01-02 15:15:00+00:00,449.01,449.55,446.73,447.4,1724280.0
2026-01-02 15:20:00+00:00,447.41,448.1,444.93,445.67,1812407.0
2026-01-02 15:25:00+00:00,445.63,446.19,444.37,445.1,1318414.0
2026-01-02 15:30:00+00:00,445.08,447.1,444.21,446.99,1392871.0
2026-01-02 15:35:00+00:00,446.98,447.69,445.88,446.51,1246622.0
2026-01-02 15:40:00+00:00,446.54,448.25,446.265,447.84,1056705.0
2026-01-02 15:45:00+00:00,447.83,448.23,446.3,446.43,1064950.0
2026-01-02 15:50:00+00:00,446.47,446.75,444.5,444.965,1306299.0
2026-01-02 15:55:00+00:00,444.94,446.08,442.4201,443.0795,1497610.0
2026-01-02 16:00:00+00:00,443.08,443.21,441.1,441.6,1275154.0
2026-01-02 16:05:00+00:00,441.585,442.78,440.9,442.73,1079804.0
2026-01-02 16:10:00+00:00,442.69,443.55,440.95,443.526,1105284.0
2026-01-02 16:15:00+00:00,443.53,444.1,442.12,442.36,996124.0
2026-01-02 16:20:00+00:00,442.38,443.7828,441.74,443.596,846577.0
2026-01-02 16:25:00+00:00,443.62,444.82,443.32,444.08,1068399.0
2026-01-02 16:30:00+00:00,444.06,445.1536,443.35,445.14,876924.0
2026-01-02 16:35:00+00:00,445.15,445.34,444.09,444.39,758995.0
2026-01-02 16:40:00+00:00,444.425,444.75,443.3,443.36,565697.0
2026-01-02 16:45:00+00:00,443.34,444.11,442.8301,443.39,642324.0
2026-01-02 16:50:00+00:00,443.31,443.47,441.58,441.815,716443.0
2026-01-02 16:55:00+00:00,441.79,442.49,441.66,442.372,564029.0
2026-01-02 17:00:00+00:00,442.385,442.57,441.76,442.0701,818799.0
2026-01-02 17:05:00+00:00,442.13,442.9,441.51,441.84,709696.0
2026-01-02 17:10:00+00:00,441.86,442.95,441.29,442.85,754216.0
2026-01-02 17:15:00+00:00,442.8112,443.07,442.35,442.39,487744.0
2026-01-02 17:20:00+00:00,442.39,442.48,441.6,441.74,512960.0
2026-01-02 17:25:00+00:00,441.7,441.85,441.05,441.76,693420.0
2026-01-02 17:30:00+00:00,441.8,442.59,440.95,441.135,714847.0
2026-01-02 17:35:00+00:00,441.1101,441.3787,440.39,440.9,606229.0
2026-01-02 17:40:00+00:00,440.88,441.5,440.78,441.135,551641.0
2026-01-02 17:45:00+00:00,441.12,441.41,439.81,440.4996,1037001.0
2026-01-02 17:50:00+00:00,440.475,440.77,439.99,440.57,746403.0
2026-01-02 17:55:00+00:00,440.55,440.78,439.66,439.9299,688572.0
2026-01-02 18:00:00+00:00,439.91,440.75,439.6201,440.4499,620086.0
2026-01-02 18:05:00+00:00,440.4,440.61,439.82,440.11,522494.0
2026-01-02 18:10:00+00:00,440.11,440.43,439.75,439.99,431169.0
2026-01-02 18:15:00+00:00,439.96,439.98,439.04,439.12,760802.0
2026-01-02 18:20:00+00:00,439.13,439.28,438.09,438.545,1080990.0
2026-01-02 18:25:00+00:00,438.56,438.6799,437.92,438.3999,644494.0
2026-01-02 18:30:00+00:00,438.38,438.5593,437.23,437.47,814887.0
2026-01-02 18:35:00+00:00,437.47,437.5,436.61,436.86,903801.0
2026-01-02 18:40:00+00:00,436.84,437.2064,436.62,436.68,655507.0
2026-01-02 18:45:00+00:00,436.66,437.3,435.48,435.87,1062273.0
2026-01-02 18:50:00+00:00,435.86,436.31,435.42,436.175,884654.0
2026-01-02 18:55:00+00:00,436.19,436.19,435.3,435.8601,650779.0
2026-01-02 19:00:00+00:00,435.89,436.88,435.6201,436.84,804038.0
2026-01-02 19:05:00+00:00,436.86,438.0,436.84,437.8585,956175.0
2026-01-02 19:10:00+00:00,437.78,438.63,437.73,438.41,744519.0
2026-01-02 19:15:00+00:00,438.44,438.52,437.25,437.41,771075.0
