Datetime,Open,High,Low,Close,Volume
2025-12-01 09:00:00+00:00,425.33,427.13,424.99,425.19,25456.0
2025-12-01 09:05:00+00:00,425.22,425.96,425.22,425.91,12005.0
2025-12-01 09:10:00+00:00,425.95,426.07,425.2,425.2,10724.0
2025-12-01 09:15:00+00:00,425.3,425.67,425.21,425.35,7240.0
2025-12-01 09:20:00+00:00,425.35,425.8,425.3,425.71,12724.0
2025-12-01 09:25:00+00:00,425.72,425.76,425.6,425.6,4161.0
2025-12-01 09:30:00+00:00,425.61,425.66,425.5,425.5,6580.0
2025-12-01 09:35:00+00:00,425.57,425.69,425.25,425.33,13782.0
2025-12-01 09:40:00+00:00,425.29,425.39,425.25,425.39,5298.0
2025-12-01 09:45:00+00:00,425.39,425.55,425.0,425.26,17180.0
2025-12-01 09:50:00+00:00,425.2,425.28,425.0,425.21,4055.0
2025-12-01 09:55:00+00:00,425.1,425.44,425.0,425.4,16663.0
2025-12-01 10:00:00+00:00,425.37,425.61,425.37,425.45,8305.0
2025-12-01 10:05:00+00:00,425.47,425.8,425.47,425.58,4000.0
2025-12-01 10:10:00+00:00,425.58,425.66,425.42,425.42,2721.0
2025-12-01 10:15:00+00:00,425.5,425.5,425.17,425.33,1690.0
2025-12-01 10:20:00+00:00,425.4,425.5,425.38,425.41,1722.0
2025-12-01 10:25:00+00:00,425.49,425.74,425.47,425.5,4546.0
2025-12-01 10:30:00+00:00,425.53,425.65,425.41,425.53,4379.0
2025-12-01 10:35:00+00:00,425.53,425.57,425.4,425.4,3348.0
2025-12-01 10:40:00+00:00,425.4,425.8,425.33,425.72,3378.0
2025-12-01 10:45:00+00:00,425.45,425.61,425.45,425.6,1425.0
2025-12-01 10:50:00+00:00,425.4,425.52,425.34,425.52,4640.0
2025-12-01 10:55:00+00:00,425.52,425.62,425.4,425.4,3938.0
2025-12-01 11:00:00+00:00,425.36,425.4,425.24,425.28,3917.0
2025-12-01 11:05:00+00:00,425.25,425.25,424.85,424.98,15102.0
2025-12-01 11:10:00+00:00,424.99,425.45,424.96,425.29,6356.0
2025-12-01 11:15:00+00:00,425.2,425.21,424.95,425.06,4255.0
2025-12-01 11:20:00+00:00,424.98,425.13,424.8,424.82,3297.0
2025-12-01 11:25:00+00:00,424.78,424.85,424.62,424.62,7215.0
2025-12-01 11:30:00+00:00,424.6,424.7,424.01,424.41,13329.0
2025-12-01 11:35:00+00:00,424.33,424.48,424.23,424.25,7980.0
2025-12-01 11:40:00+00:00,424.35,424.38,423.95,424.38,13301.0
2025-12-01 11:45:00+00:00,424.39,424.72,424.39,424.45,4460.0
2025-12-01 11:50:00+00:00,424.43,425.0,424.43,424.71,8626.0
2025-12-01 11:55:00+00:00,424.9,424.9,424.73,424.89,3110.0
2025-12-01 12:00:00+00:00,424.85,425.34,424.47,424.47,23647.0
2025-12-01 12:05:00+00:00,424.41,424.62,423.7,424.11,24593.0
2025-12-01 12:10:00+00:00,424.16,424.44,423.77,424.15,12771.0
2025-12-01 12:15:00+00:00,424.06,424.88,424.0,424.88,13874.0
2025-12-01 12:20:00+00:00,424.76,425.22,424.49,425.15,29005.0
2025-12-01 12:25:00+00:00,425.06,425.07,424.79,424.82,9818.0
2025-12-01 12:30:00+00:00,424.85,424.85,424.44,424.54,11994.0
2025-12-01 12:35:00+00:00,424.59,424.68,424.3,424.61,5429.0
2025-12-01 12:40:00+00:00,424.59,424.59,424.14,424.14,4112.0
2025-12-01 12:45:00+00:00,424.14,424.37,423.7,423.8,16982.0
2025-12-01 12:50:00+00:00,423.74,424.26,423.56,423.99,12688.0
2025-12-01 12:55:00+00:00,423.89,424.03,423.6,424.03,8870.0
2025-12-01 13:00:00+00:00,424.89,430.17,421.63,424.0436,466971.0
2025-12-01 13:05:00+00:00,423.88,424.35,423.55,424.22,41671.0
2025-12-01 13:10:00+00:00,424.25,424.25,423.88,424.0,15113.0
2025-12-01 13:15:00+00:00,423.88,424.2,423.59,423.781,22760.0
2025-12-01 13:20:00+00:00,423.85,424.2,423.27,424.0,43641.0
2025-12-01 13:25:00+00:00,423.9761,424.27,423.9,423.93,27118.0
2025-12-01 13:30:00+00:00,424.0,424.02,423.76,423.97,23506.0
2025-12-01 13:35:00+00:00,424.0,424.24,423.84,423.9,24073.0
2025-12-01 13:40:00+00:00,423.8571,424.27,423.75,424.0,33041.0
2025-12-01 13:45:00+00:00,423.89,424.21,423.8307,424.1496,15503.0
2025-12-01 13:50:00+00:00,424.08,424.1665,423.84,424.0302,24981.0
2025-12-01 13:55:00+00:00,424.16,424.75,424.07,424.6,23733.0
2025-12-01 14:00:00+00:00,424.63,424.7,424.22,424.39,19332.0
2025-12-01 14:05:00+00:00,424.41,424.9,424.41,424.7,21795.0
2025-12-01 14:10:00+00:00,424.74,425.36,424.74,425.1054,53898.0
2025-12-01 14:15:00+00:00,425.2,425.25,424.55,424.82,34799.0
2025-12-01 14:20:00+00:00,424.8492,425.04,424.57,424.6,32181.0
2025-12-01 14:25:00+00:00,424.7,425.55,424.5,425.39,31016.0
2025-12-01 14:30:00+00:00,425.32,429.39,425.29,428.895,2648463.0
2025-12-01 14:35:00+00:00,428.895,431.46,427.4007,427.4132,2017828.0
2025-12-01 14:40:00+00:00,427.44,428.12,426.06,426.9125,1277149.0
2025-12-01 14:45:00+00:00,426.93,428.347,425.85,426.425,1477690.0
2025-12-01 14:50:00+00:00,426.385,428.66,426.28,428.6495,1039678.0
2025-12-01 14:55:00+00:00,428.63,429.5,428.29,429.0485,1046124.0
2025-12-01 15:00:00+00:00,429.05,430.22,428.12,428.39,1241382.0
2025-12-01 15:05:00+00:00,428.34,430.9,427.85,430.57,1141302.0
2025-12-01 15:10:00+00:00,430.57,433.6599,430.16,431.025,2048641.0
2025-12-01 15:15:00+00:00,431.0,432.1,430.08,431.355,1169612.0
2025-12-01 15:20:00+00:00,431.35,431.4107,429.41,429.5141,765926.0
2025-12-01 15:25:00+00:00,429.545,429.6395,428.17,428.3,830609.0
2025-12-01 15:30:00+00:00,428.35,428.57,426.33,426.75,1152175.0
2025-12-01 15:35:00+00:00,426.75,428.0,426.31,427.9715,1002063.0
2025-12-01 15:40:00+00:00,428.0,428.25,426.34,426.94,743038.0
2025-12-01 15:45:00+00:00,426.91,427.46,426.36,427.13,612443.0
2025-12-01 15:50:00+00:00,427.1872,428.9,427.11,428.7788,821984.0
2025-12-01 15:55:00+00:00,428.7975,429.7,428.61,429.5,814819.0
2025-12-01 16:00:00+00:00,429.51,429.64,428.72,428.795,437637.0
2025-12-01 16:05:00+00:00,428.795,428.88,426.89,427.3455,806655.0
2025-12-01 16:10:00+00:00,427.334,427.55,426.22,426.965,692299.0
2025-12-01 16:15:00+00:00,426.94,426.9503,425.8,426.1347,758460.0
2025-12-01 16:20:00+00:00,426.15,427.2,426.11,426.94,506979.0
2025-12-01 16:25:00+00:00,426.97,427.56,426.85,427.1299,431937.0
2025-12-01 16:30:00+00:00,427.09,427.43,426.81,427.215,320382.0
2025-12-01 16:35:00+00:00,427.24,427.32,426.62,427.035,359407.0
2025-12-01 16:40:00+00:00,427.035,427.91,426.71,427.605,471021.0
2025-12-01 16:45:00+00:00,427.5817,428.44,427.44,428.155,497233.0
