ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-19 13:30:00+00:00,39,24.7828,24.96,24.5,26.02,22.6,1779197400000,22
2026-05-19 13:32:00+00:00,91,21.7095,21.55,21.3,23.36,21.1,1779197520000,44
2026-05-19 13:34:00+00:00,93,23.663,23.7,22.59,24.5,22.52,1779197640000,60
2026-05-19 13:35:00+00:00,180,20.5965,22.04,21.7,22.04,19.3,1779197700000,85
2026-05-19 13:36:00+00:00,207,23.503,22.63,26.0,26.0,22.5,1779197760000,116
2026-05-19 13:37:00+00:00,168,27.5441,26.7,27.4,28.9,26.4,1779197820000,72
2026-05-19 13:38:00+00:00,88,27.3543,26.9,28.0,28.0,26.3,1779197880000,47
2026-05-19 13:39:00+00:00,52,27.7862,27.7,27.31,28.8,26.7,1779197940000,37
2026-05-19 13:40:00+00:00,48,24.604,27.5,23.9,27.5,23.5,1779198000000,24
2026-05-19 13:41:00+00:00,77,21.2936,22.85,21.4,22.85,20.7,1779198060000,48
2026-05-19 13:43:00+00:00,184,19.7301,19.9,19.6,21.0,18.9,1779198180000,120
2026-05-19 13:44:00+00:00,409,18.7968,19.4,18.4,20.47,17.7,1779198240000,139
2026-05-19 13:45:00+00:00,575,18.6919,18.06,19.0,20.2,17.8,1779198300000,150
2026-05-19 13:46:00+00:00,167,17.7008,18.9,16.31,18.9,16.31,1779198360000,87
2026-05-19 13:47:00+00:00,496,20.0901,16.3,22.4,23.2,16.3,1779198420000,167
2026-05-19 13:49:00+00:00,315,24.873,22.95,23.1,27.1,22.2,1779198540000,128
2026-05-19 13:50:00+00:00,155,22.5712,23.0,22.9,24.12,21.0,1779198600000,75
2026-05-19 13:51:00+00:00,300,24.8066,23.2,25.68,25.68,22.1,1779198660000,52
2026-05-19 13:52:00+00:00,47,25.6813,26.07,25.1,26.6,24.5,1779198720000,28
2026-05-19 13:53:00+00:00,67,25.5891,25.2,25.9,26.1,24.8,1779198780000,45
2026-05-19 13:54:00+00:00,138,27.2528,25.45,29.4,30.25,25.45,1779198840000,68
2026-05-19 13:55:00+00:00,135,30.8493,30.0,30.7,32.01,29.5,1779198900000,66
2026-05-19 13:57:00+00:00,59,27.8786,26.5,29.4,29.4,26.4,1779199020000,39
2026-05-19 13:58:00+00:00,17,28.5294,29.0,26.6,29.4,26.6,1779199080000,13
2026-05-19 13:59:00+00:00,43,27.6565,28.6,25.84,29.44,25.84,1779199140000,32
2026-05-19 14:00:00+00:00,57,23.9347,25.8,22.42,25.8,22.42,1779199200000,23
2026-05-19 14:01:00+00:00,128,21.5771,22.11,21.74,22.4,21.0,1779199260000,52
2026-05-19 14:02:00+00:00,421,19.9154,21.93,19.17,22.32,19.17,1779199320000,90
2026-05-19 14:03:00+00:00,123,19.9251,19.0,20.5,21.1,18.8,1779199380000,82
2026-05-19 14:04:00+00:00,184,21.6968,20.5,23.99,24.38,19.9,1779199440000,102
2026-05-19 14:05:00+00:00,141,21.5746,24.1,19.0,24.7,19.0,1779199500000,73
2026-05-19 14:07:00+00:00,455,16.7448,19.5,15.3,19.5,14.7,1779199620000,160
2026-05-19 14:08:00+00:00,235,15.4283,15.6,14.9,16.2,14.5,1779199680000,108
2026-05-19 14:09:00+00:00,170,15.2167,15.0,15.7,16.0,14.3,1779199740000,81
2026-05-19 14:10:00+00:00,288,16.1395,16.0,16.8,17.3,14.7,1779199800000,131
2026-05-19 14:11:00+00:00,267,16.8874,17.5,17.22,18.1,14.7,1779199860000,142
2026-05-19 14:12:00+00:00,388,16.6898,17.2,17.6,17.7,15.48,1779199920000,114
2026-05-19 14:13:00+00:00,91,16.6934,17.4,16.2,18.0,15.0,1779199980000,53
2026-05-19 14:14:00+00:00,261,14.5326,15.1,14.1,15.3,13.6,1779200040000,91
2026-05-19 14:15:00+00:00,174,13.4233,13.8,13.37,14.5,12.9,1779200100000,115
2026-05-19 14:16:00+00:00,133,13.1869,13.5,13.2,13.7,12.87,1779200160000,61
2026-05-19 14:17:00+00:00,113,13.1535,13.2,12.9,14.0,12.59,1779200220000,63
2026-05-19 14:18:00+00:00,176,12.643,12.8,13.0,13.5,11.47,1779200280000,89
2026-05-19 14:19:00+00:00,128,12.4692,13.6,12.3,13.7,11.9,1779200340000,65
2026-05-19 14:20:00+00:00,239,12.0952,12.0,11.1,12.8,11.0,1779200400000,61
2026-05-19 14:21:00+00:00,245,10.4247,11.03,9.95,11.2,9.7,1779200460000,120
