ts,Volume,vw,Open,Close,High,Low,t,n
2026-03-31 13:30:00+00:00,105,14.4006,16.41,13.19,16.41,13.1,1774963800000,63
2026-03-31 13:32:00+00:00,242,15.6179,13.63,17.0,17.12,13.5,1774963920000,97
2026-03-31 13:33:00+00:00,174,16.3865,17.3,14.2,17.4,14.2,1774963980000,79
2026-03-31 13:34:00+00:00,105,13.5793,14.5,13.28,14.7,13.0,1774964040000,57
2026-03-31 13:35:00+00:00,138,13.747,13.67,13.9,14.3,13.2,1774964100000,64
2026-03-31 13:36:00+00:00,151,14.2807,14.3,14.09,15.5,14.0,1774964160000,40
2026-03-31 13:37:00+00:00,124,13.5262,14.0,13.7,14.4,12.8,1774964220000,56
2026-03-31 13:38:00+00:00,157,13.7001,13.6,13.7,15.1,13.0,1774964280000,55
2026-03-31 13:39:00+00:00,111,12.9705,13.6,12.05,13.84,12.05,1774964340000,55
2026-03-31 13:40:00+00:00,127,11.8012,12.1,11.4,12.2,11.3,1774964400000,43
2026-03-31 13:41:00+00:00,332,11.5717,11.74,11.7,12.0,11.11,1774964460000,83
2026-03-31 13:42:00+00:00,80,10.678,11.7,10.25,11.7,9.9,1774964520000,53
2026-03-31 13:43:00+00:00,93,10.6399,10.65,11.2,11.3,10.3,1774964580000,33
2026-03-31 13:44:00+00:00,125,12.2373,11.4,13.1,13.4,11.4,1774964640000,45
2026-03-31 13:45:00+00:00,163,11.1243,12.82,10.9,12.82,10.5,1774964700000,58
2026-03-31 13:46:00+00:00,161,10.2684,11.1,10.1,11.1,9.75,1774964760000,82
2026-03-31 13:47:00+00:00,278,9.7293,10.1,9.45,10.25,9.4,1774964820000,81
2026-03-31 13:48:00+00:00,277,9.0714,9.5,9.0,9.51,9.0,1774964880000,59
2026-03-31 13:49:00+00:00,638,7.8978,8.75,7.9,9.0,7.2,1774964940000,105
2026-03-31 13:50:00+00:00,276,8.2566,8.0,8.1,8.4,7.97,1774965000000,73
2026-03-31 13:51:00+00:00,130,7.8265,8.07,7.6,8.07,7.5,1774965060000,59
2026-03-31 13:52:00+00:00,278,7.9011,7.7,7.8,8.1,7.6,1774965120000,56
2026-03-31 13:53:00+00:00,228,7.4558,7.7,7.4,7.8,7.3,1774965180000,62
2026-03-31 13:54:00+00:00,183,6.992,7.37,6.87,7.5,6.7,1774965240000,65
2026-03-31 13:55:00+00:00,1334,7.2362,6.9,6.9,7.41,6.5,1774965300000,142
2026-03-31 13:56:00+00:00,194,7.5222,6.7,7.5,7.8,6.7,1774965360000,70
2026-03-31 13:57:00+00:00,100,7.8251,7.6,7.7,8.23,7.5,1774965420000,49
2026-03-31 13:58:00+00:00,68,7.1676,7.7,6.8,7.7,6.7,1774965480000,30
2026-03-31 13:59:00+00:00,327,6.809,6.75,6.4,6.95,6.4,1774965540000,71
2026-03-31 14:00:00+00:00,162,6.6062,6.35,6.35,7.0,6.2,1774965600000,75
2026-03-31 14:01:00+00:00,190,6.5827,6.4,6.5,6.85,6.3,1774965660000,43
2026-03-31 14:02:00+00:00,57,6.6521,6.52,6.6,7.0,6.5,1774965720000,24
2026-03-31 14:03:00+00:00,87,6.9624,6.61,7.0,7.37,6.6,1774965780000,37
2026-03-31 14:04:00+00:00,809,7.0145,6.7,6.7,7.08,6.52,1774965840000,53
2026-03-31 14:05:00+00:00,91,7.1133,6.7,7.5,7.55,6.7,1774965900000,49
2026-03-31 14:06:00+00:00,140,7.6225,7.5,7.1,7.9,7.1,1774965960000,64
2026-03-31 14:07:00+00:00,200,7.6905,7.4,7.81,8.0,7.4,1774966020000,51
2026-03-31 14:08:00+00:00,233,8.1933,7.9,7.8,8.5,7.6,1774966080000,66
2026-03-31 14:09:00+00:00,83,7.8443,7.7,7.97,8.1,7.4,1774966140000,49
2026-03-31 14:10:00+00:00,73,7.8088,7.9,7.8,8.06,7.5,1774966200000,35
2026-03-31 14:11:00+00:00,82,7.0912,7.6,6.8,7.64,6.7,1774966260000,36
2026-03-31 14:12:00+00:00,75,7.2423,7.0,7.45,7.45,7.0,1774966320000,27
2026-03-31 14:13:00+00:00,80,7.2322,7.6,7.26,7.6,7.0,1774966380000,32
2026-03-31 14:14:00+00:00,51,7.0992,7.4,6.96,7.4,6.96,1774966440000,31
2026-03-31 14:15:00+00:00,85,6.9455,7.2,7.05,7.27,6.7,1774966500000,45
2026-03-31 14:16:00+00:00,117,7.4656,7.05,7.4,8.05,7.0,1774966560000,42
2026-03-31 14:17:00+00:00,60,7.1113,6.9,6.8,7.5,6.8,1774966620000,28
2026-03-31 14:18:00+00:00,88,6.5903,6.9,6.2,6.9,6.0,1774966680000,42
2026-03-31 14:19:00+00:00,66,6.4121,6.1,6.46,6.65,6.1,1774966740000,36
2026-03-31 14:20:00+00:00,193,6.8834,6.5,6.9,7.07,6.5,1774966800000,31
2026-03-31 14:21:00+00:00,165,7.6341,7.1,6.9,8.3,6.9,1774966860000,51
2026-03-31 14:22:00+00:00,36,7.2181,7.3,7.0,7.55,7.0,1774966920000,21
2026-03-31 14:23:00+00:00,163,6.4342,7.1,6.3,7.1,6.1,1774966980000,53
2026-03-31 14:24:00+00:00,59,5.9602,6.4,6.0,6.4,5.8,1774967040000,25
2026-03-31 14:25:00+00:00,86,6.3402,6.1,6.3,6.6,6.0,1774967100000,40
2026-03-31 14:26:00+00:00,33,6.1615,6.15,5.9,6.4,5.9,1774967160000,16
2026-03-31 14:27:00+00:00,90,5.834,5.8,6.08,6.08,5.75,1774967220000,25
2026-03-31 14:28:00+00:00,83,5.7295,6.06,5.8,6.11,5.5,1774967280000,38
2026-03-31 14:29:00+00:00,66,5.7317,5.85,5.6,5.9,5.54,1774967340000,37
2026-03-31 14:30:00+00:00,34,5.6541,5.5,5.68,5.8,5.5,1774967400000,20
2026-03-31 14:31:00+00:00,72,6.0061,5.8,6.2,6.2,5.8,1774967460000,32
2026-03-31 14:32:00+00:00,64,6.1194,6.23,6.0,6.36,5.9,1774967520000,37
