ts,Open,High,Low,Close,Volume
2026-04-10 13:30:00+00:00,13.9,13.9,12.2,12.2,129
2026-04-10 13:31:00+00:00,12.0,12.1,10.9,11.3,163
2026-04-10 13:32:00+00:00,11.5,13.2,10.8,12.5,244
2026-04-10 13:33:00+00:00,12.6,13.5,12.2,12.5,256
2026-04-10 13:34:00+00:00,12.8,14.6,12.8,14.26,263
2026-04-10 13:35:00+00:00,14.3,17.0,14.3,17.0,311
2026-04-10 13:36:00+00:00,16.8,16.8,15.2,15.6,159
2026-04-10 13:37:00+00:00,15.3,17.0,13.8,13.9,123
2026-04-10 13:38:00+00:00,14.1,14.6,13.46,14.4,130
2026-04-10 13:39:00+00:00,14.38,16.2,14.38,15.3,178
2026-04-10 13:40:00+00:00,15.4,16.8,14.9,15.0,113
2026-04-10 13:41:00+00:00,14.9,16.0,14.6,15.0,83
2026-04-10 13:42:00+00:00,15.0,15.4,14.0,14.8,62
2026-04-10 13:43:00+00:00,14.9,16.55,14.7,16.55,147
2026-04-10 13:44:00+00:00,15.9,16.0,14.5,14.5,79
2026-04-10 13:45:00+00:00,14.4,15.3,13.8,15.0,203
2026-04-10 13:46:00+00:00,15.0,15.6,14.5,15.12,293
2026-04-10 13:47:00+00:00,15.2,17.0,15.2,16.5,125
2026-04-10 13:48:00+00:00,16.4,17.4,15.4,15.4,109
2026-04-10 13:49:00+00:00,15.8,16.1,14.8,16.1,112
2026-04-10 13:50:00+00:00,16.0,18.2,15.8,17.78,149
2026-04-10 13:51:00+00:00,17.8,17.8,16.0,16.0,105
2026-04-10 13:52:00+00:00,16.0,16.5,14.8,15.3,109
2026-04-10 13:53:00+00:00,15.5,15.5,14.0,15.0,56
2026-04-10 13:54:00+00:00,15.0,15.0,13.89,13.89,80
2026-04-10 13:55:00+00:00,14.32,15.3,13.6,14.0,75
2026-04-10 13:56:00+00:00,13.9,14.6,13.7,14.3,53
2026-04-10 13:57:00+00:00,14.5,14.8,13.6,14.55,144
2026-04-10 13:58:00+00:00,14.41,15.1,14.19,14.57,126
2026-04-10 13:59:00+00:00,14.3,14.8,13.9,14.3,94
2026-04-10 14:00:00+00:00,15.0,17.0,15.0,16.6,169
2026-04-10 14:01:00+00:00,16.4,18.1,16.1,17.8,183
2026-04-10 14:02:00+00:00,17.9,17.9,14.8,15.85,156
2026-04-10 14:03:00+00:00,15.9,16.5,14.5,15.3,68
2026-04-10 14:04:00+00:00,15.4,15.62,13.9,14.6,89
2026-04-10 14:05:00+00:00,14.5,15.2,13.5,14.5,147
2026-04-10 14:06:00+00:00,13.9,14.5,13.9,14.3,70
2026-04-10 14:07:00+00:00,14.5,16.6,14.49,14.9,82
2026-04-10 14:08:00+00:00,14.14,15.36,13.8,13.9,61
2026-04-10 14:09:00+00:00,14.7,15.2,14.0,14.5,77
2026-04-10 14:10:00+00:00,14.4,16.2,14.4,16.0,68
2026-04-10 14:11:00+00:00,16.4,17.13,15.59,15.7,94
2026-04-10 14:12:00+00:00,15.7,15.7,13.3,13.3,60
2026-04-10 14:13:00+00:00,13.48,13.6,11.3,11.7,230
2026-04-10 14:14:00+00:00,11.5,11.9,10.8,11.0,286
2026-04-10 14:15:00+00:00,11.0,11.3,10.5,10.7,433
2026-04-10 14:16:00+00:00,11.0,11.9,10.7,11.5,184
2026-04-10 14:17:00+00:00,11.5,12.4,10.27,10.8,363
2026-04-10 14:18:00+00:00,10.7,11.0,10.2,10.64,538
2026-04-10 14:19:00+00:00,10.8,11.0,10.0,10.2,242
2026-04-10 14:20:00+00:00,10.2,10.6,9.8,10.1,201
2026-04-10 14:21:00+00:00,10.05,11.1,10.05,10.5,221
2026-04-10 14:22:00+00:00,10.54,10.9,10.3,10.8,130
2026-04-10 14:23:00+00:00,10.92,11.1,10.1,10.2,173
2026-04-10 14:24:00+00:00,10.3,10.4,9.66,9.66,179
2026-04-10 14:25:00+00:00,9.9,10.1,9.1,9.2,387
2026-04-10 14:26:00+00:00,9.3,9.7,8.9,9.1,233
2026-04-10 14:27:00+00:00,9.1,10.3,9.1,9.5,315
2026-04-10 14:28:00+00:00,9.52,10.0,9.3,9.3,200
2026-04-10 14:29:00+00:00,9.2,9.3,8.8,9.0,309
2026-04-10 14:30:00+00:00,8.84,9.0,8.05,8.1,269
2026-04-10 14:31:00+00:00,8.1,8.4,7.55,8.1,383
2026-04-10 14:32:00+00:00,8.0,8.4,7.19,8.2,333
2026-04-10 14:33:00+00:00,8.2,8.5,7.8,8.2,145
2026-04-10 14:34:00+00:00,8.1,9.0,8.1,9.0,360
2026-04-10 14:35:00+00:00,9.0,9.37,8.28,8.6,391
2026-04-10 14:36:00+00:00,8.6,8.9,8.15,8.2,164
2026-04-10 14:37:00+00:00,8.2,9.5,8.2,9.43,344
2026-04-10 14:38:00+00:00,9.5,9.5,8.1,8.2,184
2026-04-10 14:39:00+00:00,8.2,9.3,8.2,9.22,234
2026-04-10 14:40:00+00:00,9.2,9.5,8.9,9.37,318
2026-04-10 14:41:00+00:00,9.0,9.5,8.76,9.3,145
2026-04-10 14:42:00+00:00,9.35,10.25,9.1,10.0,354
2026-04-10 14:43:00+00:00,10.2,15.0,9.84,11.6,646
2026-04-10 14:44:00+00:00,11.5,12.4,9.8,12.1,375
2026-04-10 14:45:00+00:00,11.78,12.8,11.0,11.0,547
2026-04-10 14:46:00+00:00,11.2,11.2,9.8,10.6,427
2026-04-10 14:47:00+00:00,10.7,11.0,9.5,9.52,426
2026-04-10 14:48:00+00:00,9.6,11.5,9.5,10.7,453
2026-04-10 14:49:00+00:00,10.7,13.0,10.7,12.5,609
2026-04-10 14:50:00+00:00,12.5,12.7,10.63,10.9,163
2026-04-10 14:51:00+00:00,11.2,11.2,9.9,10.2,204
2026-04-10 14:52:00+00:00,10.45,10.6,9.4,10.0,265
2026-04-10 14:53:00+00:00,10.2,11.6,10.1,11.4,359
2026-04-10 14:54:00+00:00,11.2,12.5,11.2,12.3,139
2026-04-10 14:55:00+00:00,12.2,13.2,11.4,11.4,289
2026-04-10 14:56:00+00:00,11.4,11.4,9.8,9.8,116
2026-04-10 14:57:00+00:00,9.7,10.0,9.1,9.42,301
2026-04-10 14:58:00+00:00,9.5,9.7,8.6,9.0,217
2026-04-10 14:59:00+00:00,9.1,9.8,9.0,9.18,304
2026-04-10 15:00:00+00:00,9.4,10.4,8.9,10.4,343
2026-04-10 15:01:00+00:00,10.5,10.7,9.75,9.9,245
2026-04-10 15:02:00+00:00,9.8,10.3,9.5,10.3,150
2026-04-10 15:03:00+00:00,10.48,10.5,9.9,10.3,106
2026-04-10 15:04:00+00:00,10.4,10.7,10.2,10.4,130
2026-04-10 15:05:00+00:00,10.4,11.1,10.05,10.8,255
2026-04-10 15:06:00+00:00,10.6,11.53,9.8,10.3,203
2026-04-10 15:07:00+00:00,10.1,10.7,9.2,9.7,217
2026-04-10 15:08:00+00:00,9.7,9.7,8.8,9.0,527
2026-04-10 15:09:00+00:00,8.9,9.11,8.3,8.85,356
2026-04-10 15:10:00+00:00,8.9,9.4,8.5,9.3,298
2026-04-10 15:11:00+00:00,9.3,9.42,8.25,8.3,150
2026-04-10 15:12:00+00:00,8.2,8.4,7.8,7.93,525
2026-04-10 15:13:00+00:00,8.02,8.4,7.9,8.3,163
2026-04-10 15:14:00+00:00,8.4,8.4,7.5,7.95,94
2026-04-10 15:15:00+00:00,8.0,8.0,6.9,7.0,182
2026-04-10 15:16:00+00:00,7.04,7.8,7.04,7.65,154
2026-04-10 15:17:00+00:00,7.65,8.2,7.6,7.8,139
2026-04-10 15:18:00+00:00,7.65,8.28,7.43,7.5,260
2026-04-10 15:19:00+00:00,7.4,8.3,7.4,8.2,176
2026-04-10 15:20:00+00:00,8.0,8.3,7.7,7.8,193
2026-04-10 15:21:00+00:00,7.8,7.9,7.5,7.5,88
2026-04-10 15:22:00+00:00,7.59,7.7,7.2,7.4,118
2026-04-10 15:23:00+00:00,7.3,7.3,6.5,6.5,193
2026-04-10 15:24:00+00:00,6.7,6.8,6.1,6.3,228
2026-04-10 15:25:00+00:00,6.4,7.25,6.4,7.25,266
2026-04-10 15:26:00+00:00,7.2,8.46,7.2,7.9,328
2026-04-10 15:27:00+00:00,7.8,8.2,7.8,7.8,205
2026-04-10 15:28:00+00:00,7.8,8.33,7.5,7.5,140
2026-04-10 15:29:00+00:00,7.6,9.5,7.6,9.2,579
2026-04-10 15:30:00+00:00,9.1,9.3,8.0,9.3,625
