ts,Open,High,Low,Close,Volume
2026-04-02 13:30:00+00:00,24.7,29.66,23.01,25.7,535
2026-04-02 13:32:00+00:00,22.4,25.5,22.33,25.04,290
2026-04-02 13:33:00+00:00,25.1,27.1,22.65,23.1,319
2026-04-02 13:34:00+00:00,23.4,23.6,22.1,22.7,81
2026-04-02 13:35:00+00:00,23.2,28.06,23.2,27.9,172
2026-04-02 13:36:00+00:00,27.9,28.6,25.9,28.0,116
2026-04-02 13:37:00+00:00,28.1,28.1,26.1,26.3,183
2026-04-02 13:38:00+00:00,26.33,28.6,25.28,28.5,73
2026-04-02 13:39:00+00:00,29.2,33.4,29.2,33.4,120
2026-04-02 13:40:00+00:00,33.1,35.0,31.0,33.3,108
2026-04-02 13:41:00+00:00,33.2,33.8,27.4,27.4,76
2026-04-02 13:42:00+00:00,27.0,32.2,27.0,32.0,42
2026-04-02 13:43:00+00:00,31.5,33.35,30.91,33.3,32
2026-04-02 13:44:00+00:00,31.1,32.4,31.0,31.0,20
2026-04-02 13:45:00+00:00,31.8,32.45,26.88,27.1,48
2026-04-02 13:46:00+00:00,26.5,26.5,23.8,24.3,54
2026-04-02 13:47:00+00:00,24.1,24.4,22.2,23.4,151
2026-04-02 13:48:00+00:00,23.7,24.7,22.8,23.2,156
2026-04-02 13:49:00+00:00,23.2,24.17,22.3,23.7,92
2026-04-02 13:50:00+00:00,23.77,24.5,22.1,22.1,186
2026-04-02 13:51:00+00:00,22.17,22.5,19.9,20.8,144
2026-04-02 13:52:00+00:00,20.9,21.6,20.0,20.5,147
2026-04-02 13:53:00+00:00,20.5,20.5,17.6,18.2,261
2026-04-02 13:54:00+00:00,18.5,18.6,16.67,17.3,134
2026-04-02 13:55:00+00:00,17.5,17.7,16.8,16.86,160
2026-04-02 13:56:00+00:00,16.9,17.6,16.5,17.15,172
2026-04-02 13:57:00+00:00,16.9,18.3,15.28,15.4,283
2026-04-02 13:58:00+00:00,15.8,15.8,14.2,14.5,135
2026-04-02 13:59:00+00:00,14.5,14.5,13.6,14.3,139
2026-04-02 14:00:00+00:00,14.1,14.5,12.7,13.82,193
2026-04-02 14:01:00+00:00,13.98,14.95,13.7,14.3,173
2026-04-02 14:02:00+00:00,14.6,15.6,13.82,15.1,201
2026-04-02 14:03:00+00:00,14.92,15.7,14.5,14.8,265
2026-04-02 14:04:00+00:00,14.48,15.3,14.0,15.1,47
2026-04-02 14:05:00+00:00,15.1,16.5,14.8,14.8,150
2026-04-02 14:06:00+00:00,15.0,15.2,11.7,11.9,174
