ts,Open,High,Low,Close,Volume
2026-04-15 13:30:00+00:00,9.8,11.0,9.0,9.06,186
2026-04-15 13:31:00+00:00,9.15,11.0,8.46,10.8,372
2026-04-15 13:32:00+00:00,10.77,10.9,9.3,9.3,326
2026-04-15 13:33:00+00:00,9.28,9.3,8.7,9.15,340
2026-04-15 13:34:00+00:00,9.2,9.3,8.5,8.56,342
2026-04-15 13:35:00+00:00,8.4,9.35,7.98,8.8,403
2026-04-15 13:36:00+00:00,8.7,9.35,8.1,8.2,272
2026-04-15 13:37:00+00:00,8.4,8.7,7.8,8.0,218
2026-04-15 13:38:00+00:00,8.2,8.23,7.1,7.2,159
2026-04-15 13:39:00+00:00,7.2,7.4,6.8,6.8,187
2026-04-15 13:40:00+00:00,6.8,7.5,6.75,7.1,330
2026-04-15 13:41:00+00:00,7.1,7.55,7.05,7.2,153
2026-04-15 13:42:00+00:00,7.3,8.5,7.25,8.5,313
2026-04-15 13:43:00+00:00,8.55,10.4,8.3,10.4,381
2026-04-15 13:44:00+00:00,10.7,16.0,10.2,15.9,636
2026-04-15 13:45:00+00:00,16.0,16.1,13.7,15.0,663
2026-04-15 13:46:00+00:00,14.9,14.9,13.2,13.4,454
2026-04-15 13:47:00+00:00,13.5,13.5,10.4,10.5,550
2026-04-15 13:48:00+00:00,10.5,11.3,10.5,11.1,286
2026-04-15 13:49:00+00:00,10.8,11.6,10.58,11.4,305
2026-04-15 13:50:00+00:00,11.1,11.8,10.6,11.1,269
2026-04-15 13:51:00+00:00,11.2,11.6,10.8,11.3,256
2026-04-15 13:52:00+00:00,11.5,14.2,11.5,11.8,550
2026-04-15 13:53:00+00:00,11.9,12.0,10.5,11.0,280
2026-04-15 13:54:00+00:00,10.9,11.51,10.7,10.9,249
2026-04-15 13:55:00+00:00,10.7,10.9,9.8,10.6,209
2026-04-15 13:56:00+00:00,10.7,10.8,9.7,9.8,238
2026-04-15 13:57:00+00:00,9.97,10.2,8.7,8.9,244
2026-04-15 13:58:00+00:00,8.9,9.1,8.2,8.3,229
2026-04-15 13:59:00+00:00,8.32,8.32,7.5,7.5,312
2026-04-15 14:00:00+00:00,7.41,9.9,7.2,9.7,350
2026-04-15 14:01:00+00:00,9.47,9.7,8.9,9.1,256
2026-04-15 14:02:00+00:00,9.0,9.1,8.3,8.6,224
2026-04-15 14:03:00+00:00,8.5,8.9,8.1,8.5,169
2026-04-15 14:04:00+00:00,8.5,9.3,8.5,9.3,151
2026-04-15 14:05:00+00:00,9.3,9.7,8.6,9.1,164
