ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-21 13:30:00+00:00,168,10.9113,10.69,11.65,11.65,10.3,1779370200000,58
2026-05-21 13:32:00+00:00,126,12.1804,12.7,11.8,12.8,11.2,1779370320000,71
2026-05-21 13:33:00+00:00,113,12.1277,11.7,12.32,12.5,11.5,1779370380000,55
2026-05-21 13:34:00+00:00,171,11.0537,11.9,10.0,11.9,10.0,1779370440000,57
2026-05-21 13:35:00+00:00,108,10.508,10.3,10.7,11.1,9.8,1779370500000,63
2026-05-21 13:37:00+00:00,185,10.991,10.7,10.3,11.7,10.15,1779370620000,61
2026-05-21 13:38:00+00:00,118,10.3442,10.4,11.2,11.6,9.77,1779370680000,51
2026-05-21 13:39:00+00:00,84,11.0518,10.67,11.5,12.1,10.5,1779370740000,44
2026-05-21 13:40:00+00:00,154,11.2581,11.8,10.2,12.3,10.2,1779370800000,75
2026-05-21 13:41:00+00:00,140,10.3264,10.2,10.5,10.8,10.0,1779370860000,49
2026-05-21 13:42:00+00:00,123,11.1196,10.6,10.9,11.5,10.5,1779370920000,53
2026-05-21 13:43:00+00:00,205,11.1628,11.22,11.8,11.91,10.3,1779370980000,76
2026-05-21 13:44:00+00:00,66,11.6738,11.8,11.4,12.1,11.3,1779371040000,33
2026-05-21 13:45:00+00:00,134,10.5701,11.4,10.3,11.5,9.8,1779371100000,57
2026-05-21 13:46:00+00:00,107,9.8445,10.2,9.5,10.4,9.5,1779371160000,54
2026-05-21 13:47:00+00:00,202,10.6095,9.9,11.04,11.4,9.5,1779371220000,87
2026-05-21 13:48:00+00:00,161,11.7293,11.1,11.1,12.2,11.1,1779371280000,85
2026-05-21 13:49:00+00:00,88,11.2569,11.1,12.0,12.1,10.7,1779371340000,46
2026-05-21 13:50:00+00:00,147,10.9543,12.0,10.22,12.0,10.2,1779371400000,79
2026-05-21 13:51:00+00:00,158,10.5594,10.2,11.3,11.3,10.0,1779371460000,57
2026-05-21 13:52:00+00:00,361,8.791,10.5,8.4,10.5,7.8,1779371520000,167
2026-05-21 13:54:00+00:00,522,7.7651,7.9,6.89,8.2,6.89,1779371640000,149
2026-05-21 13:55:00+00:00,238,6.251,6.8,6.5,6.9,5.73,1779371700000,106
2026-05-21 13:56:00+00:00,168,6.9043,6.4,6.92,7.2,6.4,1779371760000,62
2026-05-21 13:57:00+00:00,151,6.8816,6.9,6.97,7.15,6.5,1779371820000,57
2026-05-21 13:58:00+00:00,172,6.856,7.0,6.6,7.35,6.26,1779371880000,66
2026-05-21 14:00:00+00:00,216,5.9277,5.95,5.62,6.13,5.62,1779372000000,59
2026-05-21 14:01:00+00:00,118,5.2598,5.65,5.0,5.67,5.0,1779372060000,65
2026-05-21 14:02:00+00:00,283,4.6567,5.1,4.7,5.1,4.32,1779372120000,124
2026-05-21 14:03:00+00:00,179,4.7191,4.6,4.72,4.9,4.6,1779372180000,70
2026-05-21 14:04:00+00:00,358,4.6696,4.82,5.2,5.2,4.5,1779372240000,105
2026-05-21 14:05:00+00:00,91,5.0398,5.24,5.15,5.24,4.9,1779372300000,38
2026-05-21 14:06:00+00:00,207,5.4476,5.05,5.2,5.7,5.05,1779372360000,63
2026-05-21 14:07:00+00:00,156,5.5497,5.19,5.43,5.9,5.1,1779372420000,60
2026-05-21 14:08:00+00:00,49,5.3571,5.4,5.35,5.6,5.06,1779372480000,25
2026-05-21 14:09:00+00:00,74,4.7207,5.15,4.5,5.15,4.4,1779372540000,45
2026-05-21 14:10:00+00:00,97,4.5344,4.45,4.67,4.77,4.4,1779372600000,53
2026-05-21 14:11:00+00:00,127,4.6263,4.6,4.76,4.8,4.4,1779372660000,59
2026-05-21 14:12:00+00:00,133,5.025,4.75,5.3,5.3,4.7,1779372720000,53
2026-05-21 14:13:00+00:00,207,5.7512,5.3,5.8,6.3,5.3,1779372780000,107
2026-05-21 14:14:00+00:00,254,5.9436,5.92,5.71,6.35,4.64,1779372840000,83
2026-05-21 14:15:00+00:00,312,6.7744,6.0,8.0,8.1,5.7,1779372900000,146
2026-05-21 14:16:00+00:00,318,8.0083,8.3,7.9,8.7,7.3,1779372960000,130
2026-05-21 14:17:00+00:00,184,6.5761,7.3,7.0,7.4,6.0,1779373020000,64
2026-05-21 14:18:00+00:00,221,7.8468,7.1,7.3,8.7,7.0,1779373080000,93
2026-05-21 14:19:00+00:00,192,8.2038,7.7,9.1,9.1,7.4,1779373140000,72
2026-05-21 14:20:00+00:00,374,9.286,9.2,10.0,10.2,8.09,1779373200000,148
2026-05-21 14:21:00+00:00,429,10.909,10.1,10.3,11.8,10.0,1779373260000,166
2026-05-21 14:22:00+00:00,218,9.6977,10.7,9.1,10.8,9.1,1779373320000,74
2026-05-21 14:23:00+00:00,247,8.893,9.32,9.3,9.55,7.9,1779373380000,97
2026-05-21 14:24:00+00:00,249,8.8103,9.3,9.7,9.7,8.2,1779373440000,71
2026-05-21 14:25:00+00:00,121,9.089,9.9,8.5,9.9,8.5,1779373500000,34
2026-05-21 14:26:00+00:00,119,9.3034,8.4,9.5,9.9,8.2,1779373560000,72
2026-05-21 14:27:00+00:00,236,8.8064,9.7,7.3,9.9,7.3,1779373620000,126
2026-05-21 14:28:00+00:00,175,7.9137,7.5,7.92,8.4,7.5,1779373680000,56
2026-05-21 14:29:00+00:00,145,7.3679,7.64,7.3,7.8,6.9,1779373740000,63
2026-05-21 14:30:00+00:00,279,6.2001,7.0,6.02,7.12,5.6,1779373800000,118
2026-05-21 14:31:00+00:00,81,6.1547,6.15,6.3,6.4,5.8,1779373860000,47
2026-05-21 14:32:00+00:00,99,6.5435,6.3,6.5,6.9,6.2,1779373920000,51
2026-05-21 14:33:00+00:00,88,7.0993,6.5,7.9,8.0,6.5,1779373980000,58
2026-05-21 14:34:00+00:00,143,7.6132,8.1,7.1,8.1,7.1,1779374040000,67
2026-05-21 14:35:00+00:00,91,6.5031,7.4,6.45,7.4,6.14,1779374100000,43
2026-05-21 14:36:00+00:00,110,6.3209,6.36,6.6,6.8,5.9,1779374160000,45
2026-05-21 14:37:00+00:00,144,6.1296,6.7,5.9,6.9,5.85,1779374220000,58
2026-05-21 14:38:00+00:00,137,5.8133,5.9,5.5,6.18,5.4,1779374280000,44
2026-05-21 14:39:00+00:00,97,5.853,5.4,5.8,6.2,5.4,1779374340000,37
2026-05-21 14:40:00+00:00,179,6.5964,5.8,7.5,7.7,5.6,1779374400000,69
2026-05-21 14:41:00+00:00,163,7.5999,7.65,7.1,8.1,6.9,1779374460000,75
