ts,Open,High,Low,Close,Volume
2026-04-22 13:30:00+00:00,14.26,15.6,13.02,14.08,215
2026-04-22 13:31:00+00:00,13.65,15.3,13.4,14.2,243
2026-04-22 13:32:00+00:00,13.8,14.29,12.8,13.7,267
2026-04-22 13:33:00+00:00,13.8,13.9,12.0,13.6,487
2026-04-22 13:34:00+00:00,13.5,13.9,12.1,12.4,265
2026-04-22 13:35:00+00:00,12.5,12.5,11.1,11.1,208
2026-04-22 13:36:00+00:00,11.4,12.7,10.97,12.35,182
2026-04-22 13:37:00+00:00,12.4,13.76,11.5,13.47,267
2026-04-22 13:38:00+00:00,13.52,13.7,11.8,12.7,282
2026-04-22 13:39:00+00:00,12.67,13.7,12.3,13.0,330
2026-04-22 13:40:00+00:00,13.2,13.9,12.03,12.4,210
2026-04-22 13:41:00+00:00,12.5,14.6,12.4,12.8,186
2026-04-22 13:42:00+00:00,12.9,12.9,11.7,12.1,130
2026-04-22 13:43:00+00:00,12.0,13.4,12.0,12.3,214
2026-04-22 13:44:00+00:00,12.2,12.8,11.8,12.1,98
2026-04-22 13:45:00+00:00,12.2,13.8,12.0,13.6,242
2026-04-22 13:46:00+00:00,13.6,16.0,13.4,15.5,489
2026-04-22 13:47:00+00:00,15.4,16.2,14.3,14.75,346
2026-04-22 13:48:00+00:00,14.73,14.73,12.5,12.7,181
2026-04-22 13:49:00+00:00,12.9,13.0,11.4,12.1,256
2026-04-22 13:50:00+00:00,12.0,12.4,11.1,11.3,147
2026-04-22 13:51:00+00:00,11.3,11.3,10.2,11.25,256
2026-04-22 13:52:00+00:00,11.3,12.5,11.2,12.2,269
2026-04-22 13:53:00+00:00,12.2,12.9,11.2,12.4,305
2026-04-22 13:54:00+00:00,12.6,14.4,12.6,14.4,318
2026-04-22 13:55:00+00:00,14.5,14.5,13.5,13.6,351
2026-04-22 13:56:00+00:00,13.5,13.6,12.6,13.1,205
2026-04-22 13:57:00+00:00,13.36,13.6,12.3,13.4,169
2026-04-22 13:58:00+00:00,13.3,14.2,13.3,14.2,180
2026-04-22 13:59:00+00:00,14.1,15.31,13.9,15.2,337
2026-04-22 14:00:00+00:00,15.2,17.2,14.3,17.2,438
2026-04-22 14:01:00+00:00,17.2,18.2,16.7,17.85,295
2026-04-22 14:02:00+00:00,17.8,17.8,16.4,16.8,179
2026-04-22 14:03:00+00:00,16.9,17.4,15.2,15.4,221
2026-04-22 14:04:00+00:00,15.4,15.94,14.87,15.3,100
2026-04-22 14:05:00+00:00,15.0,15.0,12.8,12.9,336
2026-04-22 14:06:00+00:00,12.75,14.9,12.3,14.6,462
2026-04-22 14:07:00+00:00,14.4,17.2,14.4,17.0,455
2026-04-22 14:08:00+00:00,17.0,17.2,16.3,16.3,163
2026-04-22 14:09:00+00:00,16.45,17.0,15.8,16.1,231
2026-04-22 14:10:00+00:00,16.1,18.4,16.1,17.7,360
2026-04-22 14:11:00+00:00,17.68,17.68,16.1,17.0,114
2026-04-22 14:12:00+00:00,17.0,17.2,16.1,16.3,81
2026-04-22 14:13:00+00:00,16.3,17.7,16.3,17.4,91
2026-04-22 14:14:00+00:00,17.3,19.23,17.3,19.04,148
2026-04-22 14:15:00+00:00,19.5,21.0,19.3,20.8,159
2026-04-22 14:16:00+00:00,20.4,20.4,18.8,19.8,53
2026-04-22 14:17:00+00:00,20.0,20.63,19.5,20.0,55
2026-04-22 14:18:00+00:00,19.6,19.9,18.83,19.2,42
2026-04-22 14:19:00+00:00,19.3,20.5,19.3,20.5,77
2026-04-22 14:20:00+00:00,20.47,21.66,20.0,21.4,187
2026-04-22 14:21:00+00:00,21.35,22.6,20.7,21.96,107
2026-04-22 14:22:00+00:00,21.9,22.8,20.5,20.5,95
2026-04-22 14:23:00+00:00,20.7,21.3,19.8,20.3,47
2026-04-22 14:24:00+00:00,20.17,20.3,19.4,20.28,19
2026-04-22 14:25:00+00:00,20.38,21.6,20.0,21.0,25
2026-04-22 14:26:00+00:00,21.0,21.08,20.6,21.08,12
2026-04-22 14:27:00+00:00,20.7,21.1,19.62,20.5,17
2026-04-22 14:28:00+00:00,20.7,22.03,20.7,22.03,47
2026-04-22 14:29:00+00:00,22.0,22.0,20.69,21.5,15
2026-04-22 14:30:00+00:00,21.8,21.8,19.1,19.72,70
2026-04-22 14:31:00+00:00,19.8,20.5,19.8,20.38,15
