ts,Volume,vw,Open,Close,High,Low,t,n
2026-02-10 14:30:00+00:00,168,6.9228,7.7,7.1,7.7,6.3,1770733800000,97
2026-02-10 14:31:00+00:00,273,6.5426,6.8,6.5,7.32,6.0,1770733860000,142
2026-02-10 14:32:00+00:00,284,6.6215,6.59,6.5,7.5,6.1,1770733920000,124
2026-02-10 14:33:00+00:00,180,6.9249,6.7,7.5,7.5,6.4,1770733980000,92
2026-02-10 14:34:00+00:00,324,6.8863,7.3,7.5,7.54,6.4,1770734040000,133
2026-02-10 14:35:00+00:00,182,7.4047,7.0,7.6,7.8,7.0,1770734100000,101
2026-02-10 14:36:00+00:00,364,8.4751,7.7,9.0,9.6,7.6,1770734160000,196
2026-02-10 14:37:00+00:00,378,10.3819,9.0,11.1,11.2,9.0,1770734220000,188
2026-02-10 14:38:00+00:00,466,11.6814,10.9,11.9,12.6,10.8,1770734280000,243
2026-02-10 14:39:00+00:00,502,10.802,11.9,10.0,12.1,9.2,1770734340000,206
2026-02-10 14:40:00+00:00,410,10.0428,10.1,10.2,10.8,9.5,1770734400000,183
2026-02-10 14:41:00+00:00,349,10.8868,10.4,10.68,11.8,10.3,1770734460000,158
2026-02-10 14:42:00+00:00,623,12.4981,11.0,13.1,13.4,11.0,1770734520000,297
2026-02-10 14:43:00+00:00,421,11.9047,13.2,11.3,13.3,10.9,1770734580000,199
2026-02-10 14:44:00+00:00,285,10.9423,11.3,10.8,11.8,10.5,1770734640000,131
2026-02-10 14:45:00+00:00,360,11.1429,10.8,11.3,11.9,10.4,1770734700000,175
2026-02-10 14:46:00+00:00,263,11.1083,11.4,10.9,11.9,10.2,1770734760000,116
2026-02-10 14:47:00+00:00,507,11.3214,10.93,12.2,12.3,10.2,1770734820000,164
2026-02-10 14:48:00+00:00,496,11.081,12.0,11.7,12.1,9.9,1770734880000,171
2026-02-10 14:49:00+00:00,354,11.7775,12.0,11.0,12.3,11.0,1770734940000,155
2026-02-10 14:50:00+00:00,382,9.5513,11.0,9.0,11.0,8.85,1770735000000,188
2026-02-10 14:51:00+00:00,185,8.9971,8.9,8.6,9.8,8.4,1770735060000,105
2026-02-10 14:52:00+00:00,373,8.4432,8.7,7.7,9.4,7.6,1770735120000,177
2026-02-10 14:53:00+00:00,325,7.4949,7.7,6.9,8.1,6.8,1770735180000,145
2026-02-10 14:54:00+00:00,298,6.5635,6.9,6.1,7.4,5.9,1770735240000,153
2026-02-10 14:55:00+00:00,371,5.8795,6.0,5.2,6.4,5.05,1770735300000,181
2026-02-10 14:56:00+00:00,299,5.2257,5.2,5.27,5.4,5.0,1770735360000,161
2026-02-10 14:57:00+00:00,492,5.0812,5.25,4.9,5.4,4.8,1770735420000,128
2026-02-10 14:58:00+00:00,359,4.6474,4.85,4.4,4.9,4.3,1770735480000,131
2026-02-10 14:59:00+00:00,308,4.8402,4.4,5.0,5.1,4.39,1770735540000,132
