ts,Open,High,Low,Close,Volume
2026-04-15 13:30:00+00:00,15.5,17.0,15.37,16.4,144
2026-04-15 13:31:00+00:00,16.42,17.7,15.0,15.42,104
2026-04-15 13:32:00+00:00,15.3,17.2,15.3,17.1,192
2026-04-15 13:33:00+00:00,17.5,19.5,17.5,19.5,112
2026-04-15 13:34:00+00:00,19.5,19.9,18.3,19.7,81
2026-04-15 13:35:00+00:00,20.4,20.63,17.93,18.6,72
2026-04-15 13:36:00+00:00,18.7,20.5,18.03,20.5,44
2026-04-15 13:37:00+00:00,20.2,21.3,19.4,20.8,71
2026-04-15 13:38:00+00:00,20.43,22.7,20.23,22.7,92
2026-04-15 13:39:00+00:00,22.9,23.15,21.3,22.9,67
2026-04-15 13:40:00+00:00,22.6,23.24,21.5,22.2,65
2026-04-15 13:41:00+00:00,22.7,22.7,21.58,22.2,36
2026-04-15 13:42:00+00:00,21.48,21.81,19.3,19.3,79
2026-04-15 13:43:00+00:00,19.1,19.66,17.0,17.0,187
2026-04-15 13:44:00+00:00,16.4,17.3,12.2,12.95,398
2026-04-15 13:45:00+00:00,13.2,15.9,13.2,14.8,308
2026-04-15 13:46:00+00:00,14.8,15.4,13.4,14.1,307
2026-04-15 13:47:00+00:00,14.05,16.9,13.9,16.9,380
2026-04-15 13:48:00+00:00,16.9,17.0,15.37,15.5,169
2026-04-15 13:49:00+00:00,15.7,16.1,14.8,15.2,142
2026-04-15 13:50:00+00:00,15.17,15.9,14.7,15.0,93
2026-04-15 13:51:00+00:00,15.5,15.6,14.8,15.0,83
2026-04-15 13:52:00+00:00,14.7,14.7,13.0,14.6,199
2026-04-15 13:53:00+00:00,14.43,15.4,14.0,14.9,181
2026-04-15 13:54:00+00:00,14.8,14.9,14.2,14.6,123
2026-04-15 13:55:00+00:00,14.5,15.7,14.5,14.8,120
2026-04-15 13:56:00+00:00,14.7,15.42,14.5,15.2,95
2026-04-15 13:57:00+00:00,15.0,16.7,14.8,16.7,197
2026-04-15 13:58:00+00:00,16.3,17.4,16.2,16.9,197
2026-04-15 13:59:00+00:00,17.0,18.0,16.9,17.5,121
2026-04-15 14:00:00+00:00,17.4,18.0,14.6,15.2,194
2026-04-15 14:01:00+00:00,15.3,15.8,15.08,15.8,110
2026-04-15 14:02:00+00:00,15.9,16.7,15.6,16.2,83
2026-04-15 14:03:00+00:00,16.0,17.1,16.0,16.5,39
2026-04-15 14:04:00+00:00,16.2,16.3,15.3,15.3,36
2026-04-15 14:05:00+00:00,15.3,16.1,14.9,15.3,50
2026-04-15 14:06:00+00:00,15.1,16.3,13.9,16.3,179
2026-04-15 14:07:00+00:00,16.1,16.5,15.1,15.7,89
2026-04-15 14:08:00+00:00,15.8,16.4,15.5,15.7,43
2026-04-15 14:09:00+00:00,15.9,16.78,15.8,16.2,90
2026-04-15 14:10:00+00:00,16.4,17.2,15.9,16.9,95
2026-04-15 14:11:00+00:00,16.7,17.4,15.7,16.7,73
2026-04-15 14:12:00+00:00,16.7,17.8,16.6,16.6,90
2026-04-15 14:13:00+00:00,16.7,18.2,16.7,18.0,102
2026-04-15 14:14:00+00:00,18.2,19.1,17.7,18.5,162
2026-04-15 14:15:00+00:00,19.45,20.7,19.1,20.3,163
2026-04-15 14:16:00+00:00,19.9,21.4,19.5,21.4,44
2026-04-15 14:17:00+00:00,21.5,22.0,20.0,20.1,45
2026-04-15 14:18:00+00:00,20.3,20.6,19.8,20.1,55
2026-04-15 14:19:00+00:00,19.92,19.92,17.9,18.5,35
2026-04-15 14:20:00+00:00,18.5,19.7,18.5,19.58,47
2026-04-15 14:21:00+00:00,19.9,21.8,19.5,21.5,55
2026-04-15 14:22:00+00:00,21.4,22.3,21.2,22.2,68
2026-04-15 14:23:00+00:00,22.42,23.0,22.0,22.0,61
2026-04-15 14:24:00+00:00,22.3,26.0,22.3,24.1,136
2026-04-15 14:25:00+00:00,24.0,25.21,23.6,24.97,73
2026-04-15 14:26:00+00:00,25.05,25.72,24.9,25.7,15
2026-04-15 14:27:00+00:00,25.3,25.7,25.1,25.5,76
2026-04-15 14:28:00+00:00,24.5,25.6,23.7,25.54,54
2026-04-15 14:29:00+00:00,25.7,26.1,25.25,26.1,34
2026-04-15 14:30:00+00:00,26.3,27.17,25.2,25.4,66
2026-04-15 14:31:00+00:00,25.6,26.6,25.1,26.6,38
2026-04-15 14:32:00+00:00,26.3,27.0,26.0,27.0,25
2026-04-15 14:33:00+00:00,26.7,27.06,25.0,25.0,29
2026-04-15 14:34:00+00:00,24.3,24.3,22.6,22.9,56
2026-04-15 14:35:00+00:00,22.82,24.7,22.2,24.3,47
2026-04-15 14:36:00+00:00,23.8,24.2,23.8,24.2,18
2026-04-15 14:37:00+00:00,23.9,24.7,23.9,24.4,11
2026-04-15 14:38:00+00:00,24.4,24.4,21.95,21.95,30
2026-04-15 14:39:00+00:00,21.7,21.7,19.4,19.5,193
2026-04-15 14:40:00+00:00,19.9,22.9,19.9,22.7,76
2026-04-15 14:41:00+00:00,22.6,23.62,22.6,23.62,21
2026-04-15 14:42:00+00:00,24.0,24.0,22.5,23.3,23
2026-04-15 14:43:00+00:00,23.58,25.1,23.58,24.8,38
2026-04-15 14:44:00+00:00,24.77,24.77,24.0,24.3,7
2026-04-15 14:45:00+00:00,24.8,25.1,24.27,24.56,17
2026-04-15 14:46:00+00:00,25.17,25.17,24.7,24.78,25
2026-04-15 14:47:00+00:00,23.5,24.7,23.5,24.6,35
2026-04-15 14:48:00+00:00,24.5,25.4,24.5,25.4,15
2026-04-15 14:49:00+00:00,25.08,26.41,25.08,26.3,18
2026-04-15 14:50:00+00:00,26.5,27.12,26.0,26.0,24
2026-04-15 14:51:00+00:00,25.7,25.7,24.42,24.42,25
2026-04-15 14:52:00+00:00,25.0,25.0,24.0,24.6,19
2026-04-15 14:53:00+00:00,24.0,25.33,23.9,23.9,24
2026-04-15 14:54:00+00:00,24.4,24.4,23.9,23.9,7
2026-04-15 14:55:00+00:00,24.2,24.4,23.7,24.4,19
