ts,Volume,vw,Open,Close,High,Low,t,n
2026-04-20 13:30:00+00:00,44,32.1295,32.38,31.5,33.1,30.6,1776691800000,25
2026-04-20 13:31:00+00:00,60,29.1187,31.0,30.3,31.0,27.9,1776691860000,20
2026-04-20 13:32:00+00:00,19,30.85,31.15,31.3,31.6,30.25,1776691920000,14
2026-04-20 13:33:00+00:00,59,31.8532,30.8,32.0,32.02,30.3,1776691980000,10
2026-04-20 13:34:00+00:00,8,31.8287,31.4,32.23,32.23,30.8,1776692040000,8
2026-04-20 13:35:00+00:00,16,31.8181,31.6,31.27,32.65,31.27,1776692100000,10
2026-04-20 13:36:00+00:00,31,32.5374,32.45,32.75,33.0,31.96,1776692160000,7
2026-04-20 13:37:00+00:00,12,32.7917,33.2,32.7,33.2,32.6,1776692220000,6
2026-04-20 13:38:00+00:00,21,31.939,32.8,30.2,33.4,30.2,1776692280000,14
2026-04-20 13:39:00+00:00,38,29.0279,29.5,28.7,29.5,28.6,1776692340000,21
2026-04-20 13:40:00+00:00,30,27.4543,28.2,27.5,28.38,26.8,1776692400000,24
2026-04-20 13:41:00+00:00,5,29.62,28.8,29.6,30.5,28.8,1776692460000,4
2026-04-20 13:42:00+00:00,22,28.6386,28.24,29.7,29.7,27.8,1776692520000,20
2026-04-20 13:43:00+00:00,17,30.3259,29.6,30.4,31.04,29.4,1776692580000,11
2026-04-20 13:44:00+00:00,50,29.6928,29.72,29.5,30.22,29.4,1776692640000,14
2026-04-20 13:45:00+00:00,6,29.99,30.4,29.8,30.4,29.8,1776692700000,5
2026-04-20 13:46:00+00:00,13,29.6923,30.2,29.0,30.5,29.0,1776692760000,12
2026-04-20 13:47:00+00:00,56,29.05,29.05,29.05,29.05,29.05,1776692820000,2
2026-04-20 13:48:00+00:00,25,30.9328,29.9,30.8,32.3,29.9,1776692880000,11
2026-04-20 13:49:00+00:00,15,27.9207,27.4,27.9,28.5,26.88,1776692940000,13
2026-04-20 13:50:00+00:00,15,28.356,28.51,28.3,28.9,27.5,1776693000000,11
2026-04-20 13:51:00+00:00,10,28.683,28.7,28.83,29.7,28.1,1776693060000,8
2026-04-20 13:52:00+00:00,20,29.6215,29.3,30.6,32.0,28.44,1776693120000,13
2026-04-20 13:53:00+00:00,9,30.8333,30.97,30.3,31.58,29.92,1776693180000,7
2026-04-20 13:54:00+00:00,28,32.7654,32.4,33.2,33.3,32.2,1776693240000,14
2026-04-20 13:55:00+00:00,17,34.3294,32.8,35.0,35.0,32.8,1776693300000,7
2026-04-20 13:56:00+00:00,23,35.2157,34.9,36.6,36.6,34.44,1776693360000,11
2026-04-20 13:57:00+00:00,17,36.3953,36.2,36.34,36.96,35.9,1776693420000,11
2026-04-20 13:58:00+00:00,10,35.55,36.3,34.8,36.3,34.8,1776693480000,6
2026-04-20 13:59:00+00:00,3,34.3333,34.2,34.6,34.6,34.2,1776693540000,3
2026-04-20 14:00:00+00:00,29,34.9655,34.83,34.9,35.3,34.5,1776693600000,7
2026-04-20 14:01:00+00:00,49,33.4824,33.62,33.42,33.62,33.0,1776693660000,12
2026-04-20 14:02:00+00:00,1,33.4,33.4,33.4,33.4,33.4,1776693720000,1
2026-04-20 14:03:00+00:00,8,31.9675,30.5,32.7,32.7,30.5,1776693780000,4
2026-04-20 14:04:00+00:00,3,32.7333,32.9,32.4,32.9,32.4,1776693840000,3
2026-04-20 14:05:00+00:00,18,32.4833,31.9,33.1,33.1,31.9,1776693900000,7
2026-04-20 14:06:00+00:00,2,33.995,33.89,34.1,34.1,33.89,1776693960000,2
2026-04-20 14:07:00+00:00,7,33.6886,33.7,32.5,34.62,32.5,1776694020000,7
2026-04-20 14:08:00+00:00,12,30.8667,31.02,30.2,31.02,30.0,1776694080000,3
2026-04-20 14:09:00+00:00,17,31.61,30.5,32.55,32.7,30.5,1776694140000,11
