ts,Open,High,Low,Close,Volume
2026-05-07 13:30:00+00:00,12.5,12.9,11.6,12.3,197
2026-05-07 13:32:00+00:00,13.2,13.9,12.9,13.55,670
2026-05-07 13:33:00+00:00,13.49,14.1,13.2,13.58,528
2026-05-07 13:34:00+00:00,13.7,14.2,13.4,13.9,270
2026-05-07 13:35:00+00:00,13.7,14.9,13.65,14.1,560
2026-05-07 13:36:00+00:00,14.05,15.2,14.0,14.7,270
2026-05-07 13:37:00+00:00,14.5,15.2,14.3,14.35,231
2026-05-07 13:38:00+00:00,14.2,15.1,13.9,13.9,324
2026-05-07 13:39:00+00:00,13.9,14.6,13.2,14.1,161
2026-05-07 13:40:00+00:00,14.37,15.0,13.7,14.9,194
2026-05-07 13:41:00+00:00,14.7,16.2,14.4,15.2,289
2026-05-07 13:42:00+00:00,15.3,15.6,14.9,15.4,175
2026-05-07 13:43:00+00:00,15.8,16.3,14.8,14.8,274
2026-05-07 13:44:00+00:00,14.8,16.2,14.3,15.9,225
2026-05-07 13:45:00+00:00,15.8,17.15,14.4,17.15,232
2026-05-07 13:46:00+00:00,17.4,17.7,15.1,16.3,214
2026-05-07 13:47:00+00:00,16.4,19.6,15.7,19.2,201
2026-05-07 13:48:00+00:00,19.5,19.7,17.0,17.8,199
2026-05-07 13:49:00+00:00,17.8,19.6,17.3,19.4,125
2026-05-07 13:50:00+00:00,19.08,19.5,17.8,17.84,203
2026-05-07 13:51:00+00:00,17.7,20.1,17.7,19.37,297
2026-05-07 13:52:00+00:00,19.8,19.8,17.6,17.6,233
2026-05-07 13:53:00+00:00,17.62,18.4,16.6,17.8,209
2026-05-07 13:54:00+00:00,17.8,17.8,15.84,15.84,234
2026-05-07 13:55:00+00:00,15.7,15.8,14.6,15.22,257
2026-05-07 13:56:00+00:00,15.23,15.5,14.0,14.7,177
2026-05-07 13:57:00+00:00,14.7,15.03,14.05,15.0,127
2026-05-07 13:58:00+00:00,14.9,17.8,14.9,17.4,183
2026-05-07 13:59:00+00:00,17.2,18.0,16.5,16.5,89
