ts,Volume,vw,Open,Close,High,Low,t,n
2026-02-05 14:30:00+00:00,180,18.2587,16.2,19.6,21.1,16.2,1770301800000,42
2026-02-05 14:31:00+00:00,140,20.0444,20.15,22.1,22.3,18.5,1770301860000,61
2026-02-05 14:32:00+00:00,118,22.6297,22.48,20.12,25.2,19.5,1770301920000,53
2026-02-05 14:34:00+00:00,95,19.1547,20.9,17.4,21.3,16.78,1770302040000,48
2026-02-05 14:35:00+00:00,83,15.7201,16.42,16.8,16.8,14.9,1770302100000,38
2026-02-05 14:36:00+00:00,71,17.2177,17.29,16.8,18.0,15.98,1770302160000,31
2026-02-05 14:37:00+00:00,107,15.6188,18.38,13.38,19.1,13.38,1770302220000,44
2026-02-05 14:38:00+00:00,72,12.6904,13.5,12.6,13.5,11.9,1770302280000,35
2026-02-05 14:39:00+00:00,86,11.9827,12.3,11.6,12.3,11.3,1770302340000,34
2026-02-05 14:40:00+00:00,90,12.1207,11.2,11.35,12.73,11.2,1770302400000,51
2026-02-05 14:41:00+00:00,138,12.2483,11.3,13.75,13.75,11.17,1770302460000,57
2026-02-05 14:42:00+00:00,77,12.4525,13.7,11.9,13.7,11.1,1770302520000,32
2026-02-05 14:43:00+00:00,184,10.1109,11.5,10.4,11.5,9.72,1770302580000,52
2026-02-05 14:45:00+00:00,63,10.0724,10.0,9.3,10.55,9.3,1770302700000,30
2026-02-05 14:46:00+00:00,58,9.3828,9.1,9.3,10.7,8.8,1770302760000,24
2026-02-05 14:47:00+00:00,88,9.598,9.2,10.2,10.2,8.8,1770302820000,54
2026-02-05 14:48:00+00:00,111,9.775,10.1,10.5,10.5,8.9,1770302880000,46
2026-02-05 14:49:00+00:00,82,9.7043,10.8,9.18,10.8,9.0,1770302940000,34
2026-02-05 14:50:00+00:00,94,8.6207,9.4,9.0,9.4,7.5,1770303000000,43
2026-02-05 14:51:00+00:00,209,9.5737,8.56,11.23,11.33,8.56,1770303060000,49
2026-02-05 14:52:00+00:00,67,10.1157,10.0,11.0,11.3,9.6,1770303120000,23
2026-02-05 14:53:00+00:00,189,10.1889,10.5,11.55,11.6,9.2,1770303180000,55
2026-02-05 14:54:00+00:00,116,11.3009,11.48,12.0,12.6,10.0,1770303240000,50
2026-02-05 14:55:00+00:00,131,12.551,11.9,12.8,13.66,11.0,1770303300000,36
2026-02-05 14:57:00+00:00,85,14.2209,14.6,14.2,14.9,13.1,1770303420000,47
2026-02-05 14:58:00+00:00,133,14.3983,13.9,14.9,15.0,13.7,1770303480000,55
2026-02-05 14:59:00+00:00,76,15.1914,15.1,14.6,16.02,14.1,1770303540000,38
2026-02-05 15:00:00+00:00,157,15.8225,14.42,17.8,17.8,13.0,1770303600000,55
2026-02-05 15:01:00+00:00,249,18.6557,17.7,19.0,19.55,17.4,1770303660000,76
2026-02-05 15:02:00+00:00,224,19.3382,19.3,18.52,20.28,17.0,1770303720000,73
2026-02-05 15:04:00+00:00,110,19.2909,19.9,19.02,20.32,17.44,1770303840000,53
2026-02-05 15:05:00+00:00,147,20.0495,18.5,19.9,21.1,18.2,1770303900000,82
2026-02-05 15:06:00+00:00,77,20.071,21.0,20.9,21.0,18.8,1770303960000,43
2026-02-05 15:07:00+00:00,207,21.2203,21.1,20.9,21.51,20.22,1770304020000,60
2026-02-05 15:08:00+00:00,115,21.2567,21.1,21.3,22.02,20.7,1770304080000,49
2026-02-05 15:09:00+00:00,192,19.8351,21.5,19.2,21.62,19.0,1770304140000,57
2026-02-05 15:10:00+00:00,144,20.8826,20.52,22.3,22.9,18.6,1770304200000,77
2026-02-05 15:11:00+00:00,125,22.977,22.23,23.6,23.82,21.9,1770304260000,75
2026-02-05 15:12:00+00:00,173,24.3636,23.5,25.3,25.5,23.0,1770304320000,84
2026-02-05 15:13:00+00:00,319,25.6785,25.3,25.58,26.1,25.0,1770304380000,143
2026-02-05 15:14:00+00:00,354,26.4071,25.5,28.0,28.1,25.45,1770304440000,138
2026-02-05 15:15:00+00:00,430,27.6547,27.9,26.2,28.8,26.05,1770304500000,202
2026-02-05 15:16:00+00:00,492,22.5224,26.4,23.3,26.4,21.19,1770304560000,129
2026-02-05 15:18:00+00:00,103,21.9376,22.4,22.1,22.62,20.5,1770304680000,49
2026-02-05 15:19:00+00:00,72,22.3904,22.7,21.7,23.74,21.4,1770304740000,29
2026-02-05 15:20:00+00:00,96,23.4321,21.7,24.3,24.3,21.7,1770304800000,58
2026-02-05 15:21:00+00:00,205,24.8688,24.7,23.9,26.0,22.9,1770304860000,87
2026-02-05 15:22:00+00:00,342,23.9285,24.2,25.2,25.9,20.55,1770304920000,109
2026-02-05 15:23:00+00:00,406,26.1033,25.5,26.3,27.03,24.5,1770304980000,143
2026-02-05 15:24:00+00:00,179,26.2093,26.5,25.1,27.0,24.4,1770305040000,73
2026-02-05 15:25:00+00:00,112,22.6254,24.8,24.7,24.8,20.8,1770305100000,49
2026-02-05 15:27:00+00:00,302,28.9892,28.5,29.4,30.3,27.73,1770305220000,146
2026-02-05 15:28:00+00:00,213,27.4579,29.3,27.6,29.3,25.7,1770305280000,102
2026-02-05 15:29:00+00:00,78,27.9671,27.4,27.5,29.0,26.98,1770305340000,46
2026-02-05 15:30:00+00:00,171,25.4926,27.4,25.3,27.4,23.8,1770305400000,86
2026-02-05 15:31:00+00:00,137,26.0312,25.2,28.0,28.0,24.6,1770305460000,65
2026-02-05 15:32:00+00:00,181,29.5928,28.4,30.0,30.3,28.4,1770305520000,79
2026-02-05 15:33:00+00:00,72,29.349,30.0,29.03,30.2,28.08,1770305580000,42
2026-02-05 15:34:00+00:00,125,30.213,29.0,30.0,31.0,28.0,1770305640000,51
2026-02-05 15:35:00+00:00,52,28.9119,29.6,29.5,30.2,28.19,1770305700000,21
2026-02-05 15:36:00+00:00,139,29.0349,30.3,28.5,30.3,28.2,1770305760000,29
2026-02-05 15:37:00+00:00,75,26.5455,28.0,25.6,28.47,25.6,1770305820000,39
2026-02-05 15:38:00+00:00,131,24.5163,26.1,23.9,26.9,23.1,1770305880000,77
2026-02-05 15:39:00+00:00,184,21.6192,23.22,21.0,23.4,20.4,1770305940000,61
2026-02-05 15:40:00+00:00,212,22.4511,21.1,21.3,24.3,20.8,1770306000000,82
2026-02-05 15:41:00+00:00,71,22.1503,21.9,21.04,23.0,20.82,1770306060000,41
2026-02-05 15:42:00+00:00,147,18.745,21.0,18.9,21.0,17.92,1770306120000,71
2026-02-05 15:43:00+00:00,81,19.4948,19.0,20.9,21.0,17.9,1770306180000,38
2026-02-05 15:44:00+00:00,62,18.8379,20.0,19.7,20.0,18.3,1770306240000,37
2026-02-05 15:45:00+00:00,147,21.8805,19.8,24.1,24.25,18.4,1770306300000,82
2026-02-05 15:46:00+00:00,320,25.3997,24.5,26.3,27.07,23.6,1770306360000,109
2026-02-05 15:47:00+00:00,231,26.7117,26.0,27.5,27.5,25.1,1770306420000,67
2026-02-05 15:48:00+00:00,204,27.5435,27.5,28.12,28.12,26.8,1770306480000,67
2026-02-05 15:49:00+00:00,60,27.7573,28.1,27.4,28.41,27.2,1770306540000,36
2026-02-05 15:50:00+00:00,116,24.3022,27.0,23.9,27.0,22.5,1770306600000,54
2026-02-05 15:51:00+00:00,70,22.4497,24.2,22.2,24.5,20.86,1770306660000,43
2026-02-05 15:52:00+00:00,110,24.689,21.9,25.0,25.2,21.9,1770306720000,56
2026-02-05 15:53:00+00:00,107,22.8588,25.4,23.14,25.4,20.38,1770306780000,53
2026-02-05 15:54:00+00:00,61,22.9589,22.5,24.4,24.64,21.15,1770306840000,45
2026-02-05 15:55:00+00:00,83,23.7866,24.75,23.43,24.85,22.9,1770306900000,43
2026-02-05 15:56:00+00:00,105,23.3183,23.5,24.0,24.5,21.5,1770306960000,61
2026-02-05 15:57:00+00:00,108,26.0853,25.05,27.3,27.4,25.05,1770307020000,52
2026-02-05 15:58:00+00:00,63,26.383,27.2,24.4,28.0,22.7,1770307080000,39
2026-02-05 15:59:00+00:00,88,23.0461,24.7,21.8,24.8,21.7,1770307140000,40
2026-02-05 16:00:00+00:00,140,20.9716,21.2,20.33,22.4,20.0,1770307200000,74
2026-02-05 16:01:00+00:00,174,20.8216,20.4,20.4,21.31,19.53,1770307260000,68
2026-02-05 16:02:00+00:00,129,21.2546,20.65,20.9,22.6,20.0,1770307320000,45
2026-02-05 16:03:00+00:00,97,22.6398,21.34,23.7,23.8,21.0,1770307380000,55
2026-02-05 16:04:00+00:00,186,23.722,23.5,24.6,25.0,22.3,1770307440000,102
2026-02-05 16:05:00+00:00,69,24.4603,24.5,25.0,25.0,23.75,1770307500000,41
2026-02-05 16:06:00+00:00,200,25.3537,25.2,24.8,26.1,23.5,1770307560000,84
2026-02-05 16:07:00+00:00,176,25.288,25.4,26.4,26.67,24.4,1770307620000,64
2026-02-05 16:08:00+00:00,111,26.7378,26.0,27.27,27.43,25.9,1770307680000,46
2026-02-05 16:09:00+00:00,77,26.759,27.46,27.62,27.82,25.3,1770307740000,44
2026-02-05 16:10:00+00:00,119,24.5629,27.8,24.9,27.9,22.12,1770307800000,49
2026-02-05 16:11:00+00:00,64,25.6784,25.0,26.0,26.4,24.65,1770307860000,26
2026-02-05 16:12:00+00:00,59,25.9449,26.3,25.0,26.3,25.0,1770307920000,23
2026-02-05 16:13:00+00:00,34,26.7012,25.1,26.45,27.4,25.1,1770307980000,24
2026-02-05 16:14:00+00:00,28,26.8921,27.0,28.24,28.33,25.8,1770308040000,18
2026-02-05 16:15:00+00:00,88,23.4128,25.73,20.4,26.25,20.4,1770308100000,47
2026-02-05 16:16:00+00:00,81,19.5419,20.7,18.4,21.0,18.4,1770308160000,46
2026-02-05 16:17:00+00:00,220,18.226,18.4,18.2,19.1,17.2,1770308220000,61
2026-02-05 16:18:00+00:00,96,17.2154,18.2,17.6,18.3,16.13,1770308280000,50
2026-02-05 16:19:00+00:00,104,16.7421,17.2,16.6,17.3,16.0,1770308340000,50
2026-02-05 16:20:00+00:00,85,15.9727,16.7,16.5,16.7,14.73,1770308400000,43
2026-02-05 16:21:00+00:00,66,16.1362,16.5,15.4,16.8,15.4,1770308460000,32
2026-02-05 16:22:00+00:00,246,13.4549,15.5,13.2,15.5,12.6,1770308520000,103
2026-02-05 16:23:00+00:00,104,13.5858,13.1,16.2,16.2,12.49,1770308580000,40
2026-02-05 16:24:00+00:00,67,14.6385,15.0,12.9,15.5,12.9,1770308640000,36
2026-02-05 16:25:00+00:00,228,12.5688,12.7,13.65,14.0,11.8,1770308700000,47
2026-02-05 16:26:00+00:00,145,13.3008,13.8,13.0,13.8,12.7,1770308760000,59
2026-02-05 16:27:00+00:00,79,12.2999,12.78,12.2,12.9,11.3,1770308820000,44
2026-02-05 16:28:00+00:00,118,11.2578,11.8,10.9,11.8,10.8,1770308880000,68
2026-02-05 16:29:00+00:00,106,10.8759,10.95,10.78,11.4,10.4,1770308940000,51
2026-02-05 16:30:00+00:00,193,9.8784,10.67,10.1,10.68,9.45,1770309000000,71
2026-02-05 16:31:00+00:00,82,10.3528,10.3,10.6,11.0,9.8,1770309060000,49
2026-02-05 16:32:00+00:00,89,10.0667,10.2,10.6,10.7,9.3,1770309120000,47
2026-02-05 16:33:00+00:00,129,9.6595,10.7,8.3,10.91,8.3,1770309180000,49
2026-02-05 16:34:00+00:00,178,8.3408,8.6,8.3,9.0,7.88,1770309240000,67
2026-02-05 16:35:00+00:00,125,8.5743,8.6,8.4,9.15,8.22,1770309300000,72
2026-02-05 16:36:00+00:00,121,8.0103,8.2,8.86,8.9,7.33,1770309360000,63
2026-02-05 16:37:00+00:00,57,8.546,9.0,8.5,9.0,8.1,1770309420000,35
2026-02-05 16:38:00+00:00,82,8.2109,8.5,7.7,9.0,7.65,1770309480000,39
2026-02-05 16:39:00+00:00,99,8.2598,7.5,8.3,8.65,7.5,1770309540000,41
