ts,Volume,vw,Open,Close,High,Low,t,n
2026-02-17 14:30:00+00:00,10,32.2,30.3,33.0,33.5,30.3,1771338600000,6
2026-02-17 14:32:00+00:00,24,33.945,37.8,33.7,37.8,33.0,1771338720000,12
2026-02-17 14:34:00+00:00,26,39.2135,34.0,40.1,40.1,34.0,1771338840000,6
2026-02-17 14:36:00+00:00,15,41.648,40.4,41.5,42.37,40.4,1771338960000,10
2026-02-17 14:37:00+00:00,24,43.9767,41.74,44.7,45.13,41.74,1771339020000,9
2026-02-17 14:38:00+00:00,11,42.4364,44.0,40.8,44.1,40.8,1771339080000,11
2026-02-17 14:39:00+00:00,19,42.9053,40.2,45.0,45.9,40.2,1771339140000,15
2026-02-17 14:40:00+00:00,6,43.8167,42.3,44.0,44.3,42.3,1771339200000,6
2026-02-17 14:41:00+00:00,1,46.1,46.1,46.1,46.1,46.1,1771339260000,1
2026-02-17 14:42:00+00:00,10,41.469,42.5,38.1,43.78,38.1,1771339320000,8
2026-02-17 14:43:00+00:00,14,37.7786,37.5,34.7,40.1,34.7,1771339380000,8
2026-02-17 14:44:00+00:00,11,32.8473,34.4,33.2,34.4,31.77,1771339440000,9
2026-02-17 14:45:00+00:00,85,30.7396,32.6,29.85,32.6,29.85,1771339500000,40
2026-02-17 14:46:00+00:00,35,32.5286,30.0,32.24,36.6,30.0,1771339560000,19
2026-02-17 14:47:00+00:00,34,28.8865,32.2,27.7,32.2,27.6,1771339620000,17
2026-02-17 14:48:00+00:00,42,29.1486,28.2,30.2,30.2,28.2,1771339680000,17
2026-02-17 14:49:00+00:00,55,28.4231,29.3,28.9,29.3,27.45,1771339740000,24
2026-02-17 14:50:00+00:00,102,26.0171,30.1,21.8,31.2,21.8,1771339800000,54
2026-02-17 14:51:00+00:00,134,21.7249,21.4,22.2,23.04,20.7,1771339860000,62
2026-02-17 14:52:00+00:00,79,22.7766,22.0,21.6,23.3,21.6,1771339920000,52
2026-02-17 14:53:00+00:00,60,20.1762,21.3,18.2,21.85,18.2,1771339980000,25
2026-02-17 14:54:00+00:00,99,18.5654,18.4,18.3,19.0,17.9,1771340040000,48
2026-02-17 14:55:00+00:00,103,17.0258,18.4,16.5,18.4,16.3,1771340100000,44
2026-02-17 14:56:00+00:00,37,16.6014,16.5,16.8,17.85,15.7,1771340160000,29
2026-02-17 14:57:00+00:00,127,16.9334,16.6,16.0,18.1,16.0,1771340220000,60
2026-02-17 14:58:00+00:00,49,15.2865,16.05,14.7,16.1,14.4,1771340280000,39
2026-02-17 14:59:00+00:00,160,13.4959,14.5,13.1,14.5,12.9,1771340340000,70
2026-02-17 15:00:00+00:00,115,13.212,12.49,13.5,13.9,12.49,1771340400000,56
2026-02-17 15:01:00+00:00,333,13.9888,13.41,15.0,15.6,12.75,1771340460000,78
2026-02-17 15:02:00+00:00,119,14.8324,14.9,13.9,15.8,13.7,1771340520000,53
2026-02-17 15:03:00+00:00,124,15.7924,14.2,17.43,17.65,14.2,1771340580000,66
2026-02-17 15:05:00+00:00,155,17.7792,17.7,17.33,19.0,17.0,1771340700000,75
2026-02-17 15:06:00+00:00,124,16.5173,18.0,15.6,18.55,14.8,1771340760000,61
2026-02-17 15:08:00+00:00,63,15.473,15.3,15.9,16.42,15.0,1771340880000,34
2026-02-17 15:09:00+00:00,87,15.0471,16.1,14.4,16.1,14.2,1771340940000,47
2026-02-17 15:10:00+00:00,126,15.1488,14.1,14.4,16.3,14.1,1771341000000,37
2026-02-17 15:11:00+00:00,78,13.0721,14.6,12.25,14.6,12.25,1771341060000,41
2026-02-17 15:12:00+00:00,60,13.302,12.0,13.6,14.4,12.0,1771341120000,30
2026-02-17 15:13:00+00:00,35,12.9703,13.6,12.8,13.6,12.25,1771341180000,23
2026-02-17 15:14:00+00:00,53,13.0643,13.0,12.5,13.5,12.5,1771341240000,20
2026-02-17 15:15:00+00:00,98,12.5933,12.6,13.0,13.1,12.1,1771341300000,29
2026-02-17 15:16:00+00:00,168,15.9542,14.0,17.32,17.4,14.0,1771341360000,70
2026-02-17 15:17:00+00:00,169,17.0641,17.4,17.2,17.9,16.7,1771341420000,70
2026-02-17 15:18:00+00:00,354,20.0002,17.1,22.0,22.13,17.0,1771341480000,151
2026-02-17 15:19:00+00:00,399,22.9766,22.6,24.1,24.6,21.4,1771341540000,175
