ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-01 08:00:00+00:00,4896.161804,720.3635,720.36,719.89,720.6498,719.75,1777622400000,571
2026-05-01 08:01:00+00:00,15509.085693,720.5443,720.13,720.59,720.92,719.89,1777622460000,515
2026-05-01 08:02:00+00:00,18339.008334,720.2616,720.67,719.77,720.77,719.77,1777622520000,481
2026-05-01 08:03:00+00:00,597.004209,719.7906,719.78,719.77,719.78,719.77,1777622580000,26
2026-05-01 08:05:00+00:00,340.140006,720.1815,719.88,719.89,719.89,719.88,1777622700000,11
2026-05-01 08:06:00+00:00,663.003986,719.8844,719.9,719.8,719.9,719.8,1777622760000,17
2026-05-01 08:07:00+00:00,414.008125,719.9611,719.92,719.885,719.92,719.885,1777622820000,21
2026-05-01 08:08:00+00:00,194.004195,719.852,719.86,719.83,719.86,719.83,1777622880000,8
2026-05-01 08:09:00+00:00,4703.001389,719.8601,719.86,719.86,719.86,719.86,1777622940000,24
2026-05-01 08:10:00+00:00,2155.058875,719.8204,719.82,719.77,719.82,719.76,1777623000000,30
2026-05-01 08:11:00+00:00,1232.016723,719.9065,719.86,719.94,719.96,719.85,1777623060000,27
2026-05-01 08:12:00+00:00,495.646983,720.9509,719.99,720.0,720.03,719.98,1777623120000,15
2026-05-01 08:13:00+00:00,433.008416,720.0872,720.08,720.08,720.08,720.08,1777623180000,17
2026-05-01 08:14:00+00:00,340.162349,720.3064,719.98,719.92,719.98,719.92,1777623240000,11
2026-05-01 08:15:00+00:00,64.566766,726.3973,720.02,720.02,720.02,720.02,1777623300000,9
2026-05-01 08:16:00+00:00,338.448713,720.9996,720.04,720.04,720.04,720.04,1777623360000,9
2026-05-01 08:17:00+00:00,319.7072,721.6872,720.08,720.09,720.09,720.08,1777623420000,13
2026-05-01 08:18:00+00:00,361.944439,721.9589,720.09,720.09,720.09,720.09,1777623480000,18
2026-05-01 08:19:00+00:00,80.316652,722.856,720.01,720.01,720.01,720.01,1777623540000,16
