ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-28 13:30:00+00:00,298,7.7082,7.5,7.6,8.2,7.3,1779975000000,113
2026-05-28 13:32:00+00:00,302,7.6228,8.0,7.9,8.2,7.2,1779975120000,144
2026-05-28 13:33:00+00:00,425,8.4178,7.8,9.1,9.2,7.8,1779975180000,201
2026-05-28 13:34:00+00:00,348,8.8305,9.1,8.4,9.3,8.2,1779975240000,171
2026-05-28 13:35:00+00:00,505,9.0494,8.4,8.9,9.7,8.4,1779975300000,220
2026-05-28 13:36:00+00:00,281,8.9859,8.9,9.0,9.4,8.65,1779975360000,135
2026-05-28 13:37:00+00:00,316,9.0492,9.0,9.35,9.4,8.5,1779975420000,150
2026-05-28 13:38:00+00:00,489,9.432,9.3,9.3,9.7,8.7,1779975480000,181
2026-05-28 13:39:00+00:00,278,9.1711,9.4,9.03,9.61,8.9,1779975540000,128
2026-05-28 13:40:00+00:00,236,9.0583,9.0,8.7,9.6,8.65,1779975600000,124
2026-05-28 13:41:00+00:00,161,9.022,8.7,8.97,9.3,8.5,1779975660000,103
2026-05-28 13:42:00+00:00,457,8.4528,8.9,7.9,9.26,7.9,1779975720000,150
2026-05-28 13:43:00+00:00,351,8.118,7.9,8.55,8.65,7.6,1779975780000,155
2026-05-28 13:44:00+00:00,292,8.303,8.5,8.0,8.52,7.8,1779975840000,130
2026-05-28 13:45:00+00:00,384,7.4385,8.2,7.7,8.2,6.9,1779975900000,168
2026-05-28 13:46:00+00:00,309,8.2055,7.7,8.7,8.8,7.6,1779975960000,155
2026-05-28 13:47:00+00:00,246,8.8033,8.5,8.8,9.2,8.4,1779976020000,140
2026-05-28 13:48:00+00:00,211,8.5568,8.8,8.42,8.9,8.1,1779976080000,101
2026-05-28 13:49:00+00:00,109,8.5317,8.6,8.7,8.8,8.3,1779976140000,63
2026-05-28 13:50:00+00:00,494,8.0011,8.7,7.2,9.0,6.7,1779976200000,207
2026-05-28 13:51:00+00:00,350,7.0936,7.1,7.0,7.5,6.86,1779976260000,161
2026-05-28 13:52:00+00:00,630,6.03,7.0,5.8,7.0,5.6,1779976320000,234
2026-05-28 13:53:00+00:00,463,6.1338,5.8,6.6,6.75,5.55,1779976380000,172
2026-05-28 13:54:00+00:00,576,6.7411,6.6,6.9,7.1,6.0,1779976440000,208
2026-05-28 13:55:00+00:00,197,6.7076,6.9,6.5,7.0,6.48,1779976500000,86
2026-05-28 13:56:00+00:00,346,6.796,6.5,6.4,7.14,6.3,1779976560000,108
2026-05-28 13:57:00+00:00,278,6.0255,6.3,6.1,6.4,5.8,1779976620000,113
2026-05-28 13:58:00+00:00,102,6.2203,6.1,6.5,6.54,6.0,1779976680000,40
2026-05-28 13:59:00+00:00,191,5.886,6.5,5.6,6.5,5.5,1779976740000,91
2026-05-28 14:00:00+00:00,750,5.1365,5.5,4.8,5.8,4.7,1779976800000,221
2026-05-28 14:01:00+00:00,278,5.0479,4.8,5.2,5.3,4.8,1779976860000,138
2026-05-28 14:02:00+00:00,237,5.3115,5.2,5.1,5.56,5.07,1779976920000,117
2026-05-28 14:03:00+00:00,342,5.4757,5.1,5.5,5.7,5.1,1779976980000,138
2026-05-28 14:04:00+00:00,199,5.5762,5.55,5.2,5.9,5.1,1779977040000,97
2026-05-28 14:05:00+00:00,346,5.4212,5.1,5.55,5.9,4.87,1779977100000,139
2026-05-28 14:06:00+00:00,138,5.3804,5.52,5.4,5.62,5.1,1779977160000,56
2026-05-28 14:07:00+00:00,177,4.9645,5.3,5.0,5.4,4.65,1779977220000,101
2026-05-28 14:08:00+00:00,449,4.6721,5.1,4.6,5.1,4.48,1779977280000,187
2026-05-28 14:09:00+00:00,214,4.6948,4.6,4.3,5.0,4.3,1779977340000,85
2026-05-28 14:10:00+00:00,740,4.9748,4.3,5.35,5.4,4.3,1779977400000,191
2026-05-28 14:11:00+00:00,176,5.2412,5.35,5.1,5.6,4.9,1779977460000,95
2026-05-28 14:12:00+00:00,467,4.1013,5.0,3.5,5.2,3.18,1779977520000,180
2026-05-28 14:13:00+00:00,922,2.443,3.46,2.74,3.7,1.66,1779977580000,294
2026-05-28 14:14:00+00:00,1016,2.2669,2.8,2.3,2.85,1.97,1779977640000,328
2026-05-28 14:16:00+00:00,663,2.4403,2.48,2.1,3.0,2.05,1779977760000,222
2026-05-28 14:18:00+00:00,447,1.9984,2.1,1.85,2.2,1.8,1779977880000,172
2026-05-28 14:19:00+00:00,842,1.9932,1.9,2.02,2.1,1.82,1779977940000,220
2026-05-28 14:20:00+00:00,296,2.0606,2.02,2.26,2.26,1.9,1779978000000,92
2026-05-28 14:21:00+00:00,399,2.4245,2.2,2.4,2.5,2.15,1779978060000,145
2026-05-28 14:22:00+00:00,334,2.6612,2.45,2.55,3.0,2.45,1779978120000,140
2026-05-28 14:23:00+00:00,432,2.8188,2.5,3.05,3.05,2.5,1779978180000,122
2026-05-28 14:24:00+00:00,310,2.5609,2.95,2.5,2.95,2.4,1779978240000,133
2026-05-28 14:25:00+00:00,239,2.3556,2.55,2.2,2.6,2.2,1779978300000,97
2026-05-28 14:26:00+00:00,787,2.2559,2.2,2.1,2.35,2.1,1779978360000,86
2026-05-28 14:27:00+00:00,539,2.1567,2.1,2.2,2.25,2.0,1779978420000,96
2026-05-28 14:28:00+00:00,259,2.2235,2.2,2.2,2.27,2.08,1779978480000,65
2026-05-28 14:29:00+00:00,187,2.0604,2.15,2.07,2.15,1.95,1779978540000,60
2026-05-28 14:30:00+00:00,426,1.8641,2.05,1.8,2.05,1.79,1779978600000,133
2026-05-28 14:31:00+00:00,292,1.9298,1.75,2.05,2.15,1.72,1779978660000,95
2026-05-28 14:32:00+00:00,664,2.1856,2.05,2.25,2.28,2.05,1779978720000,89
