ts,Open,High,Low,Close,Volume
2026-04-17 13:30:00+00:00,14.6,16.05,12.0,13.2,544
2026-04-17 13:31:00+00:00,13.3,17.0,13.2,15.7,672
2026-04-17 13:32:00+00:00,15.9,17.33,15.2,16.7,625
2026-04-17 13:33:00+00:00,17.1,17.1,14.3,15.3,372
2026-04-17 13:34:00+00:00,15.6,18.5,15.6,17.3,421
2026-04-17 13:35:00+00:00,17.2,19.14,17.0,18.93,306
2026-04-17 13:36:00+00:00,18.6,20.1,17.7,19.7,224
2026-04-17 13:37:00+00:00,20.0,20.95,19.4,20.2,172
2026-04-17 13:38:00+00:00,19.8,20.12,18.1,19.5,188
2026-04-17 13:39:00+00:00,19.2,19.9,17.6,18.3,281
2026-04-17 13:40:00+00:00,18.0,18.0,16.4,16.6,205
2026-04-17 13:41:00+00:00,16.5,17.1,15.5,16.3,219
2026-04-17 13:42:00+00:00,16.7,17.9,15.8,17.1,273
2026-04-17 13:43:00+00:00,17.0,17.6,15.0,15.99,271
2026-04-17 13:44:00+00:00,16.42,19.0,16.0,18.2,187
2026-04-17 13:45:00+00:00,18.2,19.1,16.32,19.1,255
2026-04-17 13:46:00+00:00,19.49,20.1,14.4,15.7,363
2026-04-17 13:47:00+00:00,15.84,16.2,13.9,15.0,414
2026-04-17 13:48:00+00:00,15.0,17.11,12.73,16.4,317
2026-04-17 13:49:00+00:00,16.5,18.44,16.3,18.2,474
2026-04-17 13:50:00+00:00,18.2,20.2,17.5,18.3,173
2026-04-17 13:51:00+00:00,18.4,22.4,17.9,21.5,343
2026-04-17 13:52:00+00:00,21.4,22.3,20.41,21.07,198
2026-04-17 13:53:00+00:00,21.2,22.2,20.5,22.0,97
2026-04-17 13:54:00+00:00,22.0,22.3,19.1,21.7,197
2026-04-17 13:55:00+00:00,21.4,22.5,20.9,21.2,137
2026-04-17 13:56:00+00:00,21.8,23.67,21.75,22.73,74
2026-04-17 13:57:00+00:00,22.6,25.18,22.6,23.8,176
2026-04-17 13:58:00+00:00,24.1,24.1,22.5,23.7,69
2026-04-17 13:59:00+00:00,24.2,25.7,24.2,25.6,98
2026-04-17 14:00:00+00:00,25.7,26.9,24.1,26.7,193
2026-04-17 14:01:00+00:00,26.43,27.8,26.43,27.8,153
2026-04-17 14:02:00+00:00,26.96,27.7,26.09,27.1,81
2026-04-17 14:03:00+00:00,27.2,28.04,26.58,27.7,67
2026-04-17 14:04:00+00:00,27.8,29.58,27.7,29.3,110
2026-04-17 14:05:00+00:00,29.6,31.0,28.8,29.3,123
2026-04-17 14:06:00+00:00,29.1,30.6,28.87,30.25,62
2026-04-17 14:07:00+00:00,30.4,31.1,30.25,30.8,19
2026-04-17 14:08:00+00:00,30.0,31.1,29.98,30.21,74
2026-04-17 14:09:00+00:00,29.9,31.5,29.9,31.42,39
2026-04-17 14:10:00+00:00,31.5,33.0,31.1,33.0,30
2026-04-17 14:11:00+00:00,32.61,32.61,30.0,30.2,79
2026-04-17 14:12:00+00:00,29.6,29.7,28.3,29.2,60
2026-04-17 14:13:00+00:00,29.7,31.4,29.3,30.5,35
2026-04-17 14:14:00+00:00,31.0,31.4,31.0,31.4,23
2026-04-17 14:15:00+00:00,30.9,32.08,30.18,31.9,10
2026-04-17 14:16:00+00:00,32.7,32.7,31.3,32.18,45
2026-04-17 14:17:00+00:00,32.0,32.45,29.6,29.6,28
2026-04-17 14:18:00+00:00,29.3,31.57,29.3,31.57,33
2026-04-17 14:19:00+00:00,30.8,30.91,30.2,30.6,36
2026-04-17 14:20:00+00:00,30.6,31.33,27.24,31.33,44
2026-04-17 14:21:00+00:00,30.66,32.6,30.2,31.8,27
2026-04-17 14:22:00+00:00,32.5,32.55,30.6,31.2,47
2026-04-17 14:23:00+00:00,30.69,31.1,30.41,31.1,4
2026-04-17 14:24:00+00:00,30.9,32.9,30.9,32.3,7
2026-04-17 14:25:00+00:00,32.3,32.61,31.77,32.1,5
2026-04-17 14:26:00+00:00,32.8,33.4,31.3,31.31,16
