ts,Open,High,Low,Close,Volume
2026-04-28 13:30:00+00:00,11.5,15.6,11.01,15.1,201
2026-04-28 13:32:00+00:00,15.0,15.49,12.0,12.5,305
2026-04-28 13:34:00+00:00,11.9,12.2,11.1,12.0,181
2026-04-28 13:35:00+00:00,12.1,12.2,10.53,11.1,394
2026-04-28 13:37:00+00:00,10.7,10.7,9.7,10.2,208
2026-04-28 13:38:00+00:00,10.1,10.4,9.3,10.35,216
2026-04-28 13:39:00+00:00,10.1,10.6,9.5,9.77,178
2026-04-28 13:40:00+00:00,9.95,10.44,9.5,9.7,214
2026-04-28 13:41:00+00:00,9.8,10.0,8.2,8.7,197
2026-04-28 13:42:00+00:00,8.6,8.87,7.46,7.52,299
2026-04-28 13:43:00+00:00,7.7,8.2,7.1,8.2,409
2026-04-28 13:44:00+00:00,8.2,8.4,7.9,8.33,228
2026-04-28 13:45:00+00:00,8.5,8.75,8.3,8.5,241
2026-04-28 13:46:00+00:00,8.5,8.9,8.1,8.42,247
2026-04-28 13:47:00+00:00,8.3,8.6,7.77,7.77,124
2026-04-28 13:48:00+00:00,8.0,8.5,7.8,8.0,143
2026-04-28 13:49:00+00:00,7.9,9.7,7.4,8.1,280
2026-04-28 13:50:00+00:00,8.2,9.1,8.12,8.6,180
2026-04-28 13:51:00+00:00,8.6,8.9,8.1,8.1,142
2026-04-28 13:52:00+00:00,8.2,9.61,8.1,9.3,405
2026-04-28 13:53:00+00:00,9.4,10.4,9.32,10.2,379
2026-04-28 13:54:00+00:00,10.2,11.0,9.6,10.3,316
2026-04-28 13:55:00+00:00,10.35,12.8,10.35,12.39,439
2026-04-28 13:56:00+00:00,12.4,13.3,11.6,11.6,479
2026-04-28 13:57:00+00:00,11.5,11.5,10.06,11.1,376
2026-04-28 13:58:00+00:00,11.2,11.4,9.8,9.8,272
2026-04-28 13:59:00+00:00,9.9,10.2,9.4,10.0,241
2026-04-28 14:00:00+00:00,10.45,11.2,10.15,10.3,233
2026-04-28 14:01:00+00:00,10.2,10.7,9.4,10.7,161
2026-04-28 14:02:00+00:00,10.7,12.0,10.3,11.6,197
2026-04-28 14:03:00+00:00,11.4,11.7,10.35,10.35,384
2026-04-28 14:04:00+00:00,10.3,10.8,9.29,10.6,197
2026-04-28 14:05:00+00:00,10.6,10.8,9.4,9.4,122
2026-04-28 14:06:00+00:00,9.5,9.5,7.9,8.1,268
2026-04-28 14:07:00+00:00,7.9,8.4,7.03,7.5,318
2026-04-28 14:08:00+00:00,7.7,8.1,7.35,7.5,225
2026-04-28 14:09:00+00:00,7.5,7.9,7.22,7.4,105
2026-04-28 14:10:00+00:00,7.5,8.3,7.4,7.9,143
2026-04-28 14:11:00+00:00,8.1,9.0,8.05,8.7,172
2026-04-28 14:12:00+00:00,8.5,8.8,8.0,8.1,113
2026-04-28 14:13:00+00:00,8.0,8.8,7.4,8.7,171
2026-04-28 14:14:00+00:00,8.82,9.4,8.5,8.8,316
2026-04-28 14:15:00+00:00,8.5,9.8,8.3,9.6,306
2026-04-28 14:16:00+00:00,9.5,10.9,9.2,9.3,459
2026-04-28 14:17:00+00:00,9.22,9.4,8.07,8.07,246
2026-04-28 14:18:00+00:00,8.2,8.98,8.0,8.98,210
2026-04-28 14:19:00+00:00,8.7,10.0,8.7,9.9,208
2026-04-28 14:20:00+00:00,9.72,10.1,8.2,8.4,181
2026-04-28 14:21:00+00:00,8.4,9.1,8.4,9.1,76
2026-04-28 14:22:00+00:00,9.12,9.7,9.0,9.6,182
2026-04-28 14:23:00+00:00,9.3,10.2,9.29,9.8,214
2026-04-28 14:24:00+00:00,9.9,10.8,9.0,9.25,321
2026-04-28 14:25:00+00:00,9.25,9.7,8.6,8.7,356
2026-04-28 14:26:00+00:00,8.8,11.1,8.5,10.85,459
2026-04-28 14:27:00+00:00,10.6,11.1,9.7,9.8,425
2026-04-28 14:28:00+00:00,9.5,9.6,8.4,9.0,327
2026-04-28 14:29:00+00:00,8.9,10.2,8.7,9.87,196
2026-04-28 14:30:00+00:00,9.8,10.6,9.1,9.6,296
