ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-27 13:30:00+00:00,119,8.9003,8.9,8.5,9.7,8.17,1779888600000,54
2026-05-27 13:32:00+00:00,203,9.1146,8.9,9.2,9.42,8.7,1779888720000,105
2026-05-27 13:33:00+00:00,171,8.8319,9.1,8.89,9.4,8.2,1779888780000,94
2026-05-27 13:34:00+00:00,329,8.3473,9.0,8.28,9.1,7.99,1779888840000,100
2026-05-27 13:35:00+00:00,224,8.2902,8.0,8.3,8.9,7.8,1779888900000,97
2026-05-27 13:37:00+00:00,351,9.0729,8.77,9.9,10.02,8.6,1779889020000,109
2026-05-27 13:38:00+00:00,234,9.856,9.9,9.3,10.8,9.2,1779889080000,118
2026-05-27 13:39:00+00:00,155,9.5281,9.5,9.7,9.85,9.2,1779889140000,75
2026-05-27 13:40:00+00:00,173,10.4306,9.9,9.8,11.0,9.7,1779889200000,100
2026-05-27 13:41:00+00:00,134,10.6981,10.2,11.2,11.3,10.2,1779889260000,76
2026-05-27 13:42:00+00:00,317,11.2389,11.3,11.15,12.1,10.6,1779889320000,163
2026-05-27 13:43:00+00:00,389,12.6072,11.1,13.5,13.6,11.1,1779889380000,187
2026-05-27 13:45:00+00:00,502,13.8215,14.8,11.75,15.8,11.6,1779889500000,270
2026-05-27 13:46:00+00:00,330,12.8545,11.8,14.4,14.5,11.7,1779889560000,144
2026-05-27 13:47:00+00:00,342,14.4551,14.5,15.1,15.2,13.4,1779889620000,168
2026-05-27 13:48:00+00:00,418,14.088,15.2,13.9,15.2,13.0,1779889680000,180
2026-05-27 13:50:00+00:00,341,12.8646,14.1,11.6,14.2,11.5,1779889800000,172
2026-05-27 13:51:00+00:00,254,11.5025,11.6,10.6,12.1,10.6,1779889860000,148
2026-05-27 13:52:00+00:00,210,10.3238,10.7,10.0,11.1,9.8,1779889920000,112
2026-05-27 13:53:00+00:00,164,10.3507,9.9,10.3,11.15,9.68,1779889980000,87
2026-05-27 13:54:00+00:00,219,11.031,10.3,11.12,12.0,9.8,1779890040000,117
2026-05-27 13:55:00+00:00,225,10.6818,11.2,12.0,12.0,10.0,1779890100000,103
2026-05-27 13:56:00+00:00,212,11.2633,12.07,10.8,12.3,10.5,1779890160000,104
2026-05-27 13:57:00+00:00,197,9.9045,10.87,9.8,10.9,9.2,1779890220000,102
2026-05-27 13:58:00+00:00,150,10.8941,9.7,11.1,11.4,9.7,1779890280000,84
2026-05-27 13:59:00+00:00,229,9.9894,11.1,9.2,11.1,9.0,1779890340000,97
2026-05-27 14:00:00+00:00,300,9.4713,9.07,9.0,10.4,8.7,1779890400000,185
2026-05-27 14:01:00+00:00,390,7.7896,9.1,6.93,9.1,6.93,1779890460000,151
2026-05-27 14:02:00+00:00,307,6.7784,7.0,6.6,7.3,6.3,1779890520000,136
2026-05-27 14:03:00+00:00,201,6.7726,6.6,7.1,7.4,6.44,1779890580000,86
2026-05-27 14:04:00+00:00,167,6.6655,7.2,6.5,7.5,6.1,1779890640000,99
2026-05-27 14:05:00+00:00,116,6.6335,6.37,6.9,7.3,6.13,1779890700000,54
2026-05-27 14:06:00+00:00,224,7.009,6.9,6.8,7.2,6.6,1779890760000,45
2026-05-27 14:07:00+00:00,230,7.1673,6.8,9.3,9.3,6.53,1779890820000,88
2026-05-27 14:08:00+00:00,447,9.0815,8.8,9.8,10.2,7.9,1779890880000,203
2026-05-27 14:09:00+00:00,194,9.5804,10.0,8.5,10.2,8.4,1779890940000,94
2026-05-27 14:10:00+00:00,200,9.129,8.36,9.5,9.81,8.1,1779891000000,96
2026-05-27 14:11:00+00:00,192,9.3858,9.6,9.7,9.7,8.7,1779891060000,62
2026-05-27 14:12:00+00:00,244,9.0478,9.77,8.3,9.8,8.3,1779891120000,67
2026-05-27 14:13:00+00:00,166,8.1024,8.35,7.53,8.37,7.5,1779891180000,76
2026-05-27 14:14:00+00:00,158,7.398,7.5,7.4,7.9,7.0,1779891240000,70
2026-05-27 14:15:00+00:00,87,7.4218,7.4,7.6,7.85,7.1,1779891300000,50
2026-05-27 14:16:00+00:00,174,6.5112,7.5,6.0,7.5,5.8,1779891360000,73
2026-05-27 14:17:00+00:00,197,5.8232,5.9,5.8,6.0,5.65,1779891420000,76
2026-05-27 14:18:00+00:00,148,6.1153,6.0,6.3,6.4,5.85,1779891480000,59
2026-05-27 14:19:00+00:00,196,6.111,6.04,6.0,6.4,5.9,1779891540000,74
2026-05-27 14:20:00+00:00,391,6.6303,6.0,7.7,8.1,5.7,1779891600000,132
2026-05-27 14:21:00+00:00,178,7.5328,7.7,7.8,8.0,7.0,1779891660000,69
