ts,Open,High,Low,Close,Volume
2026-04-13 13:30:00+00:00,16.1,17.3,16.0,16.84,404
2026-04-13 13:31:00+00:00,16.97,17.9,16.78,17.3,384
2026-04-13 13:32:00+00:00,17.2,19.2,17.0,19.1,358
2026-04-13 13:33:00+00:00,19.3,20.2,17.7,17.8,263
2026-04-13 13:34:00+00:00,17.5,18.1,17.2,17.35,345
2026-04-13 13:35:00+00:00,17.25,19.25,17.25,19.0,296
2026-04-13 13:36:00+00:00,19.1,21.8,18.75,21.7,233
2026-04-13 13:37:00+00:00,21.7,22.1,19.67,19.8,262
2026-04-13 13:38:00+00:00,19.6,19.6,18.25,18.25,309
2026-04-13 13:39:00+00:00,18.2,18.7,17.3,18.0,199
2026-04-13 13:40:00+00:00,18.2,19.3,18.0,18.31,146
2026-04-13 13:41:00+00:00,18.6,19.27,17.79,18.3,237
2026-04-13 13:42:00+00:00,18.4,18.5,16.5,17.98,198
2026-04-13 13:43:00+00:00,18.5,18.7,16.85,17.6,131
2026-04-13 13:44:00+00:00,17.7,19.49,17.7,18.9,200
2026-04-13 13:45:00+00:00,18.5,20.0,18.1,19.8,151
2026-04-13 13:46:00+00:00,19.5,19.8,18.3,19.0,248
2026-04-13 13:47:00+00:00,18.91,19.7,18.2,19.0,226
2026-04-13 13:48:00+00:00,19.3,19.3,12.83,14.8,290
2026-04-13 13:49:00+00:00,15.2,15.3,11.6,12.4,616
2026-04-13 13:50:00+00:00,12.5,12.6,11.0,11.3,572
2026-04-13 13:51:00+00:00,11.3,14.0,11.3,13.8,448
2026-04-13 13:52:00+00:00,13.8,15.2,13.5,13.8,883
2026-04-13 13:53:00+00:00,13.83,14.8,13.0,13.2,252
2026-04-13 13:54:00+00:00,13.3,13.3,11.7,11.7,420
2026-04-13 13:55:00+00:00,11.69,12.3,10.9,11.4,250
2026-04-13 13:56:00+00:00,11.59,11.6,10.1,10.2,282
2026-04-13 13:57:00+00:00,10.3,10.6,9.6,9.6,217
2026-04-13 13:58:00+00:00,9.8,10.0,8.8,8.9,224
2026-04-13 13:59:00+00:00,8.9,9.2,7.47,7.5,455
2026-04-13 14:00:00+00:00,7.5,7.9,6.9,6.9,361
2026-04-13 14:01:00+00:00,7.0,8.1,6.85,8.1,270
2026-04-13 14:02:00+00:00,8.1,9.0,8.1,8.9,583
2026-04-13 14:03:00+00:00,9.0,10.0,8.9,9.2,331
2026-04-13 14:04:00+00:00,9.1,9.1,8.0,8.24,429
2026-04-13 14:05:00+00:00,8.3,8.8,7.7,8.0,225
2026-04-13 14:06:00+00:00,7.9,8.0,7.3,7.5,177
2026-04-13 14:07:00+00:00,7.35,7.7,7.0,7.55,160
2026-04-13 14:08:00+00:00,7.6,8.27,7.6,7.83,227
2026-04-13 14:09:00+00:00,8.0,8.43,7.9,8.0,151
2026-04-13 14:10:00+00:00,8.1,8.6,7.96,8.3,229
