ts,Open,High,Low,Close,Volume
2026-04-20 13:30:00+00:00,14.4,15.3,13.3,14.44,138
2026-04-20 13:31:00+00:00,15.1,17.83,14.6,15.3,321
2026-04-20 13:32:00+00:00,15.0,15.8,14.4,14.73,245
2026-04-20 13:33:00+00:00,14.8,15.5,14.1,14.2,298
2026-04-20 13:34:00+00:00,14.2,15.0,13.12,13.4,273
2026-04-20 13:35:00+00:00,13.7,13.8,12.8,13.1,188
2026-04-20 13:36:00+00:00,13.0,13.8,12.1,12.75,164
2026-04-20 13:37:00+00:00,12.8,13.17,12.0,12.9,238
2026-04-20 13:38:00+00:00,12.95,15.4,12.3,15.4,380
2026-04-20 13:39:00+00:00,15.47,17.1,15.0,16.2,549
2026-04-20 13:40:00+00:00,16.2,18.5,16.2,16.8,533
2026-04-20 13:41:00+00:00,17.0,17.0,14.6,16.2,249
2026-04-20 13:42:00+00:00,16.4,16.65,14.98,15.15,179
2026-04-20 13:43:00+00:00,15.1,15.8,13.6,14.2,283
2026-04-20 13:44:00+00:00,14.35,14.6,13.6,14.3,208
2026-04-20 13:45:00+00:00,15.0,15.24,13.1,13.1,383
2026-04-20 13:46:00+00:00,13.2,14.4,13.1,14.3,320
2026-04-20 13:47:00+00:00,14.2,14.7,13.0,13.4,159
2026-04-20 13:48:00+00:00,13.5,14.1,11.8,13.8,229
2026-04-20 13:49:00+00:00,14.0,16.2,14.0,15.3,389
2026-04-20 13:50:00+00:00,15.0,15.4,14.4,14.8,241
2026-04-20 13:51:00+00:00,14.8,15.0,13.4,13.9,199
2026-04-20 13:52:00+00:00,14.1,14.5,12.3,12.86,366
2026-04-20 13:53:00+00:00,12.9,13.5,12.3,12.8,222
2026-04-20 13:54:00+00:00,12.6,12.6,11.1,11.4,292
2026-04-20 13:55:00+00:00,11.4,11.5,10.1,10.3,294
2026-04-20 13:56:00+00:00,10.27,10.45,8.7,8.7,529
2026-04-20 13:57:00+00:00,8.84,9.3,8.7,8.8,286
2026-04-20 13:58:00+00:00,8.9,9.5,8.45,9.4,206
2026-04-20 13:59:00+00:00,9.4,10.4,9.1,9.3,304
2026-04-20 14:00:00+00:00,9.2,9.6,9.0,9.22,460
2026-04-20 14:01:00+00:00,9.2,10.4,9.0,10.0,251
2026-04-20 14:02:00+00:00,9.9,11.4,9.9,9.9,313
2026-04-20 14:03:00+00:00,9.92,11.8,9.7,10.3,263
2026-04-20 14:04:00+00:00,10.5,11.7,10.0,10.8,249
2026-04-20 14:05:00+00:00,10.7,11.0,9.8,9.8,109
2026-04-20 14:06:00+00:00,10.0,10.0,9.3,9.3,165
2026-04-20 14:07:00+00:00,9.72,10.2,9.1,10.2,274
2026-04-20 14:08:00+00:00,10.2,12.1,10.2,11.6,260
2026-04-20 14:09:00+00:00,11.6,12.0,9.9,10.0,215
2026-04-20 14:10:00+00:00,9.95,10.0,9.1,9.8,340
2026-04-20 14:11:00+00:00,9.72,12.6,9.72,12.5,377
2026-04-20 14:12:00+00:00,12.6,13.8,11.3,11.3,557
