ts,Open,High,Low,Close,Volume
2026-04-06 13:30:00+00:00,22.5,26.15,22.5,25.5,147
2026-04-06 13:32:00+00:00,26.0,26.02,21.3,21.7,53
2026-04-06 13:33:00+00:00,21.87,29.0,21.7,29.0,83
2026-04-06 13:34:00+00:00,28.0,29.03,26.2,29.03,64
2026-04-06 13:35:00+00:00,29.1,31.7,27.6,27.6,70
2026-04-06 13:36:00+00:00,27.3,27.3,22.4,22.7,72
2026-04-06 13:37:00+00:00,22.6,23.2,21.2,22.4,156
2026-04-06 13:38:00+00:00,22.5,24.3,22.0,23.6,117
2026-04-06 13:39:00+00:00,24.0,25.9,24.0,24.9,118
2026-04-06 13:40:00+00:00,24.6,25.3,22.1,24.85,94
2026-04-06 13:41:00+00:00,24.9,26.2,24.0,25.5,80
2026-04-06 13:42:00+00:00,25.28,26.2,24.6,26.2,62
2026-04-06 13:43:00+00:00,25.4,27.36,24.7,25.3,70
2026-04-06 13:44:00+00:00,24.9,25.28,23.54,23.8,76
2026-04-06 13:45:00+00:00,24.71,28.71,24.71,27.9,105
2026-04-06 13:46:00+00:00,27.3,30.5,26.9,28.4,82
2026-04-06 13:47:00+00:00,26.3,27.2,25.3,26.6,38
2026-04-06 13:48:00+00:00,25.9,26.2,25.45,26.2,19
2026-04-06 13:49:00+00:00,27.55,28.2,25.6,25.8,35
2026-04-06 13:50:00+00:00,25.32,27.0,24.8,26.9,57
2026-04-06 13:51:00+00:00,27.7,30.6,27.7,28.1,40
2026-04-06 13:52:00+00:00,28.8,30.4,27.9,27.9,30
2026-04-06 13:53:00+00:00,27.0,29.0,27.0,29.0,23
2026-04-06 13:54:00+00:00,29.2,29.6,29.0,29.13,25
2026-04-06 13:55:00+00:00,29.5,29.5,27.0,27.0,19
2026-04-06 13:56:00+00:00,27.24,29.3,26.4,29.3,28
2026-04-06 13:57:00+00:00,29.61,31.2,29.2,30.76,39
2026-04-06 13:58:00+00:00,30.7,30.7,27.9,27.9,7
2026-04-06 13:59:00+00:00,30.17,33.57,30.17,33.57,20
2026-04-06 14:00:00+00:00,32.48,40.48,27.9,32.89,153
2026-04-06 14:01:00+00:00,32.88,33.62,29.5,29.63,100
2026-04-06 14:02:00+00:00,28.38,31.7,28.2,30.1,42
2026-04-06 14:03:00+00:00,27.85,29.4,25.53,25.53,45
2026-04-06 14:04:00+00:00,25.9,25.9,21.3,21.5,137
2026-04-06 14:05:00+00:00,21.61,23.0,19.8,19.8,131
2026-04-06 14:06:00+00:00,20.4,22.1,19.34,21.7,206
2026-04-06 14:07:00+00:00,22.0,22.5,21.1,21.5,134
2026-04-06 14:08:00+00:00,20.9,22.5,20.7,22.1,74
2026-04-06 14:09:00+00:00,22.44,24.4,22.1,24.4,109
2026-04-06 14:10:00+00:00,24.3,24.5,20.6,20.6,113
2026-04-06 14:11:00+00:00,21.0,26.59,20.8,25.8,42
2026-04-06 14:12:00+00:00,25.6,27.5,25.0,26.2,43
2026-04-06 14:13:00+00:00,25.35,28.4,25.1,27.8,43
2026-04-06 14:14:00+00:00,27.1,29.4,26.6,29.4,36
2026-04-06 14:15:00+00:00,29.28,32.6,29.1,32.6,127
2026-04-06 14:16:00+00:00,32.45,33.0,30.2,31.1,38
2026-04-06 14:17:00+00:00,31.2,31.2,29.4,29.4,9
2026-04-06 14:18:00+00:00,29.0,29.0,27.7,27.97,9
2026-04-06 14:19:00+00:00,29.8,32.1,29.47,32.1,17
2026-04-06 14:20:00+00:00,32.52,32.9,32.4,32.8,15
2026-04-06 14:21:00+00:00,32.35,35.88,32.35,35.0,18
2026-04-06 14:22:00+00:00,35.0,35.0,33.9,34.65,6
2026-04-06 14:23:00+00:00,33.37,34.4,33.37,34.4,3
2026-04-06 14:24:00+00:00,33.25,33.25,33.25,33.25,1
2026-04-06 14:25:00+00:00,33.3,33.3,30.6,31.1,15
2026-04-06 14:26:00+00:00,31.6,31.6,30.8,30.8,4
2026-04-06 14:27:00+00:00,33.55,33.8,33.55,33.8,4
2026-04-06 14:28:00+00:00,31.4,34.1,31.4,33.3,16
2026-04-06 14:29:00+00:00,31.9,32.02,31.2,31.4,13
2026-04-06 14:30:00+00:00,32.51,35.0,32.5,34.87,63
2026-04-06 14:31:00+00:00,34.4,35.1,34.2,35.1,14
2026-04-06 14:32:00+00:00,36.0,36.0,30.49,32.81,43
2026-04-06 14:33:00+00:00,32.6,32.9,31.23,31.59,41
2026-04-06 14:34:00+00:00,31.67,32.35,30.95,30.95,33
2026-04-06 14:35:00+00:00,31.01,34.1,30.9,33.6,23
2026-04-06 14:36:00+00:00,30.0,30.0,28.9,30.0,6
2026-04-06 14:37:00+00:00,30.7,30.7,28.7,29.2,62
2026-04-06 14:38:00+00:00,28.9,32.0,23.3,24.0,91
2026-04-06 14:40:00+00:00,23.5,27.92,23.5,27.92,16
2026-04-06 14:41:00+00:00,29.3,31.15,27.7,28.2,37
2026-04-06 14:42:00+00:00,28.2,29.2,26.1,26.1,24
2026-04-06 14:43:00+00:00,26.4,26.4,25.87,25.87,2
2026-04-06 14:44:00+00:00,28.0,28.87,25.83,26.1,31
2026-04-06 14:45:00+00:00,25.0,25.5,23.9,25.5,8
2026-04-06 14:46:00+00:00,25.0,25.45,24.0,24.0,13
2026-04-06 14:47:00+00:00,24.93,25.0,22.74,23.08,29
2026-04-06 14:48:00+00:00,23.75,23.75,21.5,21.5,8
2026-04-06 14:49:00+00:00,21.5,21.5,20.2,20.48,48
2026-04-06 14:50:00+00:00,21.85,22.5,20.7,21.43,55
2026-04-06 14:51:00+00:00,22.42,23.0,21.28,21.92,38
2026-04-06 14:52:00+00:00,22.0,23.6,22.0,23.38,5
2026-04-06 14:53:00+00:00,24.0,24.4,23.8,23.8,32
2026-04-06 14:54:00+00:00,22.1,22.9,21.9,22.9,41
2026-04-06 14:55:00+00:00,23.5,24.0,22.0,23.1,11
2026-04-06 14:56:00+00:00,24.29,25.0,24.17,24.69,31
2026-04-06 14:57:00+00:00,25.0,26.44,25.0,25.6,13
2026-04-06 14:58:00+00:00,25.4,25.8,25.05,25.8,12
2026-04-06 14:59:00+00:00,26.0,26.0,23.87,23.87,9
2026-04-06 15:00:00+00:00,24.7,24.9,24.53,24.9,4
2026-04-06 15:01:00+00:00,25.1,26.0,25.0,26.0,15
2026-04-06 15:02:00+00:00,26.6,27.4,24.1,24.1,30
2026-04-06 15:03:00+00:00,24.03,24.03,22.0,22.0,39
2026-04-06 15:04:00+00:00,22.6,23.8,21.39,23.52,414
2026-04-06 15:05:00+00:00,25.1,25.3,24.1,24.1,10
2026-04-06 15:06:00+00:00,24.65,24.65,22.6,23.1,6
2026-04-06 15:07:00+00:00,22.35,25.0,22.35,25.0,18
2026-04-06 15:08:00+00:00,25.3,25.57,24.6,25.08,22
2026-04-06 15:09:00+00:00,24.98,24.98,24.4,24.4,3
2026-04-06 15:10:00+00:00,24.35,24.35,21.6,22.1,30
2026-04-06 15:11:00+00:00,22.2,22.7,21.58,22.5,19
2026-04-06 15:12:00+00:00,22.4,22.4,21.65,22.3,14
2026-04-06 15:13:00+00:00,24.0,24.3,23.48,23.48,20
2026-04-06 15:14:00+00:00,21.8,22.2,20.8,22.2,17
2026-04-06 15:15:00+00:00,22.9,24.1,21.9,22.2,17
2026-04-06 15:16:00+00:00,22.3,22.43,21.6,22.04,14
2026-04-06 15:17:00+00:00,21.8,24.1,21.8,24.05,15
2026-04-06 15:18:00+00:00,24.3,24.43,22.9,22.9,10
2026-04-06 15:19:00+00:00,22.5,22.5,21.7,22.3,8
2026-04-06 15:20:00+00:00,21.9,22.4,21.3,21.3,22
2026-04-06 15:21:00+00:00,21.28,21.6,20.83,21.6,17
2026-04-06 15:22:00+00:00,22.4,22.5,22.12,22.3,26
2026-04-06 15:23:00+00:00,22.6,22.6,20.9,20.9,17
2026-04-06 15:24:00+00:00,20.39,20.39,19.59,19.9,29
2026-04-06 15:25:00+00:00,18.8,18.9,17.8,18.5,26
2026-04-06 15:26:00+00:00,19.1,19.6,19.0,19.0,30
2026-04-06 15:27:00+00:00,18.93,20.4,18.9,20.4,18
2026-04-06 15:28:00+00:00,20.0,20.0,18.1,19.4,31
2026-04-06 15:29:00+00:00,19.3,20.4,18.9,18.94,17
2026-04-06 15:30:00+00:00,18.9,18.9,18.0,18.0,21
2026-04-06 15:31:00+00:00,18.0,19.2,17.82,17.82,39
2026-04-06 15:32:00+00:00,18.35,18.7,16.8,17.0,46
2026-04-06 15:33:00+00:00,15.95,17.8,15.86,17.4,86
2026-04-06 15:34:00+00:00,18.2,18.4,17.72,18.0,23
2026-04-06 15:35:00+00:00,18.0,19.3,17.4,18.6,39
2026-04-06 15:36:00+00:00,18.6,18.6,16.3,16.4,70
2026-04-06 15:37:00+00:00,16.6,16.7,15.15,16.67,97
2026-04-06 15:38:00+00:00,16.5,17.5,16.3,16.7,73
2026-04-06 15:39:00+00:00,16.6,18.85,16.6,18.5,46
2026-04-06 15:40:00+00:00,18.3,19.3,17.8,17.92,30
2026-04-06 15:41:00+00:00,18.9,18.9,17.5,17.5,28
2026-04-06 15:42:00+00:00,17.7,19.5,17.4,19.4,25
2026-04-06 15:43:00+00:00,18.8,18.8,17.8,17.9,42
2026-04-06 15:44:00+00:00,17.6,19.0,17.4,19.0,46
2026-04-06 15:45:00+00:00,18.5,18.5,18.19,18.19,23
2026-04-06 15:46:00+00:00,18.7,20.0,18.7,19.7,34
2026-04-06 15:47:00+00:00,19.8,21.62,19.7,20.42,49
2026-04-06 15:48:00+00:00,20.8,20.99,19.6,20.2,55
2026-04-06 15:49:00+00:00,19.98,20.2,19.5,20.2,13
2026-04-06 15:50:00+00:00,19.4,22.42,19.4,22.42,33
2026-04-06 15:51:00+00:00,22.7,22.7,22.0,22.6,22
2026-04-06 15:52:00+00:00,22.1,24.0,22.0,23.5,25
2026-04-06 15:53:00+00:00,23.2,24.4,23.1,23.3,24
2026-04-06 15:54:00+00:00,23.4,23.66,22.5,23.66,14
2026-04-06 15:55:00+00:00,23.2,23.2,22.6,22.6,4
2026-04-06 15:56:00+00:00,22.79,22.79,21.0,22.75,36
2026-04-06 15:57:00+00:00,21.6,21.65,21.4,21.53,19
2026-04-06 15:58:00+00:00,22.69,22.69,22.0,22.28,9
2026-04-06 15:59:00+00:00,22.9,23.3,22.8,23.1,11
2026-04-06 16:00:00+00:00,24.0,24.3,22.77,22.77,4
2026-04-06 16:01:00+00:00,23.29,23.29,23.29,23.29,1
2026-04-06 16:02:00+00:00,23.3,23.3,20.3,21.2,36
2026-04-06 16:03:00+00:00,22.0,22.3,22.0,22.3,16
2026-04-06 16:04:00+00:00,21.0,21.9,20.4,20.4,29
2026-04-06 16:05:00+00:00,20.88,22.0,20.8,22.0,12
2026-04-06 16:06:00+00:00,22.2,22.3,20.9,20.9,8
2026-04-06 16:07:00+00:00,21.0,21.5,20.64,21.2,22
2026-04-06 16:08:00+00:00,21.5,21.5,19.64,19.64,51
2026-04-06 16:09:00+00:00,19.8,20.2,19.0,19.0,21
2026-04-06 16:10:00+00:00,19.14,19.7,18.5,19.3,122
2026-04-06 16:11:00+00:00,19.25,20.34,18.98,20.2,20
2026-04-06 16:12:00+00:00,20.5,20.5,19.7,19.7,3
2026-04-06 16:13:00+00:00,20.6,20.8,20.3,20.3,5
2026-04-06 16:14:00+00:00,19.6,21.1,19.4,21.1,18
2026-04-06 16:15:00+00:00,21.47,21.9,20.0,20.1,10
2026-04-06 16:16:00+00:00,19.9,21.4,19.8,21.2,10
2026-04-06 16:17:00+00:00,21.0,21.2,21.0,21.2,16
2026-04-06 16:18:00+00:00,20.8,20.8,20.8,20.8,1
2026-04-06 16:19:00+00:00,21.2,21.2,20.8,20.8,5
2026-04-06 16:20:00+00:00,20.9,20.9,20.9,20.9,1
2026-04-06 16:21:00+00:00,21.89,22.2,21.75,21.75,8
2026-04-06 16:22:00+00:00,21.4,21.4,19.7,19.7,14
2026-04-06 16:23:00+00:00,19.5,19.9,19.5,19.9,9
2026-04-06 16:24:00+00:00,20.9,21.75,20.9,21.4,6
2026-04-06 16:25:00+00:00,21.8,22.5,21.7,22.5,19
2026-04-06 16:26:00+00:00,22.25,22.25,21.7,21.96,28
2026-04-06 16:27:00+00:00,21.4,21.4,21.4,21.4,3
2026-04-06 16:28:00+00:00,21.8,22.7,21.8,22.7,4
2026-04-06 16:29:00+00:00,22.7,22.7,21.25,21.25,421
2026-04-06 16:30:00+00:00,20.6,20.9,20.6,20.9,5
2026-04-06 16:31:00+00:00,20.7,21.5,20.4,21.5,13
2026-04-06 16:32:00+00:00,21.8,22.3,21.8,22.3,8
2026-04-06 16:33:00+00:00,23.6,23.72,23.15,23.15,17
2026-04-06 16:34:00+00:00,21.97,21.97,21.97,21.97,1
2026-04-06 16:35:00+00:00,23.53,23.7,23.53,23.7,21
2026-04-06 16:36:00+00:00,23.5,23.5,22.8,22.8,5
2026-04-06 16:37:00+00:00,24.35,25.35,24.35,25.2,8
2026-04-06 16:38:00+00:00,26.47,26.47,25.0,25.0,9
2026-04-06 16:39:00+00:00,24.8,24.8,23.9,23.9,6
2026-04-06 16:40:00+00:00,23.0,23.26,22.7,23.26,21
2026-04-06 16:41:00+00:00,23.5,25.3,23.4,25.3,9
2026-04-06 16:42:00+00:00,25.4,25.4,25.1,25.1,12
2026-04-06 16:43:00+00:00,24.15,24.15,24.15,24.15,1
2026-04-06 16:44:00+00:00,25.38,25.8,25.38,25.76,17
2026-04-06 16:45:00+00:00,25.7,25.7,25.03,25.03,2
2026-04-06 16:46:00+00:00,24.9,25.92,24.53,25.92,7
2026-04-06 16:47:00+00:00,26.15,26.3,26.0,26.0,3
2026-04-06 16:48:00+00:00,26.48,26.9,26.48,26.9,6
2026-04-06 16:49:00+00:00,25.49,26.32,25.49,26.32,9
2026-04-06 16:51:00+00:00,25.9,25.9,24.2,24.32,11
2026-04-06 16:52:00+00:00,23.8,24.0,23.8,24.0,7
2026-04-06 16:53:00+00:00,23.9,24.0,23.8,23.8,7
2026-04-06 16:54:00+00:00,24.6,24.6,22.0,23.6,12
2026-04-06 16:56:00+00:00,21.7,22.3,21.7,22.3,4
2026-04-06 16:57:00+00:00,22.0,23.0,21.9,23.0,7
2026-04-06 16:58:00+00:00,22.1,22.6,22.1,22.6,3
2026-04-06 16:59:00+00:00,22.6,23.1,22.6,23.0,12
2026-04-06 17:00:00+00:00,22.9,22.9,20.6,20.7,19
2026-04-06 17:01:00+00:00,21.0,21.3,19.3,19.3,24
2026-04-06 17:02:00+00:00,18.05,18.75,16.5,16.5,79
2026-04-06 17:03:00+00:00,16.74,17.5,16.2,17.5,55
2026-04-06 17:04:00+00:00,18.04,19.6,18.04,18.7,8
2026-04-06 17:05:00+00:00,17.9,18.6,17.8,17.8,14
2026-04-06 17:06:00+00:00,17.4,17.95,16.7,16.7,44
2026-04-06 17:07:00+00:00,16.6,17.7,16.6,17.47,11
2026-04-06 17:08:00+00:00,18.3,19.2,18.25,18.25,11
2026-04-06 17:09:00+00:00,18.8,18.8,17.4,17.4,14
2026-04-06 17:10:00+00:00,18.0,18.0,14.69,16.17,69
2026-04-06 17:11:00+00:00,15.87,16.3,15.5,16.3,19
2026-04-06 17:12:00+00:00,15.8,16.1,12.6,12.7,107
2026-04-06 17:13:00+00:00,12.8,13.7,11.2,11.22,519
2026-04-06 17:14:00+00:00,11.7,12.5,10.8,12.2,296
2026-04-06 17:15:00+00:00,12.2,13.5,11.77,11.8,209
2026-04-06 17:16:00+00:00,11.9,13.2,11.9,12.8,148
2026-04-06 17:17:00+00:00,12.8,15.2,12.8,13.3,416
2026-04-06 17:18:00+00:00,13.5,13.5,11.9,12.9,289
2026-04-06 17:19:00+00:00,12.7,14.0,12.5,13.83,87
2026-04-06 17:20:00+00:00,13.6,13.7,11.9,11.9,87
2026-04-06 17:21:00+00:00,11.85,13.6,11.7,13.4,127
2026-04-06 17:22:00+00:00,12.9,15.52,12.7,15.0,154
2026-04-06 17:23:00+00:00,14.8,17.0,14.6,16.3,102
2026-04-06 17:24:00+00:00,16.06,18.0,16.06,18.0,54
2026-04-06 17:25:00+00:00,18.38,18.6,16.5,18.07,38
2026-04-06 17:26:00+00:00,18.0,18.1,15.9,16.4,87
2026-04-06 17:27:00+00:00,16.3,18.86,16.2,17.3,103
2026-04-06 17:28:00+00:00,17.43,18.2,17.3,18.2,32
2026-04-06 17:29:00+00:00,18.45,19.1,18.0,18.25,81
2026-04-06 17:30:00+00:00,18.2,18.2,16.6,16.6,31
2026-04-06 17:31:00+00:00,17.13,19.7,17.0,19.7,26
2026-04-06 17:32:00+00:00,19.6,20.0,18.39,18.58,29
2026-04-06 17:33:00+00:00,18.02,18.1,17.1,17.86,27
2026-04-06 17:34:00+00:00,17.59,21.0,16.6,17.8,71
2026-04-06 17:35:00+00:00,17.6,18.73,17.5,18.6,36
2026-04-06 17:36:00+00:00,18.6,19.54,18.32,19.1,21
2026-04-06 17:37:00+00:00,18.9,19.0,16.6,16.9,17
2026-04-06 17:38:00+00:00,16.7,16.7,15.7,16.25,47
2026-04-06 17:39:00+00:00,16.7,16.92,15.6,16.44,59
2026-04-06 17:40:00+00:00,15.7,16.1,15.1,15.9,62
2026-04-06 17:41:00+00:00,15.1,15.1,14.02,14.5,24
2026-04-06 17:42:00+00:00,14.4,15.0,13.7,13.8,37
2026-04-06 17:43:00+00:00,14.03,14.3,13.4,14.0,20
2026-04-06 17:44:00+00:00,14.0,15.3,13.8,15.0,66
2026-04-06 17:45:00+00:00,14.9,14.9,14.0,14.0,22
2026-04-06 17:46:00+00:00,13.5,14.1,12.35,13.0,51
2026-04-06 17:47:00+00:00,12.4,12.82,11.7,12.09,52
2026-04-06 17:48:00+00:00,12.0,12.1,11.5,12.0,66
2026-04-06 17:49:00+00:00,11.92,12.8,11.92,12.7,26
2026-04-06 17:50:00+00:00,12.8,12.8,11.3,11.82,87
2026-04-06 17:51:00+00:00,11.9,12.6,11.6,12.5,28
2026-04-06 17:52:00+00:00,12.3,13.3,12.3,12.4,42
2026-04-06 17:53:00+00:00,12.3,12.3,10.9,11.1,56
2026-04-06 17:54:00+00:00,11.4,11.4,10.4,10.88,27
2026-04-06 17:55:00+00:00,11.2,12.65,11.0,12.1,85
2026-04-06 17:56:00+00:00,11.9,11.9,10.9,11.3,39
2026-04-06 17:57:00+00:00,11.0,11.51,10.3,10.3,49
2026-04-06 17:58:00+00:00,10.2,10.41,9.8,10.3,196
2026-04-06 17:59:00+00:00,10.0,10.8,10.0,10.0,69
2026-04-06 18:00:00+00:00,10.1,10.35,9.47,9.9,166
2026-04-06 18:01:00+00:00,10.15,10.7,9.83,10.1,43
2026-04-06 18:02:00+00:00,9.5,10.2,9.4,9.75,115
2026-04-06 18:03:00+00:00,9.8,10.5,9.7,9.7,58
2026-04-06 18:04:00+00:00,9.6,10.2,8.63,9.1,194
2026-04-06 18:05:00+00:00,9.1,10.54,9.05,10.0,296
2026-04-06 18:06:00+00:00,9.9,10.1,9.1,9.2,113
2026-04-06 18:07:00+00:00,9.4,10.6,9.2,10.0,130
2026-04-06 18:08:00+00:00,10.0,10.3,9.3,10.0,124
2026-04-06 18:09:00+00:00,10.0,12.0,9.9,11.3,180
2026-04-06 18:10:00+00:00,11.1,16.27,11.1,15.9,105
2026-04-06 18:11:00+00:00,15.17,20.6,14.6,17.14,119
2026-04-06 18:12:00+00:00,16.8,16.8,14.5,16.3,78
2026-04-06 18:13:00+00:00,16.45,16.57,14.6,16.37,24
2026-04-06 18:14:00+00:00,15.65,15.65,13.74,14.8,55
2026-04-06 18:15:00+00:00,15.0,17.09,15.0,17.09,27
2026-04-06 18:16:00+00:00,16.9,18.05,16.0,17.7,103
2026-04-06 18:17:00+00:00,17.1,18.47,16.6,18.04,39
2026-04-06 18:18:00+00:00,18.75,20.1,18.43,20.1,22
2026-04-06 18:19:00+00:00,19.98,21.22,19.5,20.0,11
2026-04-06 18:20:00+00:00,20.0,20.29,19.3,19.6,18
2026-04-06 18:21:00+00:00,19.75,21.37,19.75,21.37,19
2026-04-06 18:22:00+00:00,20.72,20.8,20.24,20.5,16
2026-04-06 18:23:00+00:00,20.8,22.0,20.34,22.0,13
2026-04-06 18:24:00+00:00,21.9,25.59,21.9,23.4,75
2026-04-06 18:25:00+00:00,22.97,22.97,21.28,21.75,28
2026-04-06 18:26:00+00:00,21.8,21.8,21.1,21.8,87
2026-04-06 18:27:00+00:00,19.65,24.15,19.65,24.0,23
2026-04-06 18:28:00+00:00,25.68,25.68,22.8,22.98,31
2026-04-06 18:29:00+00:00,22.5,22.5,22.27,22.4,3
2026-04-06 18:30:00+00:00,24.38,25.0,24.38,24.44,15
2026-04-06 18:31:00+00:00,22.7,22.7,22.67,22.67,3
2026-04-06 18:32:00+00:00,23.86,23.86,20.99,20.99,42
2026-04-06 18:33:00+00:00,22.3,22.3,20.9,20.9,3
2026-04-06 18:34:00+00:00,20.82,20.82,18.5,19.34,25
2026-04-06 18:35:00+00:00,20.1,20.6,20.1,20.6,26
2026-04-06 18:36:00+00:00,22.0,22.15,20.46,20.46,4
2026-04-06 18:37:00+00:00,20.1,20.2,19.95,20.2,13
2026-04-06 18:38:00+00:00,20.45,20.52,20.45,20.52,2
2026-04-06 18:39:00+00:00,20.9,20.9,20.6,20.6,2
2026-04-06 18:40:00+00:00,18.57,18.78,17.84,18.03,64
2026-04-06 18:41:00+00:00,18.14,18.57,18.14,18.57,9
2026-04-06 18:42:00+00:00,18.89,19.2,18.8,18.8,15
2026-04-06 18:43:00+00:00,18.7,18.7,17.6,18.69,20
2026-04-06 18:44:00+00:00,18.1,19.45,17.6,18.8,14
2026-04-06 18:45:00+00:00,18.9,21.9,18.9,19.6,52
2026-04-06 18:46:00+00:00,19.9,19.9,18.7,18.7,12
2026-04-06 18:47:00+00:00,19.62,20.14,19.62,20.0,8
2026-04-06 18:48:00+00:00,19.13,19.13,18.6,19.03,12
2026-04-06 18:49:00+00:00,20.5,20.5,20.3,20.3,6
2026-04-06 18:50:00+00:00,20.95,21.4,20.7,21.2,17
2026-04-06 18:51:00+00:00,21.68,21.72,20.4,20.4,18
2026-04-06 18:52:00+00:00,21.32,21.32,21.32,21.32,2
2026-04-06 18:53:00+00:00,22.0,22.07,21.8,21.8,5
2026-04-06 18:54:00+00:00,21.6,22.0,21.4,22.0,14
2026-04-06 18:55:00+00:00,21.96,22.9,21.96,22.0,49
2026-04-06 18:56:00+00:00,22.05,22.4,22.0,22.4,12
2026-04-06 18:57:00+00:00,22.28,22.5,21.6,21.6,32
2026-04-06 18:58:00+00:00,21.8,21.9,21.8,21.9,2
2026-04-06 18:59:00+00:00,22.3,22.3,22.3,22.3,2
2026-04-06 19:00:00+00:00,22.59,22.59,20.7,20.7,19
2026-04-06 19:01:00+00:00,22.2,22.76,22.0,22.7,15
2026-04-06 19:02:00+00:00,21.18,21.9,21.18,21.9,6
2026-04-06 19:03:00+00:00,21.3,21.3,20.64,21.22,17
2026-04-06 19:05:00+00:00,22.7,22.7,22.7,22.7,2
2026-04-06 19:06:00+00:00,22.04,22.04,20.85,20.92,7
2026-04-06 19:07:00+00:00,20.42,20.62,20.18,20.62,14
2026-04-06 19:08:00+00:00,19.37,19.37,18.78,19.1,5
2026-04-06 19:09:00+00:00,19.02,19.02,18.76,19.0,12
2026-04-06 19:10:00+00:00,18.45,19.07,18.45,19.07,2
2026-04-06 19:12:00+00:00,19.17,19.17,18.33,18.33,3
2026-04-06 19:13:00+00:00,19.9,20.32,19.6,19.6,33
2026-04-06 19:14:00+00:00,19.95,20.35,19.59,20.35,3
2026-04-06 19:15:00+00:00,20.25,20.25,20.25,20.25,1
2026-04-06 19:16:00+00:00,20.2,20.2,20.0,20.0,2
2026-04-06 19:17:00+00:00,19.0,19.0,19.0,19.0,1
2026-04-06 19:18:00+00:00,18.2,18.2,18.0,18.0,20
2026-04-06 19:19:00+00:00,19.7,19.7,19.7,19.7,1
2026-04-06 19:20:00+00:00,19.6,19.6,19.6,19.6,10
2026-04-06 19:21:00+00:00,20.06,21.58,20.06,21.58,121
2026-04-06 19:22:00+00:00,20.07,20.07,18.5,19.07,37
2026-04-06 19:23:00+00:00,18.75,18.75,18.75,18.75,3
2026-04-06 19:24:00+00:00,18.13,18.35,17.8,17.8,25
2026-04-06 19:25:00+00:00,18.65,19.16,18.65,19.16,3
