ts,Open,High,Low,Close,Volume
2026-04-27 13:30:00+00:00,12.44,13.1,10.85,12.1,339
2026-04-27 13:31:00+00:00,11.87,15.5,11.2,15.5,449
2026-04-27 13:32:00+00:00,15.8,16.65,15.04,15.63,342
2026-04-27 13:33:00+00:00,15.7,15.8,14.4,15.8,153
2026-04-27 13:34:00+00:00,15.7,16.0,13.8,13.8,212
2026-04-27 13:35:00+00:00,13.4,16.1,13.2,15.43,340
2026-04-27 13:36:00+00:00,15.0,15.2,13.1,15.1,217
2026-04-27 13:37:00+00:00,15.5,16.2,15.0,15.3,176
2026-04-27 13:38:00+00:00,15.2,16.8,15.0,16.8,196
2026-04-27 13:39:00+00:00,16.8,17.1,15.9,17.1,168
2026-04-27 13:40:00+00:00,17.4,17.4,15.4,16.5,153
2026-04-27 13:41:00+00:00,16.2,16.95,15.9,16.4,107
2026-04-27 13:42:00+00:00,16.3,16.3,13.95,14.0,222
2026-04-27 13:43:00+00:00,14.3,14.5,13.8,14.0,257
2026-04-27 13:44:00+00:00,14.19,14.8,13.03,13.3,244
2026-04-27 13:45:00+00:00,13.3,13.61,11.8,12.3,468
2026-04-27 13:46:00+00:00,12.2,12.63,11.32,11.9,241
2026-04-27 13:47:00+00:00,11.9,11.9,9.0,10.9,727
2026-04-27 13:48:00+00:00,11.0,11.5,10.47,10.9,303
2026-04-27 13:49:00+00:00,11.0,11.2,9.85,10.1,282
2026-04-27 13:50:00+00:00,10.0,10.4,9.3,10.2,453
2026-04-27 13:51:00+00:00,10.35,10.4,9.5,10.19,258
2026-04-27 13:52:00+00:00,10.1,11.7,9.6,11.7,300
2026-04-27 13:53:00+00:00,11.6,13.27,11.6,13.2,591
2026-04-27 13:54:00+00:00,13.1,14.8,12.5,14.7,570
2026-04-27 13:55:00+00:00,14.8,16.0,14.16,14.6,450
2026-04-27 13:56:00+00:00,14.5,15.8,13.8,15.0,251
2026-04-27 13:57:00+00:00,15.0,15.92,14.6,15.0,215
2026-04-27 13:58:00+00:00,14.8,15.82,14.7,15.0,137
2026-04-27 13:59:00+00:00,15.1,15.9,14.5,14.5,175
