ts,Open,High,Low,Close,Volume
2026-04-07 13:30:00+00:00,33.64,33.64,29.68,30.3,13
2026-04-07 13:31:00+00:00,29.41,29.41,25.9,26.0,60
2026-04-07 13:32:00+00:00,26.82,27.7,24.6,25.6,82
2026-04-07 13:33:00+00:00,25.0,25.6,23.3,25.2,98
2026-04-07 13:34:00+00:00,24.5,25.1,23.3,23.3,107
2026-04-07 13:35:00+00:00,23.0,23.0,21.0,22.33,290
2026-04-07 13:36:00+00:00,22.4,26.8,22.4,23.4,170
2026-04-07 13:37:00+00:00,24.03,25.7,23.43,23.85,108
2026-04-07 13:38:00+00:00,23.4,24.7,22.0,22.0,58
2026-04-07 13:39:00+00:00,22.34,22.34,19.54,20.2,231
2026-04-07 13:40:00+00:00,20.1,21.6,18.7,18.7,169
2026-04-07 13:41:00+00:00,18.9,19.5,18.1,18.5,124
2026-04-07 13:42:00+00:00,18.8,19.9,18.6,19.1,163
2026-04-07 13:43:00+00:00,19.2,20.58,18.5,18.5,185
2026-04-07 13:44:00+00:00,18.5,18.7,17.1,17.6,256
2026-04-07 13:45:00+00:00,17.7,18.38,16.17,17.1,129
2026-04-07 13:46:00+00:00,17.3,17.6,16.5,17.0,78
2026-04-07 13:47:00+00:00,16.56,16.8,15.4,15.9,187
2026-04-07 13:48:00+00:00,16.0,16.6,14.43,15.3,151
2026-04-07 13:49:00+00:00,15.0,16.67,15.0,15.6,124
2026-04-07 13:50:00+00:00,15.5,16.2,14.3,15.0,130
2026-04-07 13:51:00+00:00,14.9,16.7,14.7,15.5,278
2026-04-07 13:52:00+00:00,15.4,17.8,15.4,16.9,388
2026-04-07 13:53:00+00:00,17.1,18.0,15.73,18.0,182
2026-04-07 13:54:00+00:00,18.1,20.3,18.1,20.3,398
2026-04-07 13:55:00+00:00,19.9,21.07,18.6,19.3,272
2026-04-07 13:56:00+00:00,19.4,19.4,15.8,16.3,361
2026-04-07 13:57:00+00:00,16.3,16.7,15.2,15.6,316
2026-04-07 13:58:00+00:00,15.8,16.0,14.8,14.8,158
2026-04-07 13:59:00+00:00,14.9,15.12,12.5,12.8,209
2026-04-07 14:00:00+00:00,12.7,13.5,11.6,12.2,331
2026-04-07 14:01:00+00:00,12.3,12.52,11.2,11.6,178
2026-04-07 14:02:00+00:00,11.66,11.9,10.8,11.5,169
2026-04-07 14:03:00+00:00,11.86,11.86,10.75,10.9,196
2026-04-07 14:04:00+00:00,10.71,11.0,10.2,10.8,204
2026-04-07 14:05:00+00:00,10.6,10.72,9.7,10.2,235
2026-04-07 14:06:00+00:00,10.0,10.0,8.4,9.2,473
2026-04-07 14:07:00+00:00,9.34,10.0,8.3,8.3,417
2026-04-07 14:08:00+00:00,8.5,8.7,7.6,7.7,359
2026-04-07 14:09:00+00:00,7.8,8.2,7.25,8.02,218
2026-04-07 14:10:00+00:00,8.15,8.8,8.0,8.4,207
2026-04-07 14:11:00+00:00,8.4,8.9,7.8,8.0,232
2026-04-07 14:12:00+00:00,8.2,8.8,7.95,8.0,101
2026-04-07 14:13:00+00:00,8.1,8.56,7.9,7.9,85
2026-04-07 14:14:00+00:00,8.1,8.8,8.1,8.55,152
2026-04-07 14:15:00+00:00,8.9,9.3,8.2,9.3,217
2026-04-07 14:16:00+00:00,9.4,10.5,9.3,9.4,492
2026-04-07 14:17:00+00:00,9.1,9.4,8.38,8.8,96
2026-04-07 14:18:00+00:00,8.55,9.25,8.3,9.1,90
2026-04-07 14:19:00+00:00,9.0,9.9,8.5,9.8,160
