ts,Open,High,Low,Close,Volume
2026-05-04 13:30:00+00:00,13.2,15.39,13.0,15.1,270
2026-05-04 13:31:00+00:00,14.7,18.0,14.6,15.0,381
2026-05-04 13:32:00+00:00,14.9,16.1,13.4,13.4,239
2026-05-04 13:33:00+00:00,13.6,13.9,12.8,13.5,184
2026-05-04 13:34:00+00:00,13.65,13.8,12.57,12.8,331
2026-05-04 13:35:00+00:00,13.4,14.4,12.6,13.0,371
2026-05-04 13:36:00+00:00,12.9,13.1,11.04,11.52,230
2026-05-04 13:37:00+00:00,11.3,14.4,11.3,13.3,226
2026-05-04 13:38:00+00:00,13.6,14.5,12.7,13.4,171
2026-05-04 13:39:00+00:00,13.5,14.0,11.9,12.5,211
2026-05-04 13:40:00+00:00,13.0,13.7,12.5,12.6,304
2026-05-04 13:41:00+00:00,12.6,12.6,10.6,10.9,221
2026-05-04 13:42:00+00:00,11.1,11.3,10.0,10.7,228
2026-05-04 13:43:00+00:00,10.6,11.3,10.1,10.6,198
2026-05-04 13:44:00+00:00,10.3,11.5,9.9,11.35,131
2026-05-04 13:45:00+00:00,11.5,11.9,9.86,9.86,245
2026-05-04 13:46:00+00:00,9.8,10.2,8.9,9.5,209
2026-05-04 13:47:00+00:00,9.5,9.5,8.5,9.2,192
2026-05-04 13:48:00+00:00,9.1,9.47,8.4,8.9,194
2026-05-04 13:49:00+00:00,9.22,9.3,8.1,9.2,166
2026-05-04 13:50:00+00:00,9.12,10.0,8.78,8.8,215
2026-05-04 13:51:00+00:00,8.6,9.0,8.2,8.4,171
2026-05-04 13:52:00+00:00,8.32,8.9,7.98,8.6,175
2026-05-04 13:53:00+00:00,8.8,10.5,8.47,8.47,277
2026-05-04 13:54:00+00:00,8.5,8.9,8.3,8.8,138
2026-05-04 13:55:00+00:00,8.87,10.3,8.87,9.0,390
2026-05-04 13:56:00+00:00,8.9,8.9,8.3,8.7,183
2026-05-04 13:57:00+00:00,8.7,8.7,7.7,8.4,259
2026-05-04 13:58:00+00:00,8.3,8.3,7.6,8.0,234
2026-05-04 13:59:00+00:00,7.85,7.9,6.9,7.0,274
2026-05-04 14:00:00+00:00,7.11,8.1,6.86,7.9,334
2026-05-04 14:01:00+00:00,7.8,8.5,7.6,8.3,263
2026-05-04 14:02:00+00:00,8.35,8.8,7.8,7.9,297
2026-05-04 14:03:00+00:00,7.82,8.3,7.5,8.3,268
2026-05-04 14:04:00+00:00,8.3,8.9,8.2,8.7,223
2026-05-04 14:05:00+00:00,8.7,9.34,7.9,8.1,277
2026-05-04 14:06:00+00:00,8.15,8.7,7.96,8.4,200
2026-05-04 14:07:00+00:00,8.1,8.1,7.4,7.7,303
2026-05-04 14:08:00+00:00,7.5,10.9,7.1,8.9,570
2026-05-04 14:09:00+00:00,8.7,10.9,8.4,9.9,501
2026-05-04 14:10:00+00:00,9.9,10.3,8.3,8.3,260
2026-05-04 14:11:00+00:00,8.2,8.6,7.2,7.5,392
2026-05-04 14:12:00+00:00,7.4,7.45,5.67,5.97,564
2026-05-04 14:13:00+00:00,6.0,6.1,5.3,5.7,394
2026-05-04 14:14:00+00:00,5.7,6.5,5.3,5.9,249
2026-05-04 14:15:00+00:00,5.9,6.25,5.4,5.7,205
2026-05-04 14:16:00+00:00,5.7,5.85,5.1,5.1,204
2026-05-04 14:17:00+00:00,5.1,5.5,4.9,5.3,246
2026-05-04 14:18:00+00:00,5.4,5.8,4.8,5.0,177
2026-05-04 14:19:00+00:00,4.85,5.2,4.7,4.8,252
2026-05-04 14:20:00+00:00,4.74,4.8,4.2,4.7,257
2026-05-04 14:21:00+00:00,4.65,4.7,4.2,4.3,168
2026-05-04 14:22:00+00:00,4.2,4.3,3.9,4.2,346
2026-05-04 14:23:00+00:00,4.3,4.8,4.15,4.8,489
2026-05-04 14:24:00+00:00,4.8,5.0,4.6,4.8,144
2026-05-04 14:25:00+00:00,4.84,5.01,4.4,4.5,147
2026-05-04 14:26:00+00:00,4.41,4.7,4.18,4.6,109
2026-05-04 14:27:00+00:00,4.4,4.62,4.2,4.57,44
2026-05-04 14:28:00+00:00,4.57,5.1,4.45,4.6,131
2026-05-04 14:29:00+00:00,4.5,5.6,4.5,5.1,284
2026-05-04 14:30:00+00:00,5.26,5.4,4.26,4.3,225
2026-05-04 14:31:00+00:00,4.2,4.4,3.8,3.9,226
2026-05-04 14:32:00+00:00,3.82,4.02,3.57,3.7,196
2026-05-04 14:33:00+00:00,3.64,3.9,3.4,3.7,471
2026-05-04 14:34:00+00:00,3.7,4.12,3.67,4.05,185
2026-05-04 14:35:00+00:00,4.1,4.2,3.8,4.1,197
2026-05-04 14:36:00+00:00,4.0,4.5,4.0,4.1,165
2026-05-04 14:37:00+00:00,4.0,4.25,3.66,3.7,318
2026-05-04 14:38:00+00:00,3.7,3.8,3.15,3.15,194
2026-05-04 14:39:00+00:00,3.1,3.66,3.1,3.5,341
2026-05-04 14:40:00+00:00,3.5,3.5,3.1,3.13,152
2026-05-04 14:41:00+00:00,3.1,3.28,3.0,3.2,130
2026-05-04 14:42:00+00:00,3.1,3.2,2.92,2.92,166
2026-05-04 14:43:00+00:00,2.95,3.05,2.85,3.05,249
2026-05-04 14:44:00+00:00,3.02,3.36,3.0,3.22,218
2026-05-04 14:45:00+00:00,3.2,3.2,2.9,2.95,498
2026-05-04 14:46:00+00:00,3.0,3.5,3.0,3.25,255
2026-05-04 14:47:00+00:00,3.2,3.3,3.1,3.1,126
2026-05-04 14:48:00+00:00,3.2,3.5,3.17,3.3,110
2026-05-04 14:49:00+00:00,3.3,3.6,3.26,3.4,153
2026-05-04 14:50:00+00:00,3.4,3.5,3.2,3.4,189
2026-05-04 14:51:00+00:00,3.42,3.42,3.0,3.17,61
2026-05-04 14:52:00+00:00,3.07,3.1,2.9,3.0,114
2026-05-04 14:53:00+00:00,3.0,3.3,2.85,3.13,129
2026-05-04 14:54:00+00:00,3.2,3.4,3.1,3.1,109
2026-05-04 14:55:00+00:00,3.0,3.15,2.9,3.1,141
2026-05-04 14:56:00+00:00,3.2,4.7,3.1,3.8,502
2026-05-04 14:57:00+00:00,3.8,5.2,3.8,4.6,607
2026-05-04 14:58:00+00:00,4.55,4.95,4.2,4.8,224
2026-05-04 14:59:00+00:00,4.7,6.7,4.4,6.0,712
2026-05-04 15:00:00+00:00,6.0,9.5,5.0,5.0,1562
2026-05-04 15:01:00+00:00,5.1,5.65,4.8,5.1,290
2026-05-04 15:02:00+00:00,5.04,5.3,4.2,5.16,367
2026-05-04 15:03:00+00:00,5.0,5.9,5.0,5.8,336
2026-05-04 15:04:00+00:00,5.9,6.2,5.4,6.0,241
2026-05-04 15:05:00+00:00,5.9,6.8,5.3,5.5,422
2026-05-04 15:06:00+00:00,5.7,6.5,5.7,6.0,260
2026-05-04 15:07:00+00:00,5.8,6.8,5.4,6.7,259
2026-05-04 15:08:00+00:00,6.7,7.6,6.6,7.4,324
2026-05-04 15:09:00+00:00,7.6,8.4,6.4,6.8,369
2026-05-04 15:10:00+00:00,6.9,7.2,6.5,6.8,243
2026-05-04 15:11:00+00:00,6.6,7.8,6.6,7.6,315
2026-05-04 15:12:00+00:00,7.7,8.2,7.4,8.1,687
2026-05-04 15:13:00+00:00,8.17,9.3,7.9,8.5,483
2026-05-04 15:14:00+00:00,8.5,9.9,8.3,8.7,550
2026-05-04 15:15:00+00:00,8.9,9.5,7.65,8.3,643
2026-05-04 15:16:00+00:00,8.05,8.8,8.0,8.3,317
2026-05-04 15:17:00+00:00,8.14,11.4,8.14,10.2,636
2026-05-04 15:18:00+00:00,10.2,12.2,10.2,12.1,770
2026-05-04 15:19:00+00:00,12.1,19.0,11.4,18.0,890
2026-05-04 15:20:00+00:00,18.4,22.9,17.8,20.5,611
2026-05-04 15:21:00+00:00,21.0,29.2,21.0,27.78,398
2026-05-04 15:22:00+00:00,28.4,29.2,21.3,22.5,434
2026-05-04 15:23:00+00:00,21.62,26.7,21.62,24.9,82
2026-05-04 15:24:00+00:00,24.8,28.2,24.6,26.2,70
2026-05-04 15:25:00+00:00,26.6,26.99,23.8,25.85,51
2026-05-04 15:26:00+00:00,25.63,26.5,18.86,19.78,83
2026-05-04 15:27:00+00:00,19.6,21.53,19.5,19.5,64
2026-05-04 15:28:00+00:00,18.78,20.6,18.5,20.6,41
2026-05-04 15:29:00+00:00,20.2,21.5,19.41,21.5,25
2026-05-04 15:30:00+00:00,19.8,22.46,19.8,21.7,41
2026-05-04 15:31:00+00:00,21.9,23.8,21.5,23.7,42
2026-05-04 15:32:00+00:00,23.82,27.77,23.3,27.0,145
2026-05-04 15:33:00+00:00,26.67,26.7,23.0,23.0,67
2026-05-04 15:34:00+00:00,23.5,24.2,21.45,22.6,56
2026-05-04 15:35:00+00:00,23.1,28.0,23.1,27.0,111
2026-05-04 15:36:00+00:00,28.0,28.7,23.2,24.2,21
2026-05-04 15:37:00+00:00,25.8,25.8,23.7,23.9,6
2026-05-04 15:38:00+00:00,24.1,24.1,19.53,23.0,84
2026-05-04 15:39:00+00:00,22.5,25.18,21.9,25.18,24
2026-05-04 15:40:00+00:00,25.03,29.13,24.7,27.11,40
