ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-27 13:30:00+00:00,12,25.8583,25.0,26.6,26.8,23.8,1779888600000,7
2026-05-27 13:32:00+00:00,21,23.9314,23.8,24.1,24.3,23.7,1779888720000,11
2026-05-27 13:34:00+00:00,16,24.6206,23.6,25.3,25.38,23.6,1779888840000,11
2026-05-27 13:35:00+00:00,55,24.4713,24.4,24.3,25.5,23.9,1779888900000,22
2026-05-27 13:37:00+00:00,89,23.336,23.8,22.45,24.0,22.2,1779889020000,27
2026-05-27 13:38:00+00:00,55,22.952,24.0,23.3,24.0,22.4,1779889080000,19
2026-05-27 13:39:00+00:00,21,23.289,23.35,22.92,23.5,22.92,1779889140000,12
2026-05-27 13:40:00+00:00,20,21.8225,22.3,22.37,22.37,21.28,1779889200000,11
2026-05-27 13:41:00+00:00,15,21.3447,21.9,20.7,21.9,20.57,1779889260000,11
2026-05-27 13:42:00+00:00,62,20.2481,20.6,20.2,20.9,19.69,1779889320000,34
2026-05-27 13:43:00+00:00,116,18.8288,20.4,17.58,20.4,17.58,1779889380000,49
2026-05-27 13:45:00+00:00,409,18.2221,16.9,20.0,20.1,16.7,1779889500000,183
2026-05-27 13:46:00+00:00,162,19.1704,20.2,17.7,20.2,17.7,1779889560000,79
2026-05-27 13:47:00+00:00,164,17.6279,18.3,17.1,18.3,17.1,1779889620000,65
2026-05-27 13:48:00+00:00,145,17.8503,17.1,17.7,19.1,16.8,1779889680000,73
2026-05-27 13:50:00+00:00,220,18.465,17.5,19.68,19.7,17.45,1779889800000,99
2026-05-27 13:51:00+00:00,186,19.7647,19.8,20.5,20.65,19.3,1779889860000,67
2026-05-27 13:52:00+00:00,99,20.7741,20.3,21.1,21.4,19.95,1779889920000,51
2026-05-27 13:53:00+00:00,59,20.7568,21.3,20.4,21.5,19.9,1779889980000,38
2026-05-27 13:54:00+00:00,147,20.2136,21.0,19.8,21.1,19.0,1779890040000,51
2026-05-27 13:55:00+00:00,53,20.0213,19.7,19.4,21.05,19.2,1779890100000,25
2026-05-27 13:56:00+00:00,137,19.722,18.75,20.0,20.2,18.33,1779890160000,61
2026-05-27 13:57:00+00:00,208,20.7507,19.9,20.6,21.6,19.8,1779890220000,90
2026-05-27 13:58:00+00:00,158,19.55,20.6,19.1,20.6,18.9,1779890280000,71
2026-05-27 13:59:00+00:00,91,20.4038,19.2,21.5,22.1,19.2,1779890340000,40
2026-05-27 14:00:00+00:00,127,20.9798,21.6,21.7,22.1,19.7,1779890400000,79
2026-05-27 14:01:00+00:00,150,23.3105,21.6,24.74,24.74,21.6,1779890460000,74
2026-05-27 14:02:00+00:00,128,24.9035,24.92,25.5,26.1,23.9,1779890520000,62
2026-05-27 14:03:00+00:00,137,25.0018,25.4,24.5,25.8,24.0,1779890580000,66
2026-05-27 14:04:00+00:00,123,24.9979,24.3,25.8,26.3,23.5,1779890640000,57
2026-05-27 14:05:00+00:00,92,25.1978,26.0,25.0,26.2,24.0,1779890700000,66
2026-05-27 14:06:00+00:00,22,24.6509,24.8,24.5,25.0,24.5,1779890760000,8
2026-05-27 14:07:00+00:00,50,23.823,24.7,20.3,25.2,20.0,1779890820000,27
2026-05-27 14:08:00+00:00,74,20.3243,20.8,19.6,22.1,19.3,1779890880000,29
2026-05-27 14:09:00+00:00,73,20.9256,19.45,21.77,21.9,19.45,1779890940000,33
2026-05-27 14:10:00+00:00,46,21.6043,21.7,20.4,22.3,20.4,1779891000000,22
2026-05-27 14:11:00+00:00,53,20.7811,20.2,19.9,21.2,19.9,1779891060000,20
2026-05-27 14:12:00+00:00,14,20.59,20.1,21.5,21.5,20.1,1779891120000,9
2026-05-27 14:13:00+00:00,54,22.138,21.75,22.6,22.6,21.5,1779891180000,23
2026-05-27 14:14:00+00:00,71,22.8483,22.6,22.9,23.28,22.0,1779891240000,31
2026-05-27 14:15:00+00:00,12,23.1583,22.9,23.3,23.3,22.9,1779891300000,7
2026-05-27 14:16:00+00:00,57,24.6653,22.3,25.29,25.29,22.3,1779891360000,22
2026-05-27 14:17:00+00:00,61,25.7231,25.4,25.6,26.2,25.2,1779891420000,33
2026-05-27 14:18:00+00:00,40,25.351,25.5,25.6,25.7,24.43,1779891480000,27
2026-05-27 14:19:00+00:00,9,25.6022,25.1,25.7,26.1,25.1,1779891540000,7
2026-05-27 14:20:00+00:00,114,24.5215,26.0,22.0,26.3,22.0,1779891600000,46
2026-05-27 14:21:00+00:00,76,22.9296,22.5,22.2,23.7,22.2,1779891660000,32
2026-05-27 14:22:00+00:00,44,22.5182,22.66,20.9,22.9,20.9,1779891720000,14
2026-05-27 14:23:00+00:00,19,21.4126,21.1,20.7,21.78,20.7,1779891780000,13
2026-05-27 14:24:00+00:00,54,19.2633,20.6,18.8,20.6,18.5,1779891840000,25
2026-05-27 14:25:00+00:00,92,17.7864,18.29,16.8,18.5,16.8,1779891900000,44
2026-05-27 14:26:00+00:00,119,16.7739,16.9,16.5,17.4,16.0,1779891960000,49
2026-05-27 14:27:00+00:00,76,16.3886,16.5,15.9,16.95,15.9,1779892020000,40
2026-05-27 14:28:00+00:00,82,16.9754,16.0,17.1,17.9,16.0,1779892080000,46
2026-05-27 14:29:00+00:00,144,18.1191,16.8,18.3,18.3,16.8,1779892140000,58
2026-05-27 14:30:00+00:00,61,19.6487,18.1,19.7,20.1,18.1,1779892200000,33
2026-05-27 14:31:00+00:00,42,20.4398,19.4,20.9,21.0,19.4,1779892260000,21
2026-05-27 14:32:00+00:00,92,19.1092,20.9,17.5,20.9,17.5,1779892320000,31
2026-05-27 14:33:00+00:00,145,16.2506,17.2,16.0,18.1,14.1,1779892380000,82
2026-05-27 14:34:00+00:00,99,17.5475,16.3,19.4,19.4,15.9,1779892440000,45
2026-05-27 14:35:00+00:00,61,19.8069,19.6,20.0,20.1,19.0,1779892500000,22
2026-05-27 14:36:00+00:00,42,21.0807,20.82,21.18,21.4,20.8,1779892560000,20
2026-05-27 14:37:00+00:00,64,19.6891,20.8,20.4,20.8,19.5,1779892620000,11
2026-05-27 14:38:00+00:00,70,22.4114,21.6,22.15,23.0,21.6,1779892680000,29
2026-05-27 14:39:00+00:00,55,22.5953,22.5,22.9,22.9,22.3,1779892740000,24
2026-05-27 14:40:00+00:00,54,22.453,23.1,23.3,23.3,21.87,1779892800000,32
2026-05-27 14:41:00+00:00,34,22.4212,23.32,21.9,23.32,21.9,1779892860000,17
2026-05-27 14:42:00+00:00,48,19.6535,21.3,19.4,21.3,19.25,1779892920000,16
2026-05-27 14:43:00+00:00,65,19.5597,18.8,21.1,21.1,18.4,1779892980000,27
2026-05-27 14:44:00+00:00,27,19.4315,21.0,19.55,21.0,18.8,1779893040000,16
2026-05-27 14:45:00+00:00,14,18.9171,19.2,18.8,19.2,18.7,1779893100000,9
2026-05-27 14:46:00+00:00,15,19.02,18.7,19.4,19.4,18.7,1779893160000,9
2026-05-27 14:47:00+00:00,26,19.5385,19.1,19.9,20.0,18.6,1779893220000,16
2026-05-27 14:48:00+00:00,39,19.2962,19.8,18.5,19.8,18.5,1779893280000,17
2026-05-27 14:49:00+00:00,49,17.848,18.8,16.6,18.8,16.6,1779893340000,22
2026-05-27 14:50:00+00:00,17,17.6488,17.0,17.85,18.0,17.0,1779893400000,11
2026-05-27 14:51:00+00:00,37,17.4581,18.1,17.3,18.1,17.3,1779893460000,16
2026-05-27 14:52:00+00:00,13,17.5877,16.7,18.0,18.0,16.7,1779893520000,6
2026-05-27 14:53:00+00:00,29,17.4966,17.4,17.5,17.8,17.1,1779893580000,14
2026-05-27 14:54:00+00:00,67,17.8699,17.97,18.0,18.53,16.8,1779893640000,29
2026-05-27 14:55:00+00:00,73,17.2478,17.3,16.27,17.6,16.27,1779893700000,21
2026-05-27 14:56:00+00:00,138,15.0117,16.29,13.73,16.29,13.7,1779893760000,65
2026-05-27 14:57:00+00:00,108,14.426,14.1,14.5,14.9,13.9,1779893820000,47
2026-05-27 14:58:00+00:00,89,14.6915,14.57,15.1,15.2,14.3,1779893880000,38
2026-05-27 14:59:00+00:00,124,15.1331,15.3,14.5,15.57,14.5,1779893940000,47
2026-05-27 15:00:00+00:00,171,14.0695,14.8,13.6,14.8,13.4,1779894000000,69
2026-05-27 15:01:00+00:00,153,14.8188,13.5,15.6,15.6,13.5,1779894060000,57
2026-05-27 15:02:00+00:00,136,15.7895,15.6,15.3,16.3,15.3,1779894120000,52
2026-05-27 15:03:00+00:00,62,15.6305,15.0,16.05,16.4,14.8,1779894180000,34
2026-05-27 15:04:00+00:00,44,14.9459,15.6,14.72,15.8,14.4,1779894240000,24
2026-05-27 15:05:00+00:00,39,14.0377,14.7,14.1,15.0,13.5,1779894300000,23
2026-05-27 15:06:00+00:00,59,14.8847,14.5,14.4,15.38,14.4,1779894360000,31
2026-05-27 15:07:00+00:00,46,14.9576,14.4,15.53,15.53,14.15,1779894420000,29
2026-05-27 15:08:00+00:00,66,15.7939,15.4,16.0,16.6,15.2,1779894480000,29
2026-05-27 15:09:00+00:00,62,15.7866,15.9,15.69,16.0,15.4,1779894540000,20
2026-05-27 15:10:00+00:00,85,15.8875,15.7,16.0,16.4,15.28,1779894600000,35
2026-05-27 15:11:00+00:00,33,15.9242,16.1,16.0,16.1,15.5,1779894660000,20
2026-05-27 15:12:00+00:00,35,15.1891,15.9,14.7,15.9,14.6,1779894720000,24
2026-05-27 15:13:00+00:00,64,14.9095,14.5,15.3,15.6,14.5,1779894780000,33
2026-05-27 15:14:00+00:00,28,15.1143,15.1,14.5,15.4,14.5,1779894840000,12
2026-05-27 15:15:00+00:00,638,13.2992,14.3,12.6,14.3,12.4,1779894900000,173
2026-05-27 15:16:00+00:00,135,12.8039,12.63,13.2,13.32,12.6,1779894960000,59
2026-05-27 15:17:00+00:00,91,13.1265,13.4,12.7,13.5,12.7,1779895020000,42
2026-05-27 15:18:00+00:00,95,12.924,12.75,13.47,13.5,12.5,1779895080000,45
2026-05-27 15:19:00+00:00,219,11.8146,13.3,11.3,13.3,11.15,1779895140000,88
2026-05-27 15:20:00+00:00,211,11.679,11.2,11.6,12.1,11.05,1779895200000,97
2026-05-27 15:21:00+00:00,304,10.9035,11.7,10.1,11.7,10.1,1779895260000,120
2026-05-27 15:22:00+00:00,281,10.5795,10.3,10.6,11.13,10.1,1779895320000,119
2026-05-27 15:23:00+00:00,359,10.8674,10.4,10.9,11.5,10.4,1779895380000,144
2026-05-27 15:24:00+00:00,292,11.7764,10.8,12.2,12.4,10.8,1779895440000,125
2026-05-27 15:25:00+00:00,172,12.2142,12.2,11.9,12.6,11.85,1779895500000,99
