ts,Open,High,Low,Close,Volume
2026-05-06 13:30:00+00:00,10.5,11.48,9.4,10.3,380
2026-05-06 13:32:00+00:00,12.8,15.4,12.4,15.2,657
2026-05-06 13:34:00+00:00,14.5,16.5,14.4,16.3,365
2026-05-06 13:35:00+00:00,16.5,17.27,15.1,16.0,514
2026-05-06 13:36:00+00:00,16.3,18.2,16.3,17.9,343
2026-05-06 13:37:00+00:00,17.75,18.4,15.8,15.9,251
2026-05-06 13:38:00+00:00,15.74,16.9,15.7,16.4,196
2026-05-06 13:39:00+00:00,16.35,16.35,15.3,15.84,140
2026-05-06 13:40:00+00:00,15.8,15.9,14.7,14.95,102
2026-05-06 13:41:00+00:00,15.0,15.6,14.25,14.5,219
2026-05-06 13:42:00+00:00,15.0,15.9,14.2,14.4,240
2026-05-06 13:43:00+00:00,14.2,16.0,13.8,15.9,399
2026-05-06 13:44:00+00:00,15.8,16.0,14.7,15.3,162
2026-05-06 13:45:00+00:00,15.5,16.3,14.1,14.7,308
2026-05-06 13:46:00+00:00,14.55,15.5,14.4,15.2,120
2026-05-06 13:47:00+00:00,15.0,16.6,14.85,16.57,256
2026-05-06 13:48:00+00:00,16.52,17.3,15.0,15.1,234
2026-05-06 13:49:00+00:00,15.2,15.5,14.4,15.1,159
2026-05-06 13:50:00+00:00,14.7,14.7,11.6,11.63,323
2026-05-06 13:51:00+00:00,11.3,13.4,11.2,13.3,371
2026-05-06 13:52:00+00:00,13.2,15.1,13.2,14.7,349
2026-05-06 13:53:00+00:00,14.96,16.5,14.3,16.5,276
2026-05-06 13:54:00+00:00,16.6,18.77,16.6,18.3,161
2026-05-06 13:55:00+00:00,18.2,18.5,17.76,17.84,137
2026-05-06 13:56:00+00:00,17.4,17.6,15.3,16.9,178
2026-05-06 13:57:00+00:00,17.0,18.9,16.8,18.41,201
2026-05-06 13:58:00+00:00,18.4,19.1,18.0,18.0,118
2026-05-06 13:59:00+00:00,17.9,19.03,17.8,18.2,71
2026-05-06 14:00:00+00:00,18.2,20.05,18.2,19.3,186
2026-05-06 14:01:00+00:00,19.2,20.3,18.18,19.9,169
2026-05-06 14:02:00+00:00,19.8,19.8,17.5,17.7,115
2026-05-06 14:03:00+00:00,17.27,18.2,17.1,17.6,39
2026-05-06 14:04:00+00:00,17.8,18.22,16.7,17.06,104
2026-05-06 14:05:00+00:00,16.72,18.1,16.72,17.8,66
2026-05-06 14:06:00+00:00,17.97,18.4,14.4,14.4,206
2026-05-06 14:07:00+00:00,14.4,16.7,13.6,16.7,255
2026-05-06 14:08:00+00:00,16.8,17.7,16.0,17.5,204
2026-05-06 14:09:00+00:00,17.4,19.5,17.2,19.0,108
2026-05-06 14:10:00+00:00,18.9,20.4,18.9,18.9,186
2026-05-06 14:11:00+00:00,19.7,20.5,19.1,20.5,56
2026-05-06 14:12:00+00:00,20.5,21.8,19.8,20.2,93
2026-05-06 14:13:00+00:00,19.9,21.23,19.9,20.5,95
2026-05-06 14:14:00+00:00,20.3,21.4,19.8,20.67,75
2026-05-06 14:15:00+00:00,20.6,21.57,20.4,21.03,144
2026-05-06 14:16:00+00:00,20.7,22.0,20.7,20.8,82
2026-05-06 14:17:00+00:00,20.8,21.0,18.05,19.8,67
2026-05-06 14:18:00+00:00,18.9,20.2,17.8,18.57,37
2026-05-06 14:19:00+00:00,18.7,20.1,18.6,18.6,78
2026-05-06 14:20:00+00:00,18.71,19.6,18.71,19.1,74
2026-05-06 14:21:00+00:00,19.6,21.2,19.6,20.76,87
2026-05-06 14:22:00+00:00,21.0,21.3,20.0,20.6,61
2026-05-06 14:23:00+00:00,20.18,21.8,19.2,21.8,84
2026-05-06 14:24:00+00:00,21.9,22.0,20.1,21.74,103
2026-05-06 14:25:00+00:00,22.05,23.5,21.8,23.02,89
2026-05-06 14:26:00+00:00,23.5,24.25,22.57,23.1,149
2026-05-06 14:27:00+00:00,23.2,24.3,23.2,23.4,198
2026-05-06 14:28:00+00:00,24.0,24.55,23.44,24.55,84
2026-05-06 14:29:00+00:00,24.6,24.8,20.1,20.8,105
2026-05-06 14:30:00+00:00,20.5,22.4,20.5,22.4,114
2026-05-06 14:31:00+00:00,22.12,23.3,22.09,23.3,15
2026-05-06 14:32:00+00:00,23.5,25.83,23.5,25.83,56
2026-05-06 14:33:00+00:00,26.0,26.8,25.31,26.1,257
2026-05-06 14:34:00+00:00,26.1,26.93,26.1,26.29,48
2026-05-06 14:35:00+00:00,26.7,27.7,26.28,27.7,65
2026-05-06 14:36:00+00:00,28.0,28.6,27.8,27.8,29
2026-05-06 14:37:00+00:00,28.2,28.2,27.22,28.0,64
2026-05-06 14:38:00+00:00,28.0,29.3,27.46,29.3,377
2026-05-06 14:39:00+00:00,28.8,29.05,28.33,29.0,20
2026-05-06 14:40:00+00:00,29.5,31.3,29.5,31.3,34
2026-05-06 14:41:00+00:00,30.86,32.9,30.4,30.4,44
2026-05-06 14:42:00+00:00,31.3,33.35,30.85,33.35,98
2026-05-06 14:43:00+00:00,33.72,34.5,31.42,32.38,22
2026-05-06 14:44:00+00:00,31.67,32.7,31.5,32.7,63
2026-05-06 14:45:00+00:00,35.0,35.2,33.4,34.1,12
2026-05-06 14:46:00+00:00,33.0,33.25,32.5,32.63,15
2026-05-06 14:47:00+00:00,32.83,33.67,32.83,33.67,3
2026-05-06 14:48:00+00:00,32.53,33.1,32.1,32.7,34
2026-05-06 14:49:00+00:00,31.46,32.9,31.46,32.9,10
2026-05-06 14:50:00+00:00,33.71,33.71,33.6,33.6,2
2026-05-06 14:51:00+00:00,33.6,34.4,33.6,33.8,7
2026-05-06 14:52:00+00:00,33.02,33.6,33.02,33.4,15
2026-05-06 14:53:00+00:00,33.4,34.4,33.4,34.4,26
2026-05-06 14:54:00+00:00,34.98,34.98,34.98,34.98,4
2026-05-06 14:55:00+00:00,35.62,36.71,35.6,36.71,12
2026-05-06 14:56:00+00:00,37.02,37.15,35.36,35.4,10
2026-05-06 14:57:00+00:00,36.1,36.1,35.9,35.97,405
2026-05-06 14:58:00+00:00,35.5,36.23,35.5,36.1,35
2026-05-06 14:59:00+00:00,36.2,36.2,36.0,36.0,6
2026-05-06 15:00:00+00:00,37.1,37.94,37.1,37.2,6
2026-05-06 15:01:00+00:00,39.0,40.0,38.9,38.95,43
2026-05-06 15:02:00+00:00,38.09,38.09,37.62,37.62,4
2026-05-06 15:03:00+00:00,37.7,38.15,37.3,37.8,32
2026-05-06 15:04:00+00:00,37.92,38.7,37.92,38.7,4
2026-05-06 15:05:00+00:00,39.09,39.6,39.09,39.6,3
2026-05-06 15:06:00+00:00,40.0,40.0,39.82,39.82,3
2026-05-06 15:07:00+00:00,38.65,38.65,38.65,38.65,1
2026-05-06 15:08:00+00:00,38.4,38.4,34.8,34.8,9
2026-05-06 15:09:00+00:00,35.33,35.33,34.2,34.3,20
2026-05-06 15:10:00+00:00,34.37,35.75,34.37,35.75,4
2026-05-06 15:11:00+00:00,35.4,36.6,35.4,36.6,2
2026-05-06 15:12:00+00:00,34.34,35.4,33.34,33.34,136
2026-05-06 15:13:00+00:00,33.37,33.37,30.67,30.9,73
2026-05-06 15:14:00+00:00,31.9,33.3,31.9,33.3,26
2026-05-06 15:15:00+00:00,33.7,33.7,32.5,33.08,193
2026-05-06 15:16:00+00:00,32.7,33.65,31.7,33.65,326
2026-05-06 15:17:00+00:00,33.7,35.8,33.7,35.8,12
2026-05-06 15:18:00+00:00,36.0,36.0,34.6,35.58,8
2026-05-06 15:19:00+00:00,36.2,37.2,36.03,37.11,64
2026-05-06 15:20:00+00:00,37.58,37.65,37.4,37.6,128
2026-05-06 15:21:00+00:00,38.2,38.6,38.2,38.6,15
2026-05-06 15:22:00+00:00,37.65,37.65,37.3,37.3,102
2026-05-06 15:23:00+00:00,37.6,37.6,37.6,37.6,1
2026-05-06 15:24:00+00:00,37.75,37.75,37.47,37.47,5
2026-05-06 15:25:00+00:00,37.0,37.02,37.0,37.02,6
2026-05-06 15:26:00+00:00,37.4,37.4,37.4,37.4,1
2026-05-06 15:27:00+00:00,36.67,36.67,36.67,36.67,3
2026-05-06 15:28:00+00:00,36.86,36.86,36.86,36.86,1
2026-05-06 15:29:00+00:00,35.95,35.98,35.4,35.4,34
2026-05-06 15:30:00+00:00,36.37,36.37,35.1,35.3,6
2026-05-06 15:31:00+00:00,35.97,35.97,35.86,35.86,2
2026-05-06 15:32:00+00:00,35.2,35.7,34.78,34.78,5
2026-05-06 15:33:00+00:00,34.0,34.0,33.5,33.8,7
2026-05-06 15:34:00+00:00,35.5,35.5,35.5,35.5,10
2026-05-06 15:35:00+00:00,34.5,34.5,33.8,33.8,4
2026-05-06 15:36:00+00:00,34.4,34.4,33.8,34.4,13
2026-05-06 15:37:00+00:00,33.5,33.5,32.5,32.8,36
2026-05-06 15:38:00+00:00,32.32,32.7,31.8,31.8,10
2026-05-06 15:39:00+00:00,30.9,30.9,30.42,30.42,4
2026-05-06 15:40:00+00:00,31.0,31.58,31.0,31.5,6
2026-05-06 15:41:00+00:00,30.7,31.03,30.7,31.03,11
2026-05-06 15:42:00+00:00,30.7,30.7,30.0,30.3,12
2026-05-06 15:43:00+00:00,29.9,29.9,27.13,27.13,29
2026-05-06 15:44:00+00:00,27.0,32.84,26.17,31.05,38
2026-05-06 15:45:00+00:00,28.05,29.8,28.05,29.7,11
2026-05-06 15:46:00+00:00,29.83,30.47,29.7,30.47,4
2026-05-06 15:47:00+00:00,31.0,31.0,30.0,31.0,24
2026-05-06 15:48:00+00:00,31.5,31.6,31.5,31.6,4
2026-05-06 15:49:00+00:00,31.5,31.52,31.0,31.0,307
2026-05-06 15:50:00+00:00,30.7,30.7,30.5,30.5,5
2026-05-06 15:51:00+00:00,30.2,30.2,30.2,30.2,1
2026-05-06 15:52:00+00:00,29.8,29.88,29.33,29.88,44
2026-05-06 15:53:00+00:00,30.2,31.8,30.2,31.8,8
2026-05-06 15:54:00+00:00,32.5,32.5,32.5,32.5,2
2026-05-06 15:55:00+00:00,33.1,33.35,32.9,32.9,5
2026-05-06 15:56:00+00:00,32.9,33.03,32.9,33.03,6
2026-05-06 15:57:00+00:00,33.6,33.7,31.9,31.9,6
2026-05-06 15:58:00+00:00,31.7,31.7,31.1,31.1,2
2026-05-06 16:00:00+00:00,31.1,31.23,30.61,30.61,15
2026-05-06 16:01:00+00:00,31.0,31.9,31.0,31.9,4
2026-05-06 16:02:00+00:00,32.6,32.6,32.5,32.5,7
2026-05-06 16:03:00+00:00,33.16,33.16,33.16,33.16,1
2026-05-06 16:04:00+00:00,33.4,33.4,33.0,33.1,6
2026-05-06 16:05:00+00:00,33.8,34.2,33.6,34.2,15
2026-05-06 16:06:00+00:00,33.0,33.0,32.19,32.19,6
2026-05-06 16:07:00+00:00,32.47,32.47,32.47,32.47,4
2026-05-06 16:08:00+00:00,33.2,33.2,31.8,31.8,4
2026-05-06 16:09:00+00:00,31.3,31.3,30.91,30.91,4
2026-05-06 16:10:00+00:00,31.43,33.0,31.43,33.0,10
2026-05-06 16:11:00+00:00,33.0,33.92,33.0,33.3,7
2026-05-06 16:12:00+00:00,33.43,33.48,33.3,33.3,4
2026-05-06 16:14:00+00:00,33.4,34.19,33.4,34.19,11
2026-05-06 16:15:00+00:00,33.17,34.3,33.17,34.3,11
2026-05-06 16:17:00+00:00,33.75,33.75,33.5,33.5,12
2026-05-06 16:18:00+00:00,33.84,34.3,33.38,33.65,16
2026-05-06 16:20:00+00:00,33.2,33.2,32.7,32.7,2
2026-05-06 16:21:00+00:00,32.75,32.75,32.75,32.75,10
2026-05-06 16:22:00+00:00,33.5,33.61,33.5,33.61,2
2026-05-06 16:23:00+00:00,33.62,33.62,33.62,33.62,1
2026-05-06 16:24:00+00:00,33.12,33.12,33.12,33.12,1
2026-05-06 16:25:00+00:00,34.0,34.6,34.0,34.4,20
2026-05-06 16:26:00+00:00,34.0,34.0,33.0,33.0,4
2026-05-06 16:27:00+00:00,32.4,32.4,32.4,32.4,1
2026-05-06 16:28:00+00:00,32.5,32.5,32.5,32.5,4
2026-05-06 16:30:00+00:00,32.3,32.4,32.3,32.4,10
2026-05-06 16:32:00+00:00,32.2,32.2,32.2,32.2,1
2026-05-06 16:34:00+00:00,31.43,31.43,31.43,31.43,2
2026-05-06 16:36:00+00:00,30.83,30.83,30.52,30.52,14
2026-05-06 16:37:00+00:00,31.33,32.0,31.33,32.0,6
2026-05-06 16:38:00+00:00,31.19,31.19,31.19,31.19,1
2026-05-06 16:39:00+00:00,31.7,31.7,31.7,31.7,1
2026-05-06 16:44:00+00:00,31.1,31.1,31.1,31.1,1
2026-05-06 16:45:00+00:00,30.6,30.6,30.0,30.0,14
2026-05-06 16:46:00+00:00,29.5,29.5,28.9,29.0,21
2026-05-06 16:47:00+00:00,28.1,28.1,27.23,27.23,59
2026-05-06 16:48:00+00:00,28.3,28.36,28.2,28.36,12
2026-05-06 16:50:00+00:00,28.3,28.3,28.3,28.3,5
2026-05-06 16:51:00+00:00,28.1,28.1,26.7,26.7,17
2026-05-06 16:52:00+00:00,26.18,26.3,23.97,25.1,37
2026-05-06 16:53:00+00:00,26.0,26.7,25.7,26.7,15
2026-05-06 16:54:00+00:00,26.6,26.6,25.54,25.54,5
2026-05-06 16:55:00+00:00,24.83,25.88,24.83,25.88,10
2026-05-06 16:56:00+00:00,26.1,26.5,26.1,26.5,13
2026-05-06 16:57:00+00:00,27.1,27.1,23.56,23.56,22
2026-05-06 16:58:00+00:00,23.51,24.42,23.3,24.42,8
2026-05-06 16:59:00+00:00,25.2,25.3,24.81,25.03,11
2026-05-06 17:00:00+00:00,24.3,24.6,23.57,23.6,345
2026-05-06 17:01:00+00:00,23.6,24.2,23.5,23.6,11
2026-05-06 17:02:00+00:00,23.9,25.4,23.9,25.2,7
2026-05-06 17:03:00+00:00,25.3,26.3,25.3,26.3,2
2026-05-06 17:04:00+00:00,27.3,27.3,26.9,27.2,26
2026-05-06 17:05:00+00:00,27.6,28.1,27.2,27.7,27
2026-05-06 17:07:00+00:00,28.4,28.91,28.35,28.91,11
2026-05-06 17:08:00+00:00,29.17,30.3,29.17,29.8,28
2026-05-06 17:09:00+00:00,29.59,29.7,29.0,29.38,17
2026-05-06 17:10:00+00:00,29.9,31.4,29.9,30.63,18
2026-05-06 17:11:00+00:00,31.5,31.5,30.98,31.2,4
2026-05-06 17:12:00+00:00,29.5,30.4,29.5,30.4,13
2026-05-06 17:15:00+00:00,30.5,30.5,29.6,29.6,31
2026-05-06 17:16:00+00:00,29.8,29.95,28.78,28.78,18
2026-05-06 17:17:00+00:00,29.4,29.4,29.4,29.4,1
2026-05-06 17:18:00+00:00,29.7,29.7,29.7,29.7,3
2026-05-06 17:19:00+00:00,30.07,30.3,30.07,30.3,2
