ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-07 13:30:00+00:00,195,4.9856,5.3,5.1,5.5,4.8,1778160600000,61
2026-05-07 13:32:00+00:00,224,5.7624,5.5,5.8,6.02,5.4,1778160720000,96
2026-05-07 13:33:00+00:00,267,5.7098,5.8,5.6,5.9,5.5,1778160780000,98
2026-05-07 13:34:00+00:00,181,5.6932,5.64,5.8,5.9,5.6,1778160840000,58
2026-05-07 13:35:00+00:00,133,5.9712,5.7,5.9,6.2,5.7,1778160900000,68
2026-05-07 13:36:00+00:00,159,6.2478,5.85,6.2,6.5,5.85,1778160960000,79
2026-05-07 13:37:00+00:00,77,6.184,6.1,5.9,6.4,5.9,1778161020000,44
2026-05-07 13:38:00+00:00,116,6.0825,5.9,5.8,6.4,5.8,1778161080000,50
2026-05-07 13:39:00+00:00,292,5.7813,5.87,5.9,6.1,5.35,1778161140000,87
2026-05-07 13:40:00+00:00,113,6.0867,5.95,6.3,6.3,5.8,1778161200000,50
2026-05-07 13:41:00+00:00,150,6.4978,6.2,6.5,6.8,6.1,1778161260000,67
2026-05-07 13:42:00+00:00,109,6.478,6.45,6.64,6.64,6.3,1778161320000,50
2026-05-07 13:43:00+00:00,234,6.7361,6.8,6.2,7.1,6.2,1778161380000,93
2026-05-07 13:44:00+00:00,186,6.544,6.2,6.9,7.1,6.0,1778161440000,73
2026-05-07 13:45:00+00:00,508,6.925,6.8,7.55,7.55,6.1,1778161500000,88
2026-05-07 13:46:00+00:00,270,7.2209,7.6,7.1,7.77,6.4,1778161560000,103
2026-05-07 13:47:00+00:00,292,7.8962,7.2,8.8,9.1,6.8,1778161620000,122
2026-05-07 13:48:00+00:00,242,7.9055,9.0,7.7,9.1,7.4,1778161680000,115
2026-05-07 13:49:00+00:00,434,8.0814,7.9,8.5,9.0,7.46,1778161740000,111
2026-05-07 13:50:00+00:00,233,8.3404,8.52,7.75,8.7,7.75,1778161800000,80
2026-05-07 13:51:00+00:00,167,8.276,7.7,8.7,9.1,7.7,1778161860000,71
2026-05-07 13:52:00+00:00,223,8.2018,8.8,7.6,9.0,7.6,1778161920000,86
2026-05-07 13:53:00+00:00,240,7.3442,7.5,7.5,7.8,6.9,1778161980000,108
2026-05-07 13:54:00+00:00,182,6.7843,7.2,6.45,7.2,6.45,1778162040000,47
2026-05-07 13:55:00+00:00,181,6.1543,6.4,6.1,6.4,5.8,1778162100000,75
2026-05-07 13:56:00+00:00,192,5.7605,6.2,5.9,6.21,5.47,1778162160000,91
2026-05-07 13:57:00+00:00,130,5.7089,5.75,6.0,6.0,5.5,1778162220000,59
2026-05-07 13:58:00+00:00,294,6.8856,6.1,7.3,7.6,5.97,1778162280000,107
2026-05-07 13:59:00+00:00,146,7.0558,7.2,6.8,7.35,6.8,1778162340000,47
2026-05-07 14:00:00+00:00,284,6.4476,6.6,6.2,6.8,6.17,1778162400000,124
2026-05-07 14:01:00+00:00,159,5.9285,6.2,5.8,6.2,5.7,1778162460000,60
2026-05-07 14:02:00+00:00,115,5.6395,5.6,5.53,5.85,5.4,1778162520000,46
2026-05-07 14:03:00+00:00,68,5.4494,5.5,5.3,5.85,5.27,1778162580000,47
2026-05-07 14:04:00+00:00,192,4.8339,5.1,4.5,5.1,4.4,1778162640000,88
2026-05-07 14:05:00+00:00,184,4.504,4.5,4.3,4.82,4.3,1778162700000,76
2026-05-07 14:06:00+00:00,267,3.7885,4.22,3.81,4.22,3.62,1778162760000,80
2026-05-07 14:07:00+00:00,176,3.7761,3.81,3.7,3.87,3.62,1778162820000,58
2026-05-07 14:08:00+00:00,127,3.9166,3.7,4.05,4.2,3.7,1778162880000,73
2026-05-07 14:09:00+00:00,154,4.2314,4.0,4.2,4.6,3.87,1778162940000,58
2026-05-07 14:10:00+00:00,126,4.2556,4.2,3.95,4.5,3.9,1778163000000,60
2026-05-07 14:11:00+00:00,81,4.0754,4.0,4.3,4.3,3.97,1778163060000,38
2026-05-07 14:12:00+00:00,46,3.9813,4.2,4.02,4.25,3.86,1778163120000,28
2026-05-07 14:13:00+00:00,96,4.2253,4.07,4.3,4.4,4.02,1778163180000,50
2026-05-07 14:14:00+00:00,60,4.4053,4.3,4.41,4.5,4.2,1778163240000,25
2026-05-07 14:15:00+00:00,87,4.1091,4.4,3.9,4.4,3.9,1778163300000,52
2026-05-07 14:16:00+00:00,330,4.7399,3.9,4.2,5.6,3.9,1778163360000,105
2026-05-07 14:17:00+00:00,107,4.5096,4.3,4.48,4.75,4.3,1778163420000,43
2026-05-07 14:18:00+00:00,107,4.351,4.4,4.2,4.61,4.0,1778163480000,43
2026-05-07 14:19:00+00:00,113,4.2919,4.3,4.3,4.4,4.12,1778163540000,36
2026-05-07 14:20:00+00:00,80,3.955,4.2,3.7,4.2,3.7,1778163600000,38
2026-05-07 14:21:00+00:00,168,3.4267,3.75,3.4,3.75,3.3,1778163660000,73
2026-05-07 14:22:00+00:00,160,3.3355,3.5,3.46,3.5,3.2,1778163720000,67
2026-05-07 14:23:00+00:00,138,3.8591,3.5,4.0,4.15,3.48,1778163780000,59
2026-05-07 14:24:00+00:00,73,3.9018,3.96,3.92,4.1,3.7,1778163840000,26
2026-05-07 14:25:00+00:00,111,3.592,3.9,3.3,3.93,3.3,1778163900000,52
2026-05-07 14:26:00+00:00,85,3.5116,3.47,3.7,3.7,3.35,1778163960000,40
2026-05-07 14:27:00+00:00,136,3.8302,3.9,4.0,4.0,3.7,1778164020000,40
2026-05-07 14:28:00+00:00,114,3.8446,3.9,3.7,4.0,3.7,1778164080000,29
2026-05-07 14:29:00+00:00,228,3.8729,3.75,4.2,4.2,3.6,1778164140000,45
2026-05-07 14:30:00+00:00,168,3.9089,4.1,4.0,4.1,3.8,1778164200000,61
2026-05-07 14:31:00+00:00,125,4.1935,4.1,3.8,4.5,3.8,1778164260000,60
2026-05-07 14:32:00+00:00,51,4.0447,3.9,4.2,4.2,3.87,1778164320000,26
2026-05-07 14:33:00+00:00,37,3.8697,4.13,3.77,4.13,3.75,1778164380000,26
2026-05-07 14:34:00+00:00,35,3.8923,3.8,3.8,4.04,3.8,1778164440000,16
2026-05-07 14:35:00+00:00,171,3.9784,3.91,4.25,4.25,3.6,1778164500000,47
2026-05-07 14:36:00+00:00,83,3.7593,4.15,3.75,4.15,3.6,1778164560000,37
2026-05-07 14:37:00+00:00,37,3.6595,3.77,3.5,3.81,3.5,1778164620000,24
2026-05-07 14:38:00+00:00,86,3.4676,3.5,3.35,3.52,3.35,1778164680000,45
2026-05-07 14:39:00+00:00,227,3.121,3.32,2.9,3.4,2.9,1778164740000,87
2026-05-07 14:40:00+00:00,160,2.7673,2.85,2.62,2.95,2.6,1778164800000,73
2026-05-07 14:41:00+00:00,262,2.77,2.57,2.93,3.0,2.45,1778164860000,77
2026-05-07 14:42:00+00:00,106,2.7522,2.93,2.87,2.93,2.7,1778164920000,30
2026-05-07 14:43:00+00:00,65,2.8252,2.82,2.85,2.9,2.8,1778164980000,24
2026-05-07 14:44:00+00:00,37,2.8378,2.83,2.87,2.95,2.77,1778165040000,17
2026-05-07 14:45:00+00:00,196,2.5048,2.8,2.3,2.8,2.23,1778165100000,94
2026-05-07 14:46:00+00:00,200,2.262,2.27,2.3,2.4,2.17,1778165160000,111
2026-05-07 14:47:00+00:00,142,2.3165,2.25,2.25,2.4,2.25,1778165220000,49
2026-05-07 14:48:00+00:00,258,2.645,2.25,2.7,3.02,2.2,1778165280000,99
2026-05-07 14:49:00+00:00,140,2.6464,2.7,2.64,2.8,2.62,1778165340000,22
2026-05-07 14:50:00+00:00,127,2.6383,2.67,2.65,2.8,2.52,1778165400000,51
2026-05-07 14:51:00+00:00,96,2.4831,2.7,2.35,2.7,2.35,1778165460000,22
2026-05-07 14:52:00+00:00,169,2.2562,2.3,2.2,2.35,2.11,1778165520000,53
2026-05-07 14:53:00+00:00,154,2.0847,2.2,2.05,2.2,1.95,1778165580000,59
2026-05-07 14:54:00+00:00,272,1.9094,2.05,1.85,2.05,1.82,1778165640000,78
2026-05-07 14:55:00+00:00,242,1.8092,1.8,1.75,1.9,1.71,1778165700000,113
2026-05-07 14:56:00+00:00,356,1.7281,1.77,1.75,1.83,1.7,1778165760000,51
2026-05-07 14:57:00+00:00,215,1.7764,1.72,1.82,1.85,1.7,1778165820000,74
2026-05-07 14:58:00+00:00,61,1.8343,1.8,1.75,1.87,1.75,1778165880000,23
2026-05-07 14:59:00+00:00,111,1.7214,1.77,1.65,1.8,1.65,1778165940000,41
2026-05-07 15:00:00+00:00,148,1.6978,1.65,1.8,1.8,1.65,1778166000000,64
2026-05-07 15:01:00+00:00,297,1.8006,1.8,1.82,2.0,1.73,1778166060000,87
2026-05-07 15:02:00+00:00,59,1.7627,1.82,1.8,1.82,1.7,1778166120000,28
2026-05-07 15:03:00+00:00,335,1.8272,1.82,1.85,1.85,1.75,1778166180000,46
2026-05-07 15:04:00+00:00,52,1.8685,1.8,1.85,1.95,1.8,1778166240000,39
2026-05-07 15:05:00+00:00,120,2.0761,1.88,2.2,2.25,1.85,1778166300000,52
2026-05-07 15:06:00+00:00,228,2.4799,2.2,2.6,2.75,2.05,1778166360000,85
2026-05-07 15:07:00+00:00,151,2.3585,2.55,2.1,2.55,2.1,1778166420000,49
2026-05-07 15:08:00+00:00,399,2.2106,2.15,2.16,2.25,2.0,1778166480000,47
2026-05-07 15:09:00+00:00,166,2.074,2.15,2.05,2.15,2.0,1778166540000,49
2026-05-07 15:10:00+00:00,35,1.9451,2.0,1.9,2.01,1.87,1778166600000,27
2026-05-07 15:11:00+00:00,199,2.1003,2.0,2.25,2.35,1.92,1778166660000,81
2026-05-07 15:12:00+00:00,289,2.4745,2.3,2.35,2.65,2.3,1778166720000,68
2026-05-07 15:13:00+00:00,65,2.442,2.35,2.45,2.58,2.3,1778166780000,28
2026-05-07 15:14:00+00:00,56,2.5196,2.6,2.5,2.6,2.4,1778166840000,23
2026-05-07 15:15:00+00:00,66,2.4317,2.52,2.5,2.55,2.35,1778166900000,40
2026-05-07 15:16:00+00:00,28,2.3893,2.45,2.35,2.55,2.3,1778166960000,18
2026-05-07 15:17:00+00:00,44,2.2134,2.3,2.18,2.35,2.12,1778167020000,22
2026-05-07 15:18:00+00:00,81,2.3132,2.2,2.4,2.5,2.2,1778167080000,33
