ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-01 13:30:00+00:00,82,24.211,28.22,25.54,28.23,22.73,1777642200000,40
2026-05-01 13:31:00+00:00,30,28.4593,26.16,29.2,29.9,25.3,1777642260000,17
2026-05-01 13:32:00+00:00,23,30.2639,28.8,31.1,31.2,28.8,1777642320000,18
2026-05-01 13:33:00+00:00,28,32.2554,31.65,33.0,33.2,31.5,1777642380000,16
2026-05-01 13:35:00+00:00,20,36.0985,35.75,37.1,37.1,35.33,1777642500000,13
2026-05-01 13:36:00+00:00,23,36.0535,37.05,35.5,37.05,35.5,1777642560000,14
2026-05-01 13:37:00+00:00,13,36.6038,36.51,36.8,36.8,36.36,1777642620000,10
2026-05-01 13:38:00+00:00,36,35.1125,36.72,34.98,36.72,34.7,1777642680000,13
2026-05-01 13:39:00+00:00,19,34.6011,35.0,34.23,35.0,34.23,1777642740000,10
2026-05-01 13:40:00+00:00,18,35.33,33.1,35.9,35.9,33.1,1777642800000,8
2026-05-01 13:41:00+00:00,10,36.894,36.3,37.26,38.0,35.75,1777642860000,7
2026-05-01 13:42:00+00:00,30,36.109,37.42,34.8,37.42,34.8,1777642920000,10
2026-05-01 13:43:00+00:00,20,34.8475,35.05,35.0,35.23,34.3,1777642980000,12
2026-05-01 13:44:00+00:00,11,36.4645,36.18,36.3,36.71,36.18,1777643040000,3
2026-05-01 13:45:00+00:00,70,34.7393,36.1,34.37,36.3,34.37,1777643100000,10
2026-05-01 13:46:00+00:00,54,33.4141,34.33,33.63,34.33,32.95,1777643160000,10
2026-05-01 13:47:00+00:00,8,34.025,34.0,33.1,34.3,33.1,1777643220000,8
2026-05-01 13:48:00+00:00,27,34.9048,33.6,34.5,35.95,33.6,1777643280000,20
2026-05-01 13:49:00+00:00,1,34.65,34.65,34.65,34.65,34.65,1777643340000,1
2026-05-01 13:50:00+00:00,8,35.6313,31.99,38.0,38.4,31.99,1777643400000,6
2026-05-01 13:51:00+00:00,11,36.85,38.6,36.04,38.6,36.04,1777643460000,11
2026-05-01 13:52:00+00:00,16,36.16,34.6,36.13,37.1,34.6,1777643520000,12
2026-05-01 13:53:00+00:00,3,36.12,36.1,36.13,36.13,36.1,1777643580000,2
2026-05-01 13:54:00+00:00,21,38.3381,36.5,38.3,39.32,36.5,1777643640000,13
2026-05-01 13:55:00+00:00,59,44.3825,38.6,44.1,49.25,38.6,1777643700000,17
2026-05-01 13:57:00+00:00,17,47.0882,46.42,47.2,47.48,46.42,1777643820000,12
2026-05-01 13:58:00+00:00,7,47.3114,47.2,48.34,48.34,46.7,1777643880000,3
2026-05-01 13:59:00+00:00,5,49.734,48.89,51.03,51.03,48.89,1777643940000,5
2026-05-01 14:00:00+00:00,9,51.4611,52.3,53.07,53.07,49.89,1777644000000,7
2026-05-01 14:01:00+00:00,19,53.7753,52.5,53.8,54.99,52.5,1777644060000,17
2026-05-01 14:02:00+00:00,5,54.38,54.1,54.45,54.45,54.1,1777644120000,3
2026-05-01 14:03:00+00:00,7,55.2657,54.0,55.87,55.87,54.0,1777644180000,4
2026-05-01 14:04:00+00:00,13,54.5538,54.85,54.08,54.85,54.08,1777644240000,8
2026-05-01 14:05:00+00:00,4,52.55,53.6,51.0,53.6,51.0,1777644300000,4
2026-05-01 14:06:00+00:00,2,51.76,51.52,52.0,52.0,51.52,1777644360000,2
2026-05-01 14:07:00+00:00,7,53.0429,53.2,52.1,53.2,52.1,1777644420000,2
2026-05-01 14:08:00+00:00,15,50.4127,50.27,50.72,50.72,50.27,1777644480000,6
2026-05-01 14:09:00+00:00,1,52.0,52.0,52.0,52.0,52.0,1777644540000,1
2026-05-01 14:10:00+00:00,11,51.9691,51.86,52.3,52.3,51.86,1777644600000,7
2026-05-01 14:11:00+00:00,15,50.2833,50.1,50.65,50.65,50.1,1777644660000,2
2026-05-01 14:12:00+00:00,3,54.6133,54.42,55.0,55.0,54.42,1777644720000,2
2026-05-01 14:13:00+00:00,8,56.575,56.4,56.75,56.75,56.4,1777644780000,3
2026-05-01 14:14:00+00:00,4,54.775,54.7,54.8,54.8,54.7,1777644840000,3
2026-05-01 14:15:00+00:00,2,52.9,52.9,52.9,52.9,52.9,1777644900000,1
2026-05-01 14:16:00+00:00,2,55.94,55.94,55.94,55.94,55.94,1777644960000,1
2026-05-01 14:17:00+00:00,4,55.565,55.88,55.46,55.88,55.46,1777645020000,2
2026-05-01 14:18:00+00:00,2,54.65,54.65,54.65,54.65,54.65,1777645080000,2
2026-05-01 14:21:00+00:00,26,57.2012,57.19,57.48,57.48,57.19,1777645260000,2
2026-05-01 14:22:00+00:00,2,58.61,58.61,58.61,58.61,58.61,1777645320000,1
2026-05-01 14:24:00+00:00,22,57.1773,57.18,57.15,57.18,57.15,1777645440000,2
2026-05-01 14:25:00+00:00,10,55.672,55.9,54.5,55.9,54.5,1777645500000,5
2026-05-01 14:28:00+00:00,9,55.7911,55.75,55.82,55.82,55.75,1777645680000,7
2026-05-01 14:29:00+00:00,7,54.4243,53.97,53.5,54.7,53.5,1777645740000,3
2026-05-01 14:30:00+00:00,7,51.5886,52.12,50.82,52.12,50.82,1777645800000,4
2026-05-01 14:31:00+00:00,11,48.5755,48.13,48.62,48.62,48.13,1777645860000,10
2026-05-01 14:33:00+00:00,2,48.81,48.81,48.81,48.81,48.81,1777645980000,1
2026-05-01 14:34:00+00:00,5,44.592,46.4,43.91,46.4,43.91,1777646040000,4
2026-05-01 14:36:00+00:00,49,40.5835,41.94,39.13,41.94,39.13,1777646160000,10
2026-05-01 14:37:00+00:00,4,38.67,39.8,37.68,39.8,37.68,1777646220000,4
2026-05-01 14:38:00+00:00,5,39.186,37.93,39.5,39.5,37.93,1777646280000,5
2026-05-01 14:39:00+00:00,7,40.3,39.4,40.3,41.6,38.5,1777646340000,7
2026-05-01 14:40:00+00:00,5,38.672,38.62,39.43,39.43,38.07,1777646400000,4
2026-05-01 14:41:00+00:00,5,38.2,38.8,38.25,38.8,37.8,1777646460000,5
2026-05-01 14:43:00+00:00,11,42.8727,42.6,42.9,42.9,42.6,1777646580000,2
2026-05-01 14:44:00+00:00,3,43.4,43.7,43.1,43.7,43.1,1777646640000,3
2026-05-01 14:45:00+00:00,3,41.2667,41.0,41.4,41.4,41.0,1777646700000,3
2026-05-01 14:46:00+00:00,2,43.6,44.0,43.2,44.0,43.2,1777646760000,2
2026-05-01 14:47:00+00:00,8,44.075,43.6,44.04,44.35,43.6,1777646820000,6
2026-05-01 14:48:00+00:00,2,43.2,42.7,43.7,43.7,42.7,1777646880000,2
2026-05-01 14:49:00+00:00,22,43.3545,43.35,43.4,43.4,43.35,1777646940000,2
2026-05-01 14:50:00+00:00,31,40.1581,39.76,40.39,40.39,39.5,1777647000000,3
2026-05-01 14:51:00+00:00,45,41.8627,40.31,43.83,43.83,40.16,1777647060000,22
2026-05-01 14:52:00+00:00,15,43.058,43.6,43.3,43.6,41.97,1777647120000,7
2026-05-01 14:54:00+00:00,2,42.725,43.1,42.35,43.1,42.35,1777647240000,2
2026-05-01 14:55:00+00:00,1,40.93,40.93,40.93,40.93,40.93,1777647300000,1
2026-05-01 14:56:00+00:00,3,42.18,42.3,42.2,42.3,42.04,1777647360000,3
2026-05-01 14:57:00+00:00,2,41.91,41.9,41.92,41.92,41.9,1777647420000,2
2026-05-01 14:58:00+00:00,4,40.205,40.7,40.32,40.7,39.9,1777647480000,4
2026-05-01 14:59:00+00:00,5,40.812,41.0,39.86,41.1,39.86,1777647540000,4
2026-05-01 15:00:00+00:00,9,38.1333,38.1,38.4,38.5,36.9,1777647600000,7
