ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-26 13:30:00+00:00,68,27.6431,27.8,26.3,29.9,26.0,1779802200000,45
2026-05-26 13:32:00+00:00,55,24.464,23.9,24.5,25.0,23.9,1779802320000,28
2026-05-26 13:33:00+00:00,187,24.6219,24.4,24.59,25.5,24.3,1779802380000,46
2026-05-26 13:34:00+00:00,65,23.6492,24.3,22.72,24.3,22.3,1779802440000,33
2026-05-26 13:35:00+00:00,100,21.6653,22.08,21.4,22.2,21.27,1779802500000,39
2026-05-26 13:36:00+00:00,79,22.2268,21.5,22.78,22.9,21.0,1779802560000,36
2026-05-26 13:37:00+00:00,67,23.2481,22.76,24.4,24.4,22.6,1779802620000,33
2026-05-26 13:38:00+00:00,97,25.0435,24.4,24.99,25.5,24.4,1779802680000,59
2026-05-26 13:39:00+00:00,52,24.32,24.9,24.06,24.9,23.7,1779802740000,32
2026-05-26 13:40:00+00:00,52,24.429,23.7,24.4,25.11,23.7,1779802800000,31
2026-05-26 13:41:00+00:00,70,26.3199,25.0,27.7,27.7,24.8,1779802860000,45
2026-05-26 13:42:00+00:00,49,27.3145,27.9,28.1,28.1,26.5,1779802920000,34
2026-05-26 13:43:00+00:00,30,27.5747,28.2,27.1,28.2,26.9,1779802980000,25
2026-05-26 13:44:00+00:00,70,29.1323,27.1,29.2,29.8,27.1,1779803040000,32
2026-05-26 13:45:00+00:00,102,31.0938,29.9,31.49,31.5,29.9,1779803100000,36
2026-05-26 13:46:00+00:00,76,32.1092,31.6,33.1,33.1,31.1,1779803160000,26
2026-05-26 13:47:00+00:00,105,32.0548,32.5,32.2,32.5,31.33,1779803220000,39
2026-05-26 13:48:00+00:00,22,32.0327,32.2,32.1,32.3,31.6,1779803280000,11
2026-05-26 13:49:00+00:00,70,32.294,31.8,32.51,32.51,31.7,1779803340000,17
2026-05-26 13:50:00+00:00,54,29.4361,32.1,27.5,32.1,27.5,1779803400000,33
2026-05-26 13:51:00+00:00,137,26.9502,27.2,26.5,28.5,26.37,1779803460000,37
2026-05-26 13:52:00+00:00,103,27.6275,27.0,28.0,28.6,27.0,1779803520000,27
2026-05-26 13:53:00+00:00,77,25.0343,27.8,24.02,27.8,23.35,1779803580000,40
2026-05-26 13:54:00+00:00,41,25.8837,25.6,26.2,26.3,25.5,1779803640000,19
2026-05-26 13:55:00+00:00,39,27.1374,27.1,27.1,27.6,26.9,1779803700000,21
2026-05-26 13:56:00+00:00,23,28.75,29.0,29.0,29.1,28.35,1779803760000,16
2026-05-26 13:57:00+00:00,30,29.1383,28.97,29.8,29.9,28.2,1779803820000,14
2026-05-26 13:58:00+00:00,25,29.2352,29.88,29.6,29.88,28.69,1779803880000,19
2026-05-26 13:59:00+00:00,19,29.2189,29.8,29.24,29.8,28.7,1779803940000,10
2026-05-26 14:00:00+00:00,28,29.9414,31.35,29.5,31.35,29.3,1779804000000,22
2026-05-26 14:01:00+00:00,31,30.3884,30.0,30.7,31.1,29.9,1779804060000,11
2026-05-26 14:02:00+00:00,24,31.0838,30.8,31.1,31.37,30.8,1779804120000,11
2026-05-26 14:03:00+00:00,21,31.2757,30.67,32.22,32.22,29.81,1779804180000,13
2026-05-26 14:04:00+00:00,46,32.3357,31.9,32.2,32.94,31.9,1779804240000,28
2026-05-26 14:05:00+00:00,11,33.1073,33.0,33.2,33.59,32.6,1779804300000,9
2026-05-26 14:06:00+00:00,12,33.2667,33.6,33.0,33.7,32.7,1779804360000,11
2026-05-26 14:07:00+00:00,63,34.034,33.76,33.87,35.0,33.65,1779804420000,25
2026-05-26 14:08:00+00:00,27,34.1837,34.13,33.5,34.69,33.5,1779804480000,21
2026-05-26 14:09:00+00:00,13,33.8708,33.6,33.8,34.03,33.6,1779804540000,7
2026-05-26 14:10:00+00:00,17,34.9735,34.35,35.1,35.3,34.35,1779804600000,7
2026-05-26 14:11:00+00:00,13,33.3177,35.1,32.9,35.1,32.75,1779804660000,9
2026-05-26 14:12:00+00:00,4,33.51,33.8,33.18,33.8,33.18,1779804720000,4
2026-05-26 14:13:00+00:00,28,33.06,32.85,33.4,33.7,32.2,1779804780000,14
2026-05-26 14:14:00+00:00,6,34.375,33.9,35.26,35.26,33.8,1779804840000,5
2026-05-26 14:15:00+00:00,13,34.5669,35.1,33.7,35.1,33.7,1779804900000,9
2026-05-26 14:16:00+00:00,52,34.5267,34.21,34.7,35.1,34.21,1779804960000,15
2026-05-26 14:17:00+00:00,6,33.5383,34.0,33.43,34.0,33.4,1779805020000,4
2026-05-26 14:18:00+00:00,34,35.2485,34.7,35.94,36.0,34.6,1779805080000,18
2026-05-26 14:19:00+00:00,21,36.3067,36.2,36.7,36.8,35.48,1779805140000,16
2026-05-26 14:20:00+00:00,50,37.563,36.1,37.72,37.76,36.1,1779805200000,18
2026-05-26 14:21:00+00:00,20,36.8565,37.85,36.0,38.08,36.0,1779805260000,16
2026-05-26 14:22:00+00:00,7,37.5029,36.2,38.0,38.0,36.2,1779805320000,6
2026-05-26 14:23:00+00:00,16,37.3431,37.5,36.8,38.0,36.8,1779805380000,15
2026-05-26 14:24:00+00:00,14,36.8107,36.7,35.8,37.25,35.8,1779805440000,8
2026-05-26 14:25:00+00:00,72,37.7858,36.7,37.78,38.07,36.7,1779805500000,14
2026-05-26 14:26:00+00:00,8,37.9488,37.7,38.3,38.4,37.59,1779805560000,7
2026-05-26 14:27:00+00:00,16,38.1844,38.6,37.23,39.07,37.23,1779805620000,12
2026-05-26 14:28:00+00:00,27,36.0541,37.0,35.5,37.5,35.3,1779805680000,16
2026-05-26 14:29:00+00:00,27,35.5026,35.44,36.5,36.5,34.5,1779805740000,18
2026-05-26 14:30:00+00:00,18,36.9389,37.0,36.5,38.0,36.5,1779805800000,8
2026-05-26 14:31:00+00:00,29,36.731,37.1,36.4,37.1,35.8,1779805860000,9
2026-05-26 14:32:00+00:00,17,35.7606,36.2,36.6,36.6,34.9,1779805920000,10
2026-05-26 14:33:00+00:00,23,35.9826,36.1,35.0,36.1,35.0,1779805980000,7
2026-05-26 14:34:00+00:00,20,35.298,36.1,35.1,36.1,35.09,1779806040000,9
2026-05-26 14:35:00+00:00,70,37.8773,36.4,39.61,39.61,36.2,1779806100000,29
2026-05-26 14:36:00+00:00,44,40.3384,39.7,39.9,40.9,39.7,1779806160000,23
2026-05-26 14:37:00+00:00,26,40.1169,39.6,40.3,40.4,39.2,1779806220000,11
2026-05-26 14:38:00+00:00,29,39.7424,40.05,38.74,40.1,38.4,1779806280000,11
2026-05-26 14:39:00+00:00,7,38.3314,39.0,37.7,39.0,37.7,1779806340000,5
2026-05-26 14:40:00+00:00,3,40.5333,39.6,41.0,41.0,39.6,1779806400000,3
2026-05-26 14:41:00+00:00,41,40.5012,41.0,40.15,41.0,40.0,1779806460000,12
2026-05-26 14:42:00+00:00,4,40.335,40.4,40.27,40.4,40.27,1779806520000,3
2026-05-26 14:43:00+00:00,9,39.0733,39.24,39.1,39.4,38.96,1779806580000,5
2026-05-26 14:44:00+00:00,25,39.2564,39.04,39.41,39.58,39.04,1779806640000,5
2026-05-26 14:45:00+00:00,2,39.85,39.85,39.85,39.85,39.85,1779806700000,1
2026-05-26 14:46:00+00:00,3,39.68,39.5,39.77,39.77,39.5,1779806760000,2
2026-05-26 14:47:00+00:00,5,39.996,40.0,39.98,40.0,39.98,1779806820000,2
2026-05-26 14:48:00+00:00,3,38.2667,38.7,37.7,38.7,37.7,1779806880000,3
2026-05-26 14:49:00+00:00,8,38.0288,38.56,37.6,38.56,37.6,1779806940000,4
2026-05-26 14:50:00+00:00,2,38.19,37.5,38.88,38.88,37.5,1779807000000,2
2026-05-26 14:51:00+00:00,6,39.8733,40.0,39.57,40.2,39.57,1779807060000,5
2026-05-26 14:52:00+00:00,2,38.52,39.04,38.0,39.04,38.0,1779807120000,2
2026-05-26 14:53:00+00:00,19,36.9279,38.5,36.8,38.5,36.65,1779807180000,8
2026-05-26 14:54:00+00:00,410,36.3745,37.0,35.5,37.0,35.26,1779807240000,10
2026-05-26 14:55:00+00:00,18,34.6628,35.5,34.57,35.5,34.55,1779807300000,5
2026-05-26 14:56:00+00:00,198,34.5039,34.66,35.28,35.3,34.4,1779807360000,21
2026-05-26 14:57:00+00:00,15,33.6847,34.0,33.99,34.0,33.39,1779807420000,8
2026-05-26 14:58:00+00:00,15,34.3113,33.3,34.8,34.92,33.0,1779807480000,8
2026-05-26 14:59:00+00:00,12,35.3167,35.0,35.38,35.38,35.0,1779807540000,8
2026-05-26 15:00:00+00:00,24,33.955,33.6,33.7,34.1,33.32,1779807600000,6
2026-05-26 15:01:00+00:00,21,31.9167,33.57,30.73,33.57,30.73,1779807660000,17
2026-05-26 15:02:00+00:00,29,29.9731,30.9,29.9,30.9,29.5,1779807720000,21
2026-05-26 15:03:00+00:00,38,29.6432,29.5,30.59,30.7,28.87,1779807780000,14
2026-05-26 15:04:00+00:00,29,29.9062,30.6,29.0,31.0,29.0,1779807840000,15
2026-05-26 15:05:00+00:00,22,29.4882,29.4,29.0,30.5,29.0,1779807900000,15
2026-05-26 15:06:00+00:00,21,29.3133,29.47,28.4,29.57,28.4,1779807960000,15
2026-05-26 15:07:00+00:00,196,28.2963,28.0,28.21,28.3,26.68,1779808020000,24
