ts,Volume,vw,Open,Close,High,Low,t,n
2026-05-29 13:30:00+00:00,178,8.723,8.3,9.0,9.4,8.0,1780061400000,75
2026-05-29 13:32:00+00:00,456,7.4303,7.7,7.42,7.7,7.15,1780061520000,147
2026-05-29 13:33:00+00:00,442,7.3759,7.7,7.5,7.73,7.0,1780061580000,151
2026-05-29 13:34:00+00:00,302,7.5424,7.43,7.7,7.8,7.3,1780061640000,132
2026-05-29 13:35:00+00:00,251,7.0197,7.86,6.7,7.86,6.6,1780061700000,122
2026-05-29 13:36:00+00:00,217,6.744,6.7,6.5,6.91,6.5,1780061760000,104
2026-05-29 13:37:00+00:00,312,6.4489,6.54,6.22,6.6,6.0,1780061820000,105
2026-05-29 13:38:00+00:00,220,6.2491,6.2,6.2,6.5,6.1,1780061880000,88
2026-05-29 13:39:00+00:00,220,6.2943,6.17,6.2,6.45,6.17,1780061940000,105
2026-05-29 13:40:00+00:00,215,5.8731,6.2,5.65,6.45,5.6,1780062000000,83
2026-05-29 13:41:00+00:00,244,5.42,5.6,5.09,5.6,5.09,1780062060000,86
2026-05-29 13:42:00+00:00,187,5.1895,5.05,5.4,5.4,5.03,1780062120000,99
2026-05-29 13:43:00+00:00,137,5.1753,5.3,5.2,5.4,4.9,1780062180000,75
2026-05-29 13:44:00+00:00,173,4.9383,5.2,4.45,5.34,4.4,1780062240000,97
2026-05-29 13:45:00+00:00,559,4.3662,4.4,4.52,4.57,4.18,1780062300000,116
2026-05-29 13:46:00+00:00,209,4.6067,4.4,4.8,4.8,4.36,1780062360000,93
2026-05-29 13:47:00+00:00,183,4.3582,4.72,4.1,4.8,4.02,1780062420000,99
2026-05-29 13:48:00+00:00,258,4.1853,4.1,4.1,4.4,4.02,1780062480000,99
2026-05-29 13:49:00+00:00,92,4.1566,4.1,4.2,4.25,4.05,1780062540000,52
2026-05-29 13:50:00+00:00,188,4.2845,4.1,4.25,4.5,4.0,1780062600000,76
2026-05-29 13:51:00+00:00,636,4.4348,4.28,4.28,4.5,4.2,1780062660000,99
2026-05-29 13:52:00+00:00,143,4.135,4.42,3.96,4.42,3.96,1780062720000,85
2026-05-29 13:53:00+00:00,344,3.7976,3.95,3.7,3.95,3.6,1780062780000,135
