ts,Open,High,Low,Close,Volume
2026-05-11 13:30:00+00:00,8.9,10.1,8.35,10.0,262
2026-05-11 13:31:00+00:00,10.4,12.94,10.2,12.74,209
2026-05-11 13:32:00+00:00,12.7,14.4,12.2,14.4,361
2026-05-11 13:33:00+00:00,14.6,15.2,13.9,14.3,176
2026-05-11 13:34:00+00:00,14.4,15.82,14.3,15.82,233
2026-05-11 13:35:00+00:00,15.3,15.5,13.5,13.58,185
2026-05-11 13:36:00+00:00,13.7,14.45,13.0,13.0,134
2026-05-11 13:37:00+00:00,13.0,14.3,13.0,13.48,183
2026-05-11 13:38:00+00:00,13.8,14.2,12.7,14.1,198
2026-05-11 13:39:00+00:00,13.9,14.2,13.0,13.5,105
2026-05-11 13:40:00+00:00,13.5,14.57,13.0,14.57,200
2026-05-11 13:41:00+00:00,14.5,16.15,14.3,15.8,234
2026-05-11 13:42:00+00:00,15.59,15.99,14.8,15.2,155
2026-05-11 13:43:00+00:00,15.15,16.5,15.1,16.3,108
2026-05-11 13:44:00+00:00,16.4,18.0,16.3,17.9,170
2026-05-11 13:45:00+00:00,17.9,20.4,17.8,20.0,320
2026-05-11 13:46:00+00:00,20.3,21.22,19.6,20.45,208
2026-05-11 13:47:00+00:00,20.77,21.4,20.3,21.4,59
2026-05-11 13:48:00+00:00,21.1,23.58,20.8,23.29,54
2026-05-11 13:49:00+00:00,23.3,23.3,20.7,21.0,60
2026-05-11 13:50:00+00:00,21.4,23.45,21.4,21.8,33
2026-05-11 13:51:00+00:00,21.5,22.58,20.8,20.8,24
2026-05-11 13:52:00+00:00,20.7,22.0,20.7,21.8,41
2026-05-11 13:53:00+00:00,22.1,22.3,20.7,20.7,52
2026-05-11 13:54:00+00:00,20.7,20.7,18.33,18.9,114
2026-05-11 13:55:00+00:00,18.7,18.7,17.8,18.0,74
2026-05-11 13:56:00+00:00,17.9,18.37,17.5,18.2,60
2026-05-11 13:57:00+00:00,18.1,18.8,18.0,18.4,41
2026-05-11 13:58:00+00:00,18.7,20.5,18.7,20.28,57
2026-05-11 13:59:00+00:00,20.1,20.1,18.4,19.9,51
2026-05-11 14:00:00+00:00,20.23,20.5,18.75,18.75,51
2026-05-11 14:01:00+00:00,18.7,20.14,18.7,19.9,41
2026-05-11 14:02:00+00:00,20.2,20.3,19.06,19.6,27
2026-05-11 14:03:00+00:00,19.3,19.4,18.7,19.0,34
2026-05-11 14:04:00+00:00,18.92,20.0,18.92,19.2,18
2026-05-11 14:05:00+00:00,18.9,19.5,18.4,19.5,19
2026-05-11 14:06:00+00:00,19.0,19.6,19.0,19.0,11
2026-05-11 14:07:00+00:00,18.7,20.6,18.7,20.31,37
2026-05-11 14:08:00+00:00,20.1,20.6,20.0,20.3,18
2026-05-11 14:09:00+00:00,19.6,20.0,19.4,20.0,9
2026-05-11 14:10:00+00:00,20.0,20.1,19.5,19.7,22
2026-05-11 14:11:00+00:00,19.9,19.9,18.5,19.7,48
2026-05-11 14:12:00+00:00,19.9,20.0,19.61,20.0,16
