Datetime,Open,High,Low,Close,Volume
2025-02-03 09:00:00+00:00,593.91,594.6,590.36,593.56,91506.0
2025-02-03 09:05:00+00:00,593.51,593.6,593.16,593.3,88860.0
2025-02-03 09:10:00+00:00,593.01,593.28,592.71,593.21,19431.0
2025-02-03 09:15:00+00:00,593.22,593.22,592.6,592.6,16055.0
2025-02-03 09:20:00+00:00,592.37,592.91,592.26,592.68,7465.0
2025-02-03 09:25:00+00:00,592.99,593.0,592.73,592.9,10692.0
2025-02-03 09:30:00+00:00,593.0,593.38,592.95,593.32,8097.0
2025-02-03 09:35:00+00:00,593.25,593.25,592.8,592.8,1327.0
2025-02-03 09:40:00+00:00,592.69,592.86,592.31,592.31,4713.0
2025-02-03 09:45:00+00:00,592.52,592.52,592.22,592.28,2013.0
2025-02-03 09:50:00+00:00,592.49,592.49,592.29,592.44,1618.0
2025-02-03 09:55:00+00:00,592.31,592.31,592.11,592.11,4899.0
2025-02-03 10:00:00+00:00,592.3,592.31,591.8,591.81,23817.0
2025-02-03 10:05:00+00:00,592.5,592.69,592.42,592.69,5230.0
2025-02-03 10:10:00+00:00,592.85,592.85,592.47,592.75,3370.0
2025-02-03 10:15:00+00:00,592.76,592.76,592.66,592.71,7871.0
2025-02-03 10:20:00+00:00,592.69,592.88,592.53,592.65,9213.0
2025-02-03 10:25:00+00:00,592.83,592.83,592.71,592.71,695.0
2025-02-03 10:30:00+00:00,592.97,593.5,592.97,593.43,23382.0
2025-02-03 10:35:00+00:00,593.46,593.53,593.4,593.45,48473.0
2025-02-03 10:40:00+00:00,593.59,593.77,593.4,593.69,35495.0
2025-02-03 10:45:00+00:00,593.4,593.41,593.35,593.4,3849.0
2025-02-03 10:50:00+00:00,593.48,593.48,593.15,593.22,1557.0
2025-02-03 10:55:00+00:00,593.38,593.38,593.36,593.36,351.0
2025-02-03 11:00:00+00:00,593.61,594.0,593.61,593.95,3456.0
2025-02-03 11:05:00+00:00,593.9,594.23,593.9,594.07,6887.0
2025-02-03 11:10:00+00:00,594.17,594.3,594.08,594.25,17071.0
2025-02-03 11:15:00+00:00,594.24,594.24,593.84,593.85,28487.0
2025-02-03 11:20:00+00:00,593.88,593.96,593.75,593.8,27565.0
2025-02-03 11:25:00+00:00,593.77,593.89,593.55,593.59,14396.0
2025-02-03 11:30:00+00:00,593.66,593.76,593.41,593.41,2762.0
2025-02-03 11:35:00+00:00,593.43,593.5,593.26,593.29,30644.0
2025-02-03 11:40:00+00:00,593.32,593.33,593.19,593.25,50498.0
2025-02-03 11:45:00+00:00,593.41,593.42,593.0,593.07,47005.0
2025-02-03 11:50:00+00:00,593.09,593.11,592.78,592.78,26016.0
2025-02-03 11:55:00+00:00,592.87,593.32,592.87,593.21,24237.0
2025-02-03 12:00:00+00:00,593.15,593.45,592.85,592.85,64756.0
2025-02-03 12:05:00+00:00,592.83,592.95,592.63,592.64,42465.0
2025-02-03 12:10:00+00:00,592.69,592.8,592.355,592.8,37500.0
2025-02-03 12:15:00+00:00,592.84,593.03,592.47,592.49,27707.0
2025-02-03 12:20:00+00:00,592.54,593.0,592.49,592.84,31879.0
2025-02-03 12:25:00+00:00,592.88,593.1,592.65,592.85,16874.0
2025-02-03 12:30:00+00:00,592.74,592.88,592.29,592.38,26769.0
2025-02-03 12:35:00+00:00,592.301,592.301,591.91,592.03,20815.0
2025-02-03 12:40:00+00:00,592.0,592.17,591.95,591.95,18317.0
2025-02-03 12:45:00+00:00,592.02,592.02,591.55,591.68,40074.0
2025-02-03 12:50:00+00:00,591.65,591.96,591.62,591.75,45737.0
2025-02-03 12:55:00+00:00,591.85,591.93,591.56,591.83,15612.0
2025-02-03 13:00:00+00:00,592.9,594.15,589.5,589.5,317394.0
2025-02-03 13:05:00+00:00,592.53,593.72,592.53,592.84,93742.0
2025-02-03 13:10:00+00:00,592.79,593.41,592.49,593.41,70599.0
2025-02-03 13:15:00+00:00,593.26,593.36,593.06,593.29,42245.0
2025-02-03 13:20:00+00:00,593.33,593.47,592.58,592.82,50464.0
2025-02-03 13:25:00+00:00,592.89,593.01,592.67,592.87,28247.0
2025-02-03 13:30:00+00:00,592.98,593.32,589.5,592.81,98342.0
2025-02-03 13:35:00+00:00,592.66,592.66,592.25,592.32,66821.0
2025-02-03 13:40:00+00:00,592.29,592.52,592.18,592.44,185094.0
2025-02-03 13:45:00+00:00,592.43,592.69,592.2,592.41,40257.0
2025-02-03 13:50:00+00:00,592.41,592.49,592.1,592.49,38408.0
2025-02-03 13:55:00+00:00,592.48,592.54,592.31,592.54,15765.0
2025-02-03 14:00:00+00:00,592.4,592.55,592.23,592.25,13830.0
2025-02-03 14:05:00+00:00,592.31,592.53,592.12,592.12,16784.0
2025-02-03 14:10:00+00:00,592.13,592.92,591.88,592.45,70803.0
2025-02-03 14:15:00+00:00,592.4485,592.48,592.18,592.3,41417.0
2025-02-03 14:20:00+00:00,592.26,592.38,592.04,592.24,43796.0
2025-02-03 14:25:00+00:00,592.18,592.89,591.67,592.6,198129.0
2025-02-03 14:30:00+00:00,592.67,594.12,591.905,593.5,3099513.0
2025-02-03 14:35:00+00:00,593.46,594.37,592.95,594.29,1032301.0
2025-02-03 14:40:00+00:00,594.24,594.26,593.29,593.39,888797.0
