Timestamp,Open,High,Low,Close,Volume
2025-11-10 04:00:00-05:00,675.62,676.93,675.62,676.85,7977.0
2025-11-10 04:01:00-05:00,676.89,676.9,676.87,676.9,1894.0
2025-11-10 04:02:00-05:00,676.97,676.97,676.8,676.8,3967.0
2025-11-10 04:03:00-05:00,676.85,677.0,676.85,676.99,504.0
2025-11-10 04:04:00-05:00,677.01,677.07,677.0,677.07,1108.0
2025-11-10 04:05:00-05:00,677.07,677.16,677.01,677.16,1693.0
2025-11-10 04:06:00-05:00,677.18,677.2,677.03,677.2,3073.0
2025-11-10 04:07:00-05:00,677.09,677.09,677.0,677.02,2918.0
2025-11-10 04:08:00-05:00,677.0,677.07,676.99,677.0,3275.0
2025-11-10 04:09:00-05:00,676.98,677.05,676.95,676.95,3025.0
2025-11-10 04:10:00-05:00,677.0,677.01,676.92,676.92,3864.0
2025-11-10 04:11:00-05:00,677.02,677.03,676.94,677.03,4337.0
2025-11-10 04:12:00-05:00,677.0,677.22,677.0,677.19,3866.0
2025-11-10 04:13:00-05:00,677.2,677.24,677.2,677.24,1889.0
2025-11-10 04:14:00-05:00,677.23,677.25,677.22,677.25,4287.0
2025-11-10 04:15:00-05:00,677.23,677.4,677.23,677.4,1402.0
2025-11-10 04:16:00-05:00,677.39,677.67,677.38,677.55,3113.0
2025-11-10 04:17:00-05:00,677.58,677.68,677.57,677.68,4984.0
2025-11-10 04:18:00-05:00,677.6,677.6,677.6,677.6,838.0
2025-11-10 04:19:00-05:00,677.57,677.7,677.55,677.7,1532.0
2025-11-10 04:20:00-05:00,677.72,677.94,677.7,677.73,6654.0
2025-11-10 04:21:00-05:00,677.7,677.7,677.66,677.66,531.0
2025-11-10 04:22:00-05:00,677.56,677.57,677.56,677.56,639.0
2025-11-10 04:23:00-05:00,677.51,677.51,677.3,677.34,1520.0
2025-11-10 04:24:00-05:00,677.34,677.45,677.33,677.45,3466.0
2025-11-10 04:25:00-05:00,677.5,677.5,677.42,677.42,529.0
2025-11-10 04:26:00-05:00,677.43,677.47,677.23,677.3,4408.0
2025-11-10 04:27:00-05:00,677.35,677.44,677.28,677.28,523.0
2025-11-10 04:28:00-05:00,677.28,677.3,677.25,677.28,8569.0
2025-11-10 04:29:00-05:00,677.27,677.34,677.27,677.34,1097.0
2025-11-10 04:30:00-05:00,677.34,677.36,677.33,677.34,2268.0
2025-11-10 04:31:00-05:00,677.31,677.31,677.24,677.24,2471.0
2025-11-10 04:32:00-05:00,677.27,677.42,677.27,677.35,4424.0
