Datetime,Open,High,Low,Close,Volume
2025-03-03 09:00:00+00:00,593.88,594.5,593.88,594.22,15648.0
2025-03-03 09:05:00+00:00,594.2,594.3,593.95,593.98,41393.0
2025-03-03 09:10:00+00:00,594.3,594.39,594.21,594.36,16809.0
2025-03-03 09:15:00+00:00,594.29,594.81,594.29,594.75,13388.0
2025-03-03 09:20:00+00:00,594.69,594.85,594.69,594.82,1482.0
2025-03-03 09:25:00+00:00,594.86,594.93,594.78,594.78,7223.0
2025-03-03 09:30:00+00:00,594.86,595.07,594.86,595.07,3953.0
2025-03-03 09:35:00+00:00,595.05,595.23,594.99,595.18,4827.0
2025-03-03 09:40:00+00:00,595.14,595.22,595.14,595.2,3551.0
2025-03-03 09:45:00+00:00,595.21,595.5,595.21,595.43,5418.0
2025-03-03 09:50:00+00:00,595.52,595.84,595.44,595.84,4367.0
2025-03-03 09:55:00+00:00,595.74,595.92,595.74,595.92,865.0
2025-03-03 10:00:00+00:00,595.9,596.0,595.69,595.72,4399.0
2025-03-03 10:05:00+00:00,595.69,595.69,595.53,595.53,1015.0
2025-03-03 10:10:00+00:00,595.41,595.41,595.41,595.41,441.0
2025-03-03 10:15:00+00:00,595.46,595.48,595.25,595.25,2231.0
2025-03-03 10:20:00+00:00,595.29,595.46,595.29,595.44,4350.0
2025-03-03 10:25:00+00:00,595.27,595.39,595.22,595.37,1915.0
2025-03-03 10:30:00+00:00,595.41,595.54,595.36,595.54,1980.0
2025-03-03 10:35:00+00:00,595.74,595.84,595.74,595.82,7985.0
2025-03-03 10:40:00+00:00,595.83,595.87,595.8,595.82,2237.0
2025-03-03 10:50:00+00:00,595.83,595.84,595.83,595.84,668.0
2025-03-03 10:55:00+00:00,595.71,595.88,595.7,595.88,1203.0
2025-03-03 11:00:00+00:00,595.84,595.89,595.84,595.89,1471.0
2025-03-03 11:05:00+00:00,595.95,596.3,595.88,596.21,6635.0
2025-03-03 11:10:00+00:00,596.19,596.19,596.02,596.08,2398.0
2025-03-03 11:15:00+00:00,596.16,596.16,596.07,596.07,1960.0
2025-03-03 11:20:00+00:00,596.05,596.22,596.02,596.22,5810.0
2025-03-03 11:25:00+00:00,596.23,596.25,596.23,596.25,1754.0
2025-03-03 11:30:00+00:00,596.28,596.36,596.28,596.29,3982.0
2025-03-03 11:35:00+00:00,596.05,596.05,596.04,596.04,413.0
