Datetime,Open,High,Low,Close,Volume
2024-10-01 08:00:00+00:00,573.5,573.81,573.5,573.81,2330.0
2024-10-01 08:05:00+00:00,573.41,573.46,573.3,573.3,3630.0
2024-10-01 08:10:00+00:00,573.4,573.4,573.14,573.14,1442.0
2024-10-01 08:15:00+00:00,573.18,573.35,573.18,573.32,2183.0
2024-10-01 08:20:00+00:00,573.28,573.43,573.2,573.2,2825.0
2024-10-01 08:25:00+00:00,573.23,573.34,573.2,573.28,1719.0
2024-10-01 08:35:00+00:00,573.56,573.57,573.38,573.38,1054.0
2024-10-01 08:40:00+00:00,573.41,573.51,573.38,573.51,604.0
2024-10-01 08:45:00+00:00,573.55,573.55,573.55,573.55,440.0
2024-10-01 08:50:00+00:00,573.36,573.36,573.27,573.27,1375.0
2024-10-01 08:55:00+00:00,573.12,573.16,573.12,573.16,513.0
2024-10-01 09:00:00+00:00,573.17,573.28,573.14,573.21,1533.0
2024-10-01 09:05:00+00:00,573.25,573.25,573.14,573.14,455.0
2024-10-01 09:10:00+00:00,573.12,573.2,573.06,573.2,1826.0
2024-10-01 09:15:00+00:00,573.11,573.21,573.05,573.05,722.0
2024-10-01 09:20:00+00:00,573.0,573.06,573.0,573.04,1809.0
2024-10-01 09:25:00+00:00,573.08,573.32,573.08,573.32,1555.0
2024-10-01 09:30:00+00:00,573.34,573.36,573.3,573.36,1405.0
2024-10-01 09:35:00+00:00,573.28,573.39,573.28,573.33,1489.0
2024-10-01 09:40:00+00:00,573.16,573.16,573.14,573.16,2541.0
2024-10-01 09:45:00+00:00,573.28,573.28,573.23,573.23,483.0
2024-10-01 09:50:00+00:00,573.41,573.41,573.41,573.41,129.0
2024-10-01 10:00:00+00:00,573.33,573.33,573.33,573.33,215.0
2024-10-01 10:05:00+00:00,573.4,573.46,573.36,573.41,2568.0
2024-10-01 10:10:00+00:00,573.44,573.56,573.44,573.55,6466.0
2024-10-01 10:15:00+00:00,573.6,573.6,573.59,573.59,744.0
2024-10-01 10:20:00+00:00,573.68,573.73,573.68,573.7,1955.0
2024-10-01 10:25:00+00:00,573.71,573.84,573.71,573.84,1570.0
2024-10-01 10:30:00+00:00,573.84,573.84,573.73,573.75,27947.0
2024-10-01 10:35:00+00:00,573.75,573.94,573.72,573.91,42188.0
2024-10-01 10:40:00+00:00,573.92,573.95,573.92,573.93,1241.0
2024-10-01 10:45:00+00:00,573.9,574.0,573.9,573.95,5954.0
2024-10-01 10:50:00+00:00,573.96,574.0,573.85,574.0,2576.0
2024-10-01 10:55:00+00:00,573.99,574.27,573.99,574.16,5704.0
2024-10-01 11:00:00+00:00,574.15,574.38,574.14,574.34,24203.0
